transaction_id,customer_id,date_key,amount,payment_method,transaction_status,is_successful
TXN_00000391,CUST_000009,20240816,258.47,Credit Card,Completed,1
TXN_00000392,CUST_000009,20240916,278.99,Bank Transfer,Completed,1
TXN_00000393,CUST_000009,20241016,345.99,Credit Card,Completed,1
TXN_00000394,CUST_000009,20241112,313.59,Credit Card,Completed,1
TXN_00000395,CUST_000009,20241213,451.38,Credit Card,Completed,1
TXN_00000396,CUST_000010,20210102,34.04,Bank Transfer,Completed,1
TXN_00000397,CUST_000010,20210203,34.16,Credit Card,Completed,1
TXN_00000398,CUST_000010,20210306,38.78,Credit Card,Completed,1
TXN_00000399,CUST_000010,20210405,38.15,Bank Transfer,Completed,1
TXN_00000400,CUST_000010,20210502,38.17,PayPal,Completed,1
TXN_00000401,CUST_000010,20210604,35.72,Credit Card,Completed,1
TXN_00000402,CUST_000010,20210702,36.95,Credit Card,Completed,1
TXN_00000403,CUST_000010,20210801,36.43,Credit Card,Completed,1
TXN_00000404,CUST_000010,20210903,38.42,Credit Card,Completed,1
TXN_00000405,CUST_000010,20210929,37.68,Bank Transfer,Completed,1
TXN_00000406,CUST_000010,20211030,37.82,Credit Card,Failed,0
TXN_00000407,CUST_000010,20211130,43.18,Credit Card,Completed,1
TXN_00000408,CUST_000010,20211230,43.77,Credit Card,Completed,1
TXN_00000409,CUST_000010,20220129,34.64,PayPal,Pending,0
TXN_00000410,CUST_000010,20220228,33.96,Wire Transfer,Completed,1
TXN_00000411,CUST_000010,20220330,37.92,Bank Transfer,Completed,1
TXN_00000412,CUST_000010,20220428,38.54,PayPal,Completed,1
TXN_00000413,CUST_000010,20220528,38.3,Credit Card,Completed,1
TXN_00000414,CUST_000010,20220629,35.82,Credit Card,Completed,1
TXN_00000415,CUST_000010,20220728,36.97,Bank Transfer,Completed,1
TXN_00000416,CUST_000010,20220825,36.83,PayPal,Completed,1
TXN_00000417,CUST_000010,20220928,38.8,Credit Card,Completed,1
TXN_00000418,CUST_000010,20221025,37.83,Credit Card,Completed,1
TXN_00000419,CUST_000010,20221127,44.32,Bank Transfer,Completed,1
TXN_00000420,CUST_000010,20221224,43.69,Credit Card,Completed,1
TXN_00000421,CUST_000010,20230123,50.74,Bank Transfer,Completed,1
TXN_00000422,CUST_000010,20230222,34.07,Credit Card,Completed,1
TXN_00000423,CUST_000010,20230324,38.84,Credit Card,Completed,1
TXN_00000424,CUST_000010,20230426,47.35,Bank Transfer,Completed,1
TXN_00000425,CUST_000010,20230522,37.81,PayPal,Completed,1
TXN_00000426,CUST_000010,20230625,36.73,ACH,Completed,1
TXN_00000427,CUST_000010,20230725,35.69,Credit Card,Completed,1
TXN_00000428,CUST_000010,20230823,35.84,Credit Card,Completed,1
TXN_00000429,CUST_000010,20230920,37.64,Bank Transfer,Completed,1
TXN_00000430,CUST_000010,20231021,38.11,Credit Card,Completed,1
TXN_00000431,CUST_000010,20231118,43.05,Credit Card,Completed,1
TXN_00000432,CUST_000010,20231218,43.77,Bank Transfer,Completed,1
TXN_00000433,CUST_000010,20240117,34.49,Credit Card,Completed,1
TXN_00000434,CUST_000010,20240216,33.85,Credit Card,Completed,1
TXN_00000435,CUST_000010,20240320,38.87,Bank Transfer,Completed,1
TXN_00000436,CUST_000010,20240420,38.57,PayPal,Completed,1
TXN_00000437,CUST_000010,20240520,38.46,Credit Card,Completed,1
TXN_00000438,CUST_000010,20240617,36.82,Credit Card,Completed,1
TXN_00000439,CUST_000010,20240715,36.49,PayPal,Completed,1
TXN_00000440,CUST_000010,20240816,36.25,Credit Card,Completed,1
TXN_00000441,CUST_000010,20240917,37.59,Wire Transfer,Completed,1
TXN_00000442,CUST_000010,20241015,37.92,Credit Card,Completed,1
TXN_00000443,CUST_000010,20241112,43.63,Wire Transfer,Completed,1
TXN_00000444,CUST_000010,20241215,44.4,ACH,Completed,1
TXN_00000445,CUST_000011,20210108,36.23,Credit Card,Completed,1
TXN_00000446,CUST_000011,20210210,35.57,PayPal,Completed,1
TXN_00000447,CUST_000011,20210313,39.96,Credit Card,Completed,1
TXN_00000448,CUST_000011,20210411,39.8,Bank Transfer,Completed,1
TXN_00000449,CUST_000011,20210509,39.84,PayPal,Completed,1
TXN_00000450,CUST_000011,20210608,51.03,ACH,Completed,1
TXN_00000451,CUST_000011,20210708,37.5,PayPal,Completed,1
TXN_00000452,CUST_000011,20210809,37.14,ACH,Completed,1
TXN_00000453,CUST_000011,20210905,39.6,Bank Transfer,Completed,1
TXN_00000454,CUST_000011,20211008,39.24,Credit Card,Failed,0
TXN_00000455,CUST_000011,20211107,45.13,Bank Transfer,Completed,1
TXN_00000456,CUST_000011,20211204,46.18,Bank Transfer,Failed,0
TXN_00000457,CUST_000011,20220106,35.33,Credit Card,Completed,1
TXN_00000458,CUST_000011,20220203,36.08,Bank Transfer,Completed,1
TXN_00000459,CUST_000011,20220305,39.68,ACH,Completed,1
TXN_00000460,CUST_000011,20220403,39.64,Credit Card,Completed,1
TXN_00000461,CUST_000011,20220505,40.3,Credit Card,Completed,1
TXN_00000462,CUST_000011,20220602,38.03,Credit Card,Completed,1
TXN_00000463,CUST_000011,20220704,37.42,Credit Card,Pending,0
TXN_00000464,CUST_000011,20220801,37.34,Wire Transfer,Completed,1
TXN_00000465,CUST_000011,20220902,-39.9,Credit Card,Refunded,0
TXN_00000466,CUST_000011,20221001,40.2,Bank Transfer,Completed,1
TXN_00000467,CUST_000011,20221031,46.14,Credit Card,Completed,1
TXN_00000468,CUST_000011,20221202,44.9,Credit Card,Completed,1
TXN_00000469,CUST_000011,20221230,45.0,ACH,Completed,1
TXN_00000470,CUST_000011,20230130,36.21,ACH,Completed,1
TXN_00000471,CUST_000011,20230302,39.72,Credit Card,Completed,1
TXN_00000472,CUST_000011,20230329,39.38,Bank Transfer,Completed,1
TXN_00000473,CUST_000011,20230428,40.29,PayPal,Completed,1
TXN_00000474,CUST_000011,20230530,39.8,Credit Card,Completed,1
TXN_00000475,CUST_000011,20230630,37.19,PayPal,Completed,1
TXN_00000476,CUST_000011,20230730,38.04,Credit Card,Completed,1
TXN_00000477,CUST_000011,20230828,37.67,Bank Transfer,Completed,1
TXN_00000478,CUST_000011,20230929,39.6,Bank Transfer,Completed,1
TXN_00000479,CUST_000011,20231025,40.56,PayPal,Completed,1
TXN_00000480,CUST_000011,20231124,45.39,Credit Card,Completed,1
TXN_00000481,CUST_000011,20231224,45.49,Bank Transfer,Completed,1
TXN_00000482,CUST_000011,20240127,36.42,PayPal,Completed,1
TXN_00000483,CUST_000011,20240225,35.8,Credit Card,Completed,1
TXN_00000484,CUST_000011,20240325,39.24,Bank Transfer,Completed,1
TXN_00000485,CUST_000011,20240425,40.26,Credit Card,Completed,1
TXN_00000486,CUST_000011,20240525,39.43,Credit Card,Completed,1
TXN_00000487,CUST_000011,20240624,38.37,Bank Transfer,Completed,1
TXN_00000488,CUST_000011,20240722,37.57,Credit Card,Completed,1
TXN_00000489,CUST_000011,20240824,38.51,Wire Transfer,Completed,1
TXN_00000490,CUST_000011,20240921,39.32,Bank Transfer,Completed,1
TXN_00000491,CUST_000011,20241022,39.03,Wire Transfer,Completed,1
TXN_00000492,CUST_000011,20241122,45.34,ACH,Completed,1
TXN_00000493,CUST_000011,20241221,45.03,ACH,Completed,1
TXN_00000494,CUST_000012,20210111,79.89,Bank Transfer,Failed,0
TXN_00000495,CUST_000012,20210211,76.95,Bank Transfer,Completed,1
TXN_00000496,CUST_000012,20210311,86.89,PayPal,Completed,1
TXN_00000497,CUST_000012,20210412,87.05,Bank Transfer,Completed,1
TXN_00000498,CUST_000012,20210509,87.66,Wire Transfer,Completed,1
TXN_00000499,CUST_000012,20210611,120.01,Credit Card,Completed,1
TXN_00000500,CUST_000012,20210712,82.84,Bank Transfer,Completed,1
TXN_00000501,CUST_000012,20210810,82.44,Credit Card,Failed,0
TXN_00000502,CUST_000012,20210908,86.89,Bank Transfer,Pending,0
TXN_00000503,CUST_000013,20210114,779.03,Bank Transfer,Completed,1
TXN_00000504,CUST_000013,20210214,763.35,Credit Card,Failed,0
TXN_00000505,CUST_000013,20210317,877.13,Bank Transfer,Completed,1
TXN_00000506,CUST_000013,20210417,856.39,Credit Card,Completed,1
TXN_00000507,CUST_000013,20210514,862.88,Credit Card,Completed,1
TXN_00000508,CUST_000013,20210614,820.01,PayPal,Completed,1
TXN_00000509,CUST_000013,20210716,833.16,Credit Card,Completed,1
TXN_00000510,CUST_000013,20210812,810.65,Bank Transfer,Completed,1
TXN_00000511,CUST_000013,20210911,882.06,PayPal,Completed,1
TXN_00000512,CUST_000013,20211012,866.56,PayPal,Completed,1
TXN_00000513,CUST_000013,20211113,978.53,Credit Card,Completed,1
TXN_00000514,CUST_000013,20211210,980.11,Credit Card,Completed,1
TXN_00000515,CUST_000013,20220111,775.4,Credit Card,Completed,1
TXN_00000516,CUST_000013,20220208,774.91,Wire Transfer,Completed,1
TXN_00000517,CUST_000013,20220313,870.86,PayPal,Completed,1
TXN_00000518,CUST_000013,20220412,1136.98,Credit Card,Completed,1
TXN_00000519,CUST_000013,20220509,865.74,PayPal,Completed,1
TXN_00000520,CUST_000013,20220611,808.37,Credit Card,Completed,1
TXN_00000521,CUST_000013,20220709,827.06,PayPal,Completed,1
TXN_00000522,CUST_000013,20220810,811.31,PayPal,Completed,1
TXN_00000523,CUST_000013,20220907,858.81,ACH,Completed,1
TXN_00000524,CUST_000013,20221005,876.26,Bank Transfer,Completed,1
TXN_00000525,CUST_000013,20221108,993.12,ACH,Completed,1
TXN_00000526,CUST_000013,20221206,1159.36,Credit Card,Completed,1
TXN_00000527,CUST_000013,20230105,774.81,Credit Card,Pending,0
TXN_00000528,CUST_000013,20230203,769.88,Credit Card,Completed,1
TXN_00000529,CUST_000013,20230304,866.27,Credit Card,Completed,1
TXN_00000530,CUST_000013,20230403,867.89,Bank Transfer,Completed,1
TXN_00000531,CUST_000013,20230505,875.81,ACH,Completed,1
TXN_00000532,CUST_000013,20230606,825.06,Credit Card,Failed,0
TXN_00000533,CUST_000013,20230706,838.11,Credit Card,Completed,1
TXN_00000534,CUST_000013,20230803,806.91,Credit Card,Completed,1
TXN_00000535,CUST_000013,20230902,859.0,Credit Card,Completed,1
TXN_00000536,CUST_000013,20231004,872.13,PayPal,Completed,1
TXN_00000537,CUST_000013,20231102,979.32,PayPal,Completed,1
TXN_00000538,CUST_000013,20231129,984.24,Bank Transfer,Completed,1
TXN_00000539,CUST_000013,20231229,1012.41,Credit Card,Completed,1
TXN_00000540,CUST_000013,20240201,771.44,PayPal,Completed,1
TXN_00000541,CUST_000013,20240301,777.57,PayPal,Completed,1
TXN_00000542,CUST_000013,20240330,870.07,Bank Transfer,Completed,1
TXN_00000543,CUST_000013,20240501,859.17,Credit Card,Completed,1
TXN_00000544,CUST_000013,20240530,876.94,Bank Transfer,Completed,1
TXN_00000545,CUST_000013,20240630,958.18,PayPal,Completed,1
TXN_00000546,CUST_000013,20240730,830.67,Credit Card,Completed,1
TXN_00000547,CUST_000013,20240826,809.1,Wire Transfer,Completed,1
TXN_00000548,CUST_000013,20240924,875.02,Credit Card,Completed,1
TXN_00000549,CUST_000013,20241024,853.12,Bank Transfer,Completed,1
TXN_00000550,CUST_000013,20241124,994.18,Credit Card,Completed,1
TXN_00000551,CUST_000013,20241226,981.22,Bank Transfer,Completed,1
TXN_00000552,CUST_000014,20210121,218.24,Credit Card,Completed,1
TXN_00000553,CUST_000014,20210218,258.5,Credit Card,Completed,1
TXN_00000554,CUST_000014,20210319,239.02,Credit Card,Completed,1
TXN_00000555,CUST_000014,20210420,240.51,Bank Transfer,Completed,1
TXN_00000556,CUST_000014,20210520,245.24,Credit Card,Completed,1
TXN_00000557,CUST_000014,20210620,234.34,Credit Card,Completed,1
TXN_00000558,CUST_000014,20210717,293.79,Credit Card,Completed,1
TXN_00000559,CUST_000014,20210816,231.95,Bank Transfer,Completed,1
TXN_00000560,CUST_000014,20210915,243.89,PayPal,Completed,1
TXN_00000561,CUST_000014,20211018,239.35,Credit Card,Completed,1
TXN_00000562,CUST_000014,20211118,276.97,PayPal,Completed,1
TXN_00000563,CUST_000014,20211215,279.55,Bank Transfer,Completed,1
TXN_00000564,CUST_000014,20220115,220.31,Credit Card,Completed,1
TXN_00000565,CUST_000014,20220216,216.34,Wire Transfer,Completed,1
TXN_00000566,CUST_000014,20220316,247.12,ACH,Completed,1
TXN_00000567,CUST_000014,20220415,242.18,ACH,Completed,1
TXN_00000568,CUST_000014,20220513,246.49,PayPal,Completed,1
TXN_00000569,CUST_000014,20220616,235.42,Bank Transfer,Completed,1
TXN_00000570,CUST_000014,20220713,231.62,Credit Card,Completed,1
TXN_00000571,CUST_000014,20220811,229.07,Credit Card,Completed,1
TXN_00000572,CUST_000014,20220914,238.86,PayPal,Completed,1
TXN_00000573,CUST_000014,20221010,239.88,Credit Card,Completed,1
TXN_00000574,CUST_000014,20221109,408.64,Credit Card,Completed,1
TXN_00000575,CUST_000014,20221213,284.12,Bank Transfer,Completed,1
TXN_00000576,CUST_000014,20230110,215.76,Credit Card,Completed,1
TXN_00000577,CUST_000014,20230208,219.5,Bank Transfer,Completed,1
TXN_00000578,CUST_000014,20230312,243.5,Bank Transfer,Completed,1
TXN_00000579,CUST_000014,20230409,242.47,Credit Card,Completed,1
TXN_00000580,CUST_000014,20230512,244.36,Credit Card,Completed,1
TXN_00000581,CUST_000014,20230611,234.57,PayPal,Completed,1
TXN_00000582,CUST_000014,20230707,230.71,Credit Card,Completed,1
TXN_00000583,CUST_000014,20230810,234.05,Bank Transfer,Completed,1
TXN_00000584,CUST_000014,20230906,245.57,Credit Card,Completed,1
TXN_00000585,CUST_000014,20231008,247.08,Credit Card,Completed,1
TXN_00000586,CUST_000014,20231105,281.11,Credit Card,Completed,1
TXN_00000587,CUST_000014,20231207,276.42,PayPal,Completed,1
TXN_00000588,CUST_000014,20240106,218.77,Credit Card,Completed,1
TXN_00000589,CUST_000014,20240203,222.06,Credit Card,Completed,1
TXN_00000590,CUST_000014,20240307,240.04,Bank Transfer,Completed,1
TXN_00000591,CUST_000014,20240405,243.17,Credit Card,Completed,1
TXN_00000592,CUST_000014,20240506,239.82,Credit Card,Completed,1
TXN_00000593,CUST_000014,20240601,230.56,Credit Card,Completed,1
TXN_00000594,CUST_000014,20240704,235.53,PayPal,Completed,1
TXN_00000595,CUST_000014,20240801,231.2,Credit Card,Completed,1
TXN_00000596,CUST_000014,20240902,241.08,Credit Card,Completed,1
TXN_00000597,CUST_000014,20241001,247.74,Credit Card,Completed,1
TXN_00000598,CUST_000014,20241029,239.63,ACH,Completed,1
TXN_00000599,CUST_000014,20241130,274.46,Credit Card,Completed,1
TXN_00000600,CUST_000014,20241229,282.63,PayPal,Completed,1
TXN_00000601,CUST_000015,20210121,51.74,Wire Transfer,Completed,1
TXN_00000602,CUST_000015,20210221,51.86,Bank Transfer,Failed,0
TXN_00000603,CUST_000015,20210324,57.35,Credit Card,Completed,1
TXN_00000604,CUST_000015,20210422,57.74,Credit Card,Completed,1
TXN_00000605,CUST_000015,20210524,-84.29,Credit Card,Refunded,0
TXN_00000606,CUST_000015,20210624,55.02,Credit Card,Completed,1
TXN_00000607,CUST_000015,20210724,54.86,Bank Transfer,Completed,1
TXN_00000608,CUST_000015,20210820,55.65,Credit Card,Completed,1
TXN_00000609,CUST_000015,20210919,58.41,Credit Card,Completed,1
TXN_00000610,CUST_000015,20211019,58.5,PayPal,Completed,1
TXN_00000611,CUST_000015,20211120,67.67,Bank Transfer,Completed,1
TXN_00000612,CUST_000015,20211217,66.74,PayPal,Completed,1
TXN_00000613,CUST_000015,20220118,51.01,Credit Card,Completed,1
TXN_00000614,CUST_000015,20220219,52.87,PayPal,Completed,1
TXN_00000615,CUST_000015,20220321,58.23,Credit Card,Completed,1
TXN_00000616,CUST_000015,20220419,58.75,Credit Card,Completed,1
TXN_00000617,CUST_000015,20220516,57.78,Credit Card,Completed,1
TXN_00000618,CUST_000015,20220615,78.86,Credit Card,Completed,1
TXN_00000619,CUST_000015,20220716,54.99,PayPal,Completed,1
TXN_00000620,CUST_000015,20220814,54.03,Bank Transfer,Completed,1
TXN_00000621,CUST_000015,20220917,57.16,Credit Card,Completed,1
TXN_00000622,CUST_000015,20221014,57.92,Credit Card,Completed,1
TXN_00000623,CUST_000015,20221113,66.26,Credit Card,Completed,1
TXN_00000624,CUST_000015,20221215,66.71,Credit Card,Completed,1
TXN_00000625,CUST_000015,20230113,52.41,PayPal,Completed,1
TXN_00000626,CUST_000015,20230214,52.57,Bank Transfer,Completed,1
TXN_00000627,CUST_000015,20230313,56.85,Credit Card,Completed,1
TXN_00000628,CUST_000015,20230412,58.55,Credit Card,Completed,1
TXN_00000629,CUST_000015,20230511,56.69,Credit Card,Completed,1
TXN_00000630,CUST_000015,20230613,54.37,Credit Card,Completed,1
TXN_00000631,CUST_000015,20230713,54.86,Credit Card,Completed,1
TXN_00000632,CUST_000015,20230811,54.94,Credit Card,Completed,1
TXN_00000633,CUST_000015,20230912,58.74,PayPal,Completed,1
TXN_00000634,CUST_000015,20231011,57.61,Bank Transfer,Completed,1
TXN_00000635,CUST_000015,20231111,67.63,Credit Card,Completed,1
TXN_00000636,CUST_000015,20231207,67.14,ACH,Completed,1
TXN_00000637,CUST_000015,20240110,51.53,Credit Card,Completed,1
TXN_00000638,CUST_000015,20240209,51.76,Credit Card,Completed,1
TXN_00000639,CUST_000015,20240306,56.63,Bank Transfer,Completed,1
TXN_00000640,CUST_000015,20240405,57.62,ACH,Completed,1
TXN_00000641,CUST_000015,20240507,57.94,PayPal,Completed,1
TXN_00000642,CUST_000015,20240608,55.46,PayPal,Completed,1
TXN_00000643,CUST_000015,20240706,55.21,Bank Transfer,Completed,1
TXN_00000644,CUST_000015,20240805,53.87,Credit Card,Completed,1
TXN_00000645,CUST_000015,20240903,69.07,Credit Card,Completed,1
TXN_00000646,CUST_000015,20241003,57.36,PayPal,Completed,1
TXN_00000647,CUST_000015,20241103,65.16,Credit Card,Completed,1
TXN_00000648,CUST_000015,20241205,66.75,Credit Card,Completed,1
TXN_00000649,CUST_000016,20210125,87.22,Bank Transfer,Completed,1
TXN_00000650,CUST_000016,20210221,85.55,Credit Card,Completed,1
TXN_00000651,CUST_000016,20210326,97.12,Bank Transfer,Completed,1
TXN_00000652,CUST_000016,20210425,98.03,Bank Transfer,Completed,1
TXN_00000653,CUST_000016,20210521,96.07,Credit Card,Completed,1
TXN_00000654,CUST_000016,20210620,92.74,ACH,Completed,1
TXN_00000655,CUST_000016,20210721,93.55,Bank Transfer,Completed,1
TXN_00000656,CUST_000016,20210821,93.59,Wire Transfer,Completed,1
TXN_00000657,CUST_000016,20210919,96.26,Credit Card,Completed,1
TXN_00000658,CUST_000016,20211021,98.42,Credit Card,Completed,1
TXN_00000659,CUST_000016,20211118,112.48,Credit Card,Completed,1
TXN_00000660,CUST_000016,20211218,111.47,Credit Card,Completed,1
TXN_00000661,CUST_000016,20220116,87.92,PayPal,Completed,1
TXN_00000662,CUST_000017,20210126,1437.38,Bank Transfer,Completed,1
TXN_00000663,CUST_000017,20210224,1425.16,Bank Transfer,Completed,1
TXN_00000664,CUST_000017,20210330,1574.73,Bank Transfer,Completed,1
TXN_00000665,CUST_000017,20210429,1555.01,Credit Card,Completed,1
TXN_00000666,CUST_000017,20210526,1573.87,Credit Card,Completed,1
TXN_00000667,CUST_000017,20210628,1463.11,PayPal,Completed,1
TXN_00000668,CUST_000017,20210725,1479.35,Credit Card,Completed,1
TXN_00000669,CUST_000017,20210824,1477.81,ACH,Completed,1
TXN_00000670,CUST_000017,20210926,1543.51,Bank Transfer,Completed,1
TXN_00000671,CUST_000017,20211026,1571.24,Credit Card,Completed,1
TXN_00000672,CUST_000017,20211121,1798.88,Credit Card,Completed,1
TXN_00000673,CUST_000017,20211221,1800.18,Credit Card,Completed,1
TXN_00000674,CUST_000017,20220122,1438.43,Bank Transfer,Completed,1
TXN_00000675,CUST_000017,20220219,1399.33,Bank Transfer,Completed,1
TXN_00000676,CUST_000018,20210126,423.72,Credit Card,Completed,1
TXN_00000677,CUST_000018,20210226,424.0,Credit Card,Completed,1
TXN_00000678,CUST_000018,20210327,458.45,PayPal,Completed,1
TXN_00000679,CUST_000018,20210426,471.15,Bank Transfer,Failed,0
TXN_00000680,CUST_000018,20210530,462.63,Bank Transfer,Completed,1
TXN_00000681,CUST_000018,20210627,434.99,Bank Transfer,Completed,1
TXN_00000682,CUST_000018,20210726,442.61,Bank Transfer,Completed,1
TXN_00000683,CUST_000018,20210827,432.84,PayPal,Completed,1
TXN_00000684,CUST_000018,20210926,455.69,Credit Card,Completed,1
TXN_00000685,CUST_000018,20211024,469.1,Bank Transfer,Completed,1
TXN_00000686,CUST_000018,20211125,540.52,Credit Card,Completed,1
TXN_00000687,CUST_000018,20211222,538.8,Credit Card,Completed,1
TXN_00000688,CUST_000018,20220125,413.33,Bank Transfer,Completed,1
TXN_00000689,CUST_000018,20220222,418.37,Bank Transfer,Completed,1
TXN_00000690,CUST_000018,20220323,470.43,Bank Transfer,Completed,1
TXN_00000691,CUST_000018,20220423,471.78,Credit Card,Completed,1
TXN_00000692,CUST_000018,20220525,459.68,Bank Transfer,Completed,1
TXN_00000693,CUST_000018,20220621,432.67,Credit Card,Completed,1
TXN_00000694,CUST_000018,20220722,431.46,PayPal,Completed,1
TXN_00000695,CUST_000018,20220823,446.03,Bank Transfer,Completed,1
TXN_00000696,CUST_000018,20220920,464.74,Bank Transfer,Completed,1
TXN_00000697,CUST_000018,20221022,468.07,Bank Transfer,Completed,1
TXN_00000698,CUST_000018,20221121,531.61,Credit Card,Completed,1
TXN_00000699,CUST_000018,20221217,532.36,ACH,Completed,1
TXN_00000700,CUST_000018,20230116,415.72,Credit Card,Completed,1
TXN_00000701,CUST_000018,20230218,418.9,PayPal,Completed,1
TXN_00000702,CUST_000018,20230318,464.53,Credit Card,Completed,1
TXN_00000703,CUST_000018,20230420,454.63,Credit Card,Completed,1
