customer_id,total_revenue,total_transactions,customer_tenure_days,is_churned,customer_ltv,churn_probability,churn_risk_level,R_score,F_score,M_score,segment
CUST_000267,3209.53,14,1036,1,3209.53,1.0,High,1.0,4.0,4.0,At Risk
CUST_000268,48242.96,35,1034,0,48242.96,0.0006824429734769,Low,1.0,5.0,5.0,At Risk
CUST_000269,1716.24,35,1034,0,1716.24,0.0032472924416828,Low,4.0,5.0,3.0,Loyal Customers
CUST_000270,1668.72,21,1032,1,1668.72,0.9999999999999932,High,1.0,4.0,3.0,At Risk
CUST_000271,4227.28,35,1031,0,4227.28,0.0002961695062221,Low,4.0,5.0,4.0,Champions
CUST_000272,5136.99,35,1031,0,5136.99,0.0007231749824725,Low,4.0,5.0,4.0,Champions
CUST_000273,2668.1,35,1030,0,2668.1,0.0006840605731459,Low,4.0,5.0,4.0,Champions
CUST_000274,986.47,7,1030,1,986.47,1.0,High,1.0,3.0,3.0,At Risk
CUST_000275,3584.2,13,1030,1,3584.2,1.0,High,1.0,3.0,4.0,At Risk
CUST_000276,5334.67,10,1030,1,5334.67,1.0,High,1.0,3.0,5.0,At Risk
CUST_000277,4028.54,35,1029,0,4028.54,0.0003653453013047,Low,4.0,5.0,4.0,Champions
CUST_000278,298.08,5,1029,1,298.08,1.0,High,1.0,2.0,1.0,Hibernating
CUST_000279,3082.82,35,1028,0,3082.82,0.0010491959446477,Low,4.0,5.0,4.0,Champions
CUST_000280,6378.67,35,1024,0,6378.67,0.0001463048886509,Low,5.0,5.0,5.0,Champions
CUST_000281,2081.46,35,1023,0,2081.46,0.0009318248230068,Low,5.0,5.0,3.0,Loyal Customers
CUST_000282,2943.73,35,1023,0,2943.73,0.0007413214595336,Low,5.0,5.0,4.0,Champions
CUST_000283,5812.35,35,1022,0,5812.35,0.0002528615399297,Low,5.0,5.0,5.0,Champions
CUST_000284,9601.15,34,1021,0,9601.15,0.0017737475105329,Low,2.0,5.0,5.0,At Risk
CUST_000285,2633.66,34,1021,0,2633.66,0.0123344680788895,Low,1.0,5.0,4.0,At Risk
CUST_000286,22183.73,34,1020,0,22183.73,0.0023378230545321,Low,2.0,5.0,5.0,At Risk
CUST_000287,9797.27,34,1018,0,9797.27,0.000862789401128,Low,2.0,5.0,5.0,At Risk
CUST_000288,58640.87,34,1015,0,58640.87,0.0030941697185692,Low,2.0,5.0,5.0,At Risk
CUST_000289,31302.88,34,1014,0,31302.88,0.0043756359901296,Low,2.0,5.0,5.0,At Risk
CUST_000290,3396.95,34,1013,0,3396.95,0.0059089257778805,Low,1.0,5.0,4.0,At Risk
CUST_000291,91261.78,34,1011,0,91261.78,0.0005976337982469,Low,3.0,5.0,5.0,Potential Loyalists
CUST_000292,856.64,9,1011,1,856.64,1.0,High,1.0,3.0,2.0,At Risk
CUST_000293,988.27,13,1011,1,988.27,1.0,High,1.0,3.0,3.0,At Risk
CUST_000294,1120.73,22,1010,1,1120.73,0.9999999999985688,High,1.0,4.0,3.0,At Risk
CUST_000295,1269.9,34,1010,0,1269.9,0.0051132388150343,Low,3.0,5.0,3.0,Potential Loyalists
CUST_000296,5331.69,34,1010,0,5331.69,0.0019721521229213,Low,3.0,5.0,5.0,Potential Loyalists
CUST_000297,2359.6,34,1009,0,2359.6,0.0029053126694592,Low,3.0,5.0,4.0,Potential Loyalists
CUST_000298,9562.2,34,1008,0,9562.2,0.0014549663390747,Low,3.0,5.0,5.0,Potential Loyalists
CUST_000299,1524.27,34,1008,0,1524.27,0.0015109359657252,Low,3.0,5.0,3.0,Potential Loyalists
CUST_000300,1810.34,34,1007,0,1810.34,0.0022012130885698,Low,3.0,5.0,3.0,Potential Loyalists
CUST_000301,2535.86,34,1007,0,2535.86,0.002367860099876,Low,3.0,5.0,4.0,Potential Loyalists
CUST_000302,956.82,34,1005,0,956.82,0.0019138656466133,Low,4.0,5.0,3.0,Loyal Customers
CUST_000303,8828.99,34,1005,0,8828.99,0.0009935553708297,Low,3.0,5.0,5.0,Potential Loyalists
CUST_000304,2615.73,34,1004,0,2615.73,0.0015790559133658,Low,4.0,5.0,4.0,Champions
CUST_000305,4572.21,34,1004,0,4572.21,0.0002907731734999,Low,4.0,5.0,4.0,Champions
CUST_000306,28956.03,34,1002,0,28956.03,0.0008566875696521,Low,4.0,5.0,5.0,Champions
CUST_000307,1779.92,34,999,0,1779.92,0.0012206697950175,Low,4.0,5.0,3.0,Loyal Customers
CUST_000308,22827.75,34,993,0,22827.75,0.0004854516300275,Low,5.0,5.0,5.0,Champions
CUST_000309,3385.11,34,992,0,3385.11,0.0005510678258088,Low,5.0,5.0,4.0,Champions
CUST_000310,5405.82,33,991,0,5405.82,0.0016295463015277,Low,1.0,5.0,5.0,At Risk
CUST_000311,171.99,6,991,1,171.99,1.0,High,1.0,2.0,1.0,Hibernating
CUST_000312,2803.25,19,989,1,2803.25,0.9999999999999968,High,1.0,4.0,4.0,At Risk
CUST_000313,3205.32,33,988,0,3205.32,0.0082204422303877,Low,2.0,5.0,4.0,At Risk
CUST_000314,7213.93,33,988,0,7213.93,0.0078682210231574,Low,1.0,5.0,5.0,At Risk
CUST_000315,978.29,33,988,0,978.29,0.0075858988312608,Low,2.0,5.0,3.0,At Risk
CUST_000316,7651.71,9,984,1,7651.71,1.0,High,1.0,3.0,5.0,At Risk
CUST_000317,7696.0,33,979,0,7696.0,0.0007604241185331,Low,3.0,5.0,5.0,Potential Loyalists
CUST_000318,5315.01,33,977,0,5315.01,0.0004745300095651,Low,3.0,5.0,5.0,Potential Loyalists
CUST_000319,2422.0,33,976,0,2422.0,0.0018501976475844,Low,4.0,5.0,4.0,Champions
CUST_000320,2409.66,33,975,0,2409.66,0.0022034534808072,Low,3.0,5.0,4.0,Potential Loyalists
CUST_000321,1074.47,24,975,1,1074.47,0.9999999917388844,High,1.0,5.0,3.0,At Risk
CUST_000322,1468.49,33,975,0,1468.49,0.0007827046236342,Low,4.0,5.0,3.0,Loyal Customers
CUST_000323,20171.08,33,972,0,20171.08,0.0006783737967486,Low,4.0,5.0,5.0,Champions
CUST_000324,8396.77,33,972,0,8396.77,0.000995732476732,Low,4.0,5.0,5.0,Champions
CUST_000325,4181.62,23,967,1,4181.62,0.9999999985220764,High,1.0,5.0,4.0,At Risk
CUST_000326,9313.26,33,966,0,9313.26,0.0004691503127105,Low,5.0,5.0,5.0,Champions
CUST_000327,3862.06,15,962,1,3862.06,1.0,High,1.0,4.0,4.0,At Risk
CUST_000328,1063.77,13,961,1,1063.77,1.0,High,1.0,4.0,3.0,At Risk
CUST_000329,2947.9,32,961,0,2947.9,0.0150851050171973,Low,1.0,5.0,4.0,At Risk
CUST_000330,4279.66,21,960,1,4279.66,0.9999999999869562,High,1.0,4.0,4.0,At Risk
CUST_000331,73364.3,32,959,0,73364.3,0.002670411150718,Low,1.0,5.0,5.0,At Risk
CUST_000332,3015.68,32,958,0,3015.68,0.0042038817992604,Low,2.0,5.0,4.0,At Risk
CUST_000333,1067.87,32,958,0,1067.87,0.0092212773982777,Low,2.0,5.0,3.0,At Risk
CUST_000334,1994.21,23,957,1,1994.21,0.999999998276286,High,1.0,5.0,4.0,At Risk
CUST_000335,2236.05,32,957,0,2236.05,0.0036860229437819,Low,2.0,5.0,4.0,At Risk
CUST_000336,13345.19,32,956,0,13345.19,0.0020106328365833,Low,2.0,5.0,5.0,At Risk
CUST_000337,6060.32,32,956,0,6060.32,0.0044811606737967,Low,1.0,5.0,5.0,At Risk
CUST_000338,48992.5,20,952,1,48992.5,0.9999999999996488,High,1.0,4.0,5.0,At Risk
CUST_000339,1141.66,32,952,0,1141.66,0.0046558439879189,Low,2.0,5.0,3.0,At Risk
CUST_000340,16866.03,32,951,0,16866.03,0.0024022380334658,Low,3.0,5.0,5.0,Potential Loyalists
CUST_000341,352.74,6,950,1,352.74,1.0,High,1.0,3.0,2.0,At Risk
CUST_000342,2575.92,14,949,1,2575.92,1.0,High,1.0,4.0,4.0,At Risk
CUST_000343,3352.66,32,945,0,3352.66,0.001141425993791,Low,3.0,5.0,4.0,Potential Loyalists
CUST_000344,1775.84,23,943,1,1775.84,0.9999999961458436,High,1.0,4.0,3.0,At Risk
CUST_000345,2631.28,32,942,0,2631.28,0.0008093700869031,Low,4.0,5.0,4.0,Champions
CUST_000346,1080.91,7,942,1,1080.91,1.0,High,1.0,3.0,3.0,At Risk
CUST_000347,2591.75,32,941,0,2591.75,0.0004120809246262,Low,4.0,5.0,4.0,Champions
CUST_000348,3661.77,32,940,0,3661.77,0.000646718527092,Low,4.0,5.0,4.0,Champions
CUST_000349,3467.4,23,939,1,3467.4,0.999999965468383,High,1.0,5.0,4.0,At Risk
CUST_000350,6898.86,32,939,0,6898.86,0.0007569098766197,Low,4.0,5.0,5.0,Champions
CUST_000351,3131.17,32,938,0,3131.17,0.0003079537126967,Low,5.0,5.0,4.0,Champions
CUST_000352,2989.42,32,938,0,2989.42,0.0014455918050335,Low,5.0,5.0,4.0,Champions
CUST_000353,31832.05,32,937,0,31832.05,0.0002564878221396,Low,5.0,5.0,5.0,Champions
CUST_000354,13684.94,32,937,0,13684.94,0.0004640790890158,Low,5.0,5.0,5.0,Champions
CUST_000355,7715.92,32,936,0,7715.92,0.0006498242857019,Low,5.0,5.0,5.0,Champions
CUST_000356,5567.51,32,935,0,5567.51,0.0002006861128009,Low,5.0,5.0,5.0,Champions
CUST_000357,6018.76,31,929,0,6018.76,0.0028617953417362,Low,2.0,5.0,5.0,At Risk
CUST_000358,1622.6799999999998,3,929,1,1622.6799999999998,1.0,High,1.0,1.0,3.0,Hibernating
CUST_000359,40316.39,31,929,0,40316.39,0.0029292626281643,Low,2.0,5.0,5.0,At Risk
CUST_000360,3849.59,31,928,0,3849.59,0.0043864251957974,Low,2.0,5.0,4.0,At Risk
CUST_000361,1790.49,31,927,0,1790.49,0.0048125389490302,Low,2.0,5.0,3.0,At Risk
CUST_000362,7318.44,31,927,0,7318.44,0.0021605055309203,Low,2.0,5.0,5.0,At Risk
CUST_000363,27869.86,31,926,0,27869.86,0.0034318807405748,Low,2.0,5.0,5.0,At Risk
CUST_000364,8556.880000000001,11,926,1,8556.880000000001,1.0,High,1.0,3.0,5.0,At Risk
CUST_000365,2364.62,31,926,0,2364.62,0.008069699231425,Low,2.0,5.0,4.0,At Risk
CUST_000366,18525.64,31,923,0,18525.64,0.0090681647448032,Low,1.0,5.0,5.0,At Risk
CUST_000367,8340.16,31,922,0,8340.16,0.0012032063427605,Low,2.0,5.0,5.0,At Risk
CUST_000368,17917.42,31,921,0,17917.42,0.0011822630154825,Low,3.0,5.0,5.0,Potential Loyalists
CUST_000369,5915.44,12,918,1,5915.44,1.0,High,1.0,3.0,4.0,At Risk
CUST_000370,968.65,31,918,0,968.65,0.0034285381171097,Low,3.0,5.0,3.0,Potential Loyalists
CUST_000371,2285.69,31,916,0,2285.69,0.0026959031564026,Low,4.0,5.0,4.0,Champions
CUST_000372,3660.18,25,916,1,3660.18,0.9998589902693256,High,1.0,5.0,4.0,At Risk
CUST_000373,11762.33,31,911,0,11762.33,0.0007133548602862,Low,4.0,5.0,5.0,Champions
CUST_000374,5637.04,31,911,0,5637.04,0.0005574561638036,Low,4.0,5.0,5.0,Champions
CUST_000375,4660.04,31,909,0,4660.04,0.0002420585035568,Low,4.0,5.0,4.0,Champions
CUST_000376,58042.23,31,908,0,58042.23,0.0001320278166234,Low,5.0,5.0,5.0,Champions
CUST_000377,2135.2,31,908,0,2135.2,0.0005616392548638,Low,4.0,5.0,4.0,Champions
CUST_000378,11714.85,31,907,0,11714.85,0.0007703162558139,Low,5.0,5.0,5.0,Champions
CUST_000379,4609.16,31,903,0,4609.16,0.0001847764444261,Low,5.0,5.0,4.0,Champions
CUST_000380,16407.63,31,903,0,16407.63,0.0005552089958792,Low,1.0,5.0,5.0,At Risk
CUST_000381,2355.45,30,900,0,2355.45,0.0136151654290389,Low,1.0,5.0,4.0,At Risk
CUST_000382,3828.31,30,900,0,3828.31,0.0046648062542572,Low,1.0,5.0,4.0,At Risk
CUST_000383,9374.21,30,896,0,9374.21,0.0030719648889356,Low,2.0,5.0,5.0,At Risk
CUST_000384,13658.96,30,893,0,13658.96,0.0026271471155357,Low,1.0,5.0,5.0,At Risk
CUST_000385,14876.05,30,890,0,14876.05,0.0010398061950658,Low,3.0,5.0,5.0,Potential Loyalists
CUST_000386,29199.36,30,890,0,29199.36,0.0032788464240311,Low,3.0,5.0,5.0,Potential Loyalists
CUST_000387,2221.37,30,889,0,2221.37,0.0031477966135163,Low,3.0,5.0,4.0,Potential Loyalists
CUST_000388,343.72,5,888,1,343.72,1.0,High,1.0,1.0,1.0,Hibernating
CUST_000389,1485.1999999999998,5,887,1,1485.1999999999998,1.0,High,1.0,2.0,3.0,Hibernating
CUST_000390,7944.08,30,887,0,7944.08,0.0013047118968513,Low,3.0,5.0,5.0,Potential Loyalists
CUST_000391,7214.31,30,887,0,7214.31,0.0010749518742904,Low,1.0,5.0,5.0,At Risk
CUST_000392,1109.67,30,885,0,1109.67,0.0018534075191703,Low,4.0,5.0,3.0,Loyal Customers
CUST_000393,13200.01,30,883,0,13200.01,0.0007700593166226,Low,4.0,5.0,5.0,Champions
CUST_000394,6037.09,30,883,0,6037.09,0.0005546037731373,Low,4.0,5.0,5.0,Champions
CUST_000395,48368.4,30,882,0,48368.4,0.0006367429329842,Low,4.0,5.0,5.0,Champions
CUST_000396,8032.95,30,882,0,8032.95,0.0005759567692291,Low,4.0,5.0,5.0,Champions
CUST_000397,6378.16,30,882,0,6378.16,0.0002140935311235,Low,4.0,5.0,5.0,Champions
CUST_000398,19453.47,30,882,0,19453.47,0.0015802564658302,Low,4.0,5.0,5.0,Champions
CUST_000399,4275.63,24,881,1,4275.63,0.9998694573496354,High,1.0,5.0,4.0,At Risk
CUST_000400,13690.91,30,878,0,13690.91,0.002214776418405,Low,5.0,5.0,5.0,Champions
CUST_000401,2893.16,30,877,0,2893.16,0.0005846970369674,Low,5.0,5.0,4.0,Champions
CUST_000402,3617.9,30,876,0,3617.9,0.000305233366199,Low,5.0,5.0,4.0,Champions
CUST_000403,2149.56,22,876,1,2149.56,0.9999995158576804,High,1.0,4.0,4.0,At Risk
CUST_000404,24015.7,30,875,0,24015.7,0.0002653204161188,Low,5.0,5.0,5.0,Champions
CUST_000405,984.82,30,873,0,984.82,0.0008593160825681,Low,5.0,5.0,3.0,Loyal Customers
CUST_000406,4433.35,10,873,1,4433.35,1.0,High,1.0,3.0,4.0,At Risk
CUST_000407,14871.39,18,872,1,14871.39,0.999999999997915,High,1.0,4.0,5.0,At Risk
CUST_000408,2046.31,14,872,1,2046.31,0.9999999999999998,High,1.0,4.0,4.0,At Risk
CUST_000409,2284.77,29,870,0,2284.77,0.0099840316821132,Low,1.0,5.0,4.0,At Risk
CUST_000410,1385.58,29,869,0,1385.58,0.0064420966172294,Low,2.0,5.0,3.0,At Risk
CUST_000411,1276.1,29,866,0,1276.1,0.0023510904339976,Low,2.0,5.0,3.0,At Risk
CUST_000412,2879.57,29,865,0,2879.57,0.0024937720296624,Low,2.0,5.0,4.0,At Risk
CUST_000413,6594.93,8,860,1,6594.93,1.0,High,1.0,2.0,4.0,Hibernating
CUST_000414,1391.82,15,860,1,1391.82,0.9999999999999925,High,1.0,4.0,3.0,At Risk
CUST_000415,706.71,3,860,1,706.71,1.0,High,1.0,2.0,2.0,Hibernating
CUST_000416,1166.08,4,859,1,1166.08,1.0,High,1.0,2.0,3.0,Hibernating
CUST_000417,1472.14,29,859,0,1472.14,0.0045775549535588,Low,3.0,5.0,3.0,Potential Loyalists
CUST_000418,3114.56,17,859,1,3114.56,0.999999999998736,High,1.0,4.0,4.0,At Risk
CUST_000419,219.27,3,858,1,219.27,1.0,High,1.0,2.0,1.0,Hibernating
CUST_000420,1095.71,9,856,1,1095.71,1.0,High,1.0,3.0,3.0,At Risk
CUST_000421,8204.42,29,855,0,8204.42,0.0016715667766132,Low,3.0,5.0,5.0,Potential Loyalists
CUST_000422,32567.58,29,854,0,32567.58,0.0013430062124048,Low,3.0,5.0,5.0,Potential Loyalists
CUST_000423,5925.34,25,853,1,5925.34,0.9940521179543084,High,1.0,4.0,5.0,At Risk
CUST_000424,82335.47,29,852,0,82335.47,0.0003008227238164,Low,4.0,5.0,5.0,Champions
CUST_000425,4891.61,29,852,0,4891.61,0.0006560003382277,Low,4.0,5.0,4.0,Champions
CUST_000426,5713.12,29,851,0,5713.12,0.0002968313720659,Low,4.0,5.0,5.0,Champions
CUST_000427,24135.85,29,851,0,24135.85,0.0005937440591199,Low,4.0,5.0,5.0,Champions
CUST_000428,1417.98,29,848,0,1417.98,0.0010553160148811,Low,4.0,5.0,3.0,Loyal Customers
CUST_000429,6336.26,29,848,0,6336.26,0.0004513348529786,Low,5.0,5.0,5.0,Champions
CUST_000430,1369.77,29,847,0,1369.77,0.0020668604142893,Low,5.0,5.0,3.0,Loyal Customers
CUST_000431,4253.93,25,847,1,4253.93,0.9668440631309534,High,1.0,5.0,4.0,At Risk
CUST_000432,6347.09,29,845,0,6347.09,0.0002525647611699,Low,5.0,5.0,5.0,Champions
CUST_000433,5522.29,29,845,0,5522.29,0.0002006488068969,Low,5.0,5.0,5.0,Champions
CUST_000434,1417.78,29,845,0,1417.78,0.0005424336490149,Low,5.0,5.0,3.0,Loyal Customers
CUST_000435,85429.83,29,844,0,85429.83,0.0002259047205909,Low,5.0,5.0,5.0,Champions
CUST_000436,1846.73,29,842,0,1846.73,0.0007281553309921,Low,5.0,5.0,3.0,Loyal Customers
CUST_000437,2161.49,16,841,1,2161.49,0.9999999999994484,High,1.0,4.0,4.0,At Risk
CUST_000438,1835.52,28,840,0,1835.52,0.0093411210490436,Low,2.0,5.0,3.0,At Risk
CUST_000439,8447.19,28,838,0,8447.19,0.0032285334312571,Low,2.0,5.0,5.0,At Risk
CUST_000440,1884.96,28,837,0,1884.96,0.0135963589889588,Low,2.0,5.0,3.0,At Risk
CUST_000441,1509.33,5,836,1,1509.33,1.0,High,1.0,2.0,3.0,Hibernating
CUST_000442,2454.16,28,835,0,2454.16,0.0033215532245757,Low,2.0,5.0,4.0,At Risk
CUST_000443,1087.12,28,835,0,1087.12,0.0045681558240634,Low,2.0,5.0,3.0,At Risk
CUST_000444,948.68,28,833,0,948.68,0.0027253649928052,Low,2.0,5.0,3.0,At Risk
CUST_000445,859.3299999999999,28,831,0,859.3299999999999,0.0028270224405192,Low,3.0,5.0,2.0,Promising
CUST_000446,17915.4,28,823,0,17915.4,0.0012784238659341,Low,4.0,5.0,5.0,Champions
CUST_000447,1940.96,28,822,0,1940.96,0.0008222427478814,Low,4.0,5.0,4.0,Champions
CUST_000448,2674.43,28,820,0,2674.43,0.0069067980758628,Low,1.0,5.0,4.0,At Risk
CUST_000449,8853.89,28,820,0,8853.89,0.0006682190070796,Low,4.0,5.0,5.0,Champions
CUST_000450,565.31,8,819,1,565.31,1.0,High,1.0,3.0,2.0,At Risk
CUST_000451,863.1800000000001,28,818,0,863.1800000000001,0.0003823952924159,Low,5.0,5.0,2.0,Loyal Customers
CUST_000452,6014.09,28,818,0,6014.09,0.0004861964315409,Low,4.0,5.0,5.0,Champions
CUST_000453,8994.62,28,817,0,8994.62,0.0003094130753282,Low,5.0,5.0,5.0,Champions
CUST_000454,456.24,7,816,1,456.24,1.0,High,1.0,2.0,1.0,Hibernating
CUST_000455,945.71,28,816,0,945.71,0.0007805064982775,Low,5.0,5.0,3.0,Loyal Customers
CUST_000456,1192.4,18,815,1,1192.4,0.9999999991965858,High,1.0,4.0,3.0,At Risk
CUST_000457,698.76,5,815,1,698.76,1.0,High,1.0,2.0,2.0,Hibernating
CUST_000458,2836.6,19,814,1,2836.6,0.9999999741038152,High,1.0,4.0,4.0,At Risk
CUST_000459,43589.85,28,814,0,43589.85,0.0003960264193773,Low,5.0,5.0,5.0,Champions
CUST_000460,977.88,28,812,0,977.88,0.0002717963134676,Low,5.0,5.0,3.0,Loyal Customers
CUST_000461,4155.47,22,812,1,4155.47,0.9997405162942672,High,1.0,5.0,4.0,At Risk
CUST_000462,26973.56,27,810,0,26973.56,0.0024925406868978,Low,2.0,5.0,5.0,At Risk
CUST_000463,1395.84,27,810,0,1395.84,0.0058945354957795,Low,1.0,5.0,3.0,At Risk
CUST_000464,6343.63,27,809,0,6343.63,0.0035234133649547,Low,1.0,5.0,5.0,At Risk
CUST_000465,997.03,27,808,0,997.03,0.0023793780072424,Low,2.0,5.0,3.0,At Risk
CUST_000466,15560.71,27,807,0,15560.71,0.0034363598941816,Low,2.0,5.0,5.0,At Risk
CUST_000467,3058.72,27,807,0,3058.72,0.0018091612667482,Low,2.0,5.0,4.0,At Risk
CUST_000468,1805.9,23,806,1,1805.9,0.997216128514127,High,1.0,5.0,3.0,At Risk
CUST_000469,18046.63,27,805,0,18046.63,0.0047425416962673,Low,2.0,5.0,5.0,At Risk
CUST_000470,6240.1,27,805,0,6240.1,0.0025205825276585,Low,2.0,5.0,5.0,At Risk
CUST_000471,5920.34,27,804,0,5920.34,0.0039002425953267,Low,2.0,5.0,5.0,At Risk
CUST_000472,25250.91,27,803,0,25250.91,0.0059974605755965,Low,2.0,5.0,5.0,At Risk
CUST_000473,1227.94,27,803,0,1227.94,0.001848313279047,Low,1.0,5.0,3.0,At Risk
CUST_000474,17254.32,27,801,0,17254.32,0.0067227110114862,Low,2.0,5.0,5.0,At Risk
CUST_000475,7843.58,27,799,0,7843.58,0.0006161561282381,Low,3.0,5.0,5.0,Potential Loyalists
CUST_000476,7596.77,27,799,0,7596.77,0.0011320269168661,Low,3.0,5.0,5.0,Potential Loyalists
CUST_000477,20749.19,27,797,0,20749.19,0.0032203896725497,Low,4.0,5.0,5.0,Champions
CUST_000478,761.48,8,796,1,761.48,1.0,High,1.0,3.0,2.0,At Risk
CUST_000479,823.29,27,795,0,823.29,0.0035251949968749,Low,3.0,5.0,2.0,Promising
CUST_000480,5621.9,27,794,0,5621.9,0.0015176988895455,Low,1.0,5.0,5.0,At Risk
CUST_000481,7761.19,27,792,0,7761.19,0.0009285958701724,Low,4.0,5.0,5.0,Champions
CUST_000482,1105.93,27,792,0,1105.93,0.0008115602147401,Low,4.0,5.0,3.0,Loyal Customers
CUST_000483,1907.2,27,788,0,1907.2,0.0007682378706591,Low,4.0,5.0,3.0,Loyal Customers
CUST_000484,917.37,12,788,1,917.37,0.9999999999999992,High,1.0,3.0,2.0,At Risk
CUST_000485,4529.29,27,788,0,4529.29,0.0007164971177762,Low,5.0,5.0,4.0,Champions
CUST_000486,36591.82,14,788,1,36591.82,0.999999999999982,High,1.0,4.0,5.0,At Risk
CUST_000487,1633.27,27,786,0,1633.27,0.000676467636768,Low,5.0,5.0,3.0,Loyal Customers
CUST_000488,854.14,27,785,0,854.14,0.0008544968101775,Low,5.0,5.0,3.0,Loyal Customers
CUST_000489,1230.37,27,785,0,1230.37,0.0007353419664154,Low,5.0,5.0,3.0,Loyal Customers
CUST_000490,4590.42,27,783,0,4590.42,0.0001976527032752,Low,5.0,5.0,4.0,Champions
CUST_000491,15867.86,16,781,1,15867.86,0.999999999984079,High,1.0,4.0,5.0,At Risk
CUST_000492,1658.46,17,779,1,1658.46,0.999999998644718,High,1.0,4.0,3.0,At Risk
CUST_000493,1037.47,10,779,1,1037.47,1.0,High,1.0,3.0,3.0,At Risk
CUST_000494,3974.77,19,777,1,3974.77,0.9999987774099284,High,1.0,4.0,4.0,At Risk
CUST_000495,14075.81,22,777,1,14075.81,0.9981129443614262,High,1.0,4.0,5.0,At Risk
CUST_000496,5021.08,24,777,1,5021.08,0.7172322472010376,High,1.0,5.0,4.0,At Risk
CUST_000497,1391.87,7,777,1,1391.87,1.0,High,1.0,3.0,3.0,At Risk
CUST_000498,2015.44,26,775,0,2015.44,0.0066988802874373,Low,2.0,5.0,4.0,At Risk
CUST_000499,2115.58,26,774,0,2115.58,0.0028515251061655,Low,3.0,5.0,4.0,Potential Loyalists
CUST_000500,3387.46,13,773,1,3387.46,0.9999999999999404,High,1.0,4.0,4.0,At Risk
CUST_000501,3012.26,26,770,0,3012.26,0.0008910332609332,Low,3.0,5.0,4.0,Potential Loyalists
CUST_000502,4706.54,26,769,0,4706.54,0.0025096462569291,Low,3.0,5.0,4.0,Potential Loyalists
CUST_000503,6716.88,26,769,0,6716.88,0.0008571000732064,Low,3.0,5.0,5.0,Potential Loyalists
CUST_000504,13250.16,26,768,0,13250.16,0.00579032178304,Low,1.0,5.0,5.0,At Risk
CUST_000505,713.41,7,765,1,713.41,1.0,High,1.0,3.0,2.0,At Risk
CUST_000506,18878.34,10,763,1,18878.34,1.0,High,1.0,3.0,5.0,At Risk
CUST_000507,963.36,26,762,0,963.36,0.0011178519491102,Low,4.0,5.0,3.0,Loyal Customers
CUST_000508,11447.37,26,761,0,11447.37,0.0007415206540394,Low,4.0,5.0,5.0,Champions
CUST_000509,5523.55,26,761,0,5523.55,0.0004787159745619,Low,4.0,5.0,5.0,Champions
CUST_000510,1409.51,26,761,0,1409.51,0.0012120954733143,Low,4.0,5.0,3.0,Loyal Customers
CUST_000511,931.36,26,756,0,931.36,0.0005770405245205,Low,5.0,5.0,3.0,Loyal Customers
CUST_000512,29135.9,26,754,0,29135.9,0.0005622799040255,Low,5.0,5.0,5.0,Champions
CUST_000513,6787.76,26,753,0,6787.76,0.0004408914915889,Low,5.0,5.0,5.0,Champions
CUST_000514,8028.85,26,753,0,8028.85,0.0005430138363672,Low,5.0,5.0,5.0,Champions
CUST_000515,14921.97,26,752,0,14921.97,0.0003660073895695,Low,5.0,5.0,5.0,Champions
CUST_000516,5704.03,25,751,0,5704.03,0.0033139905541082,Low,2.0,5.0,5.0,At Risk
CUST_000517,2246.34,24,751,0,2246.34,0.1990327850767798,Low,1.0,5.0,4.0,At Risk
CUST_000518,1102.28,5,750,1,1102.28,1.0,High,1.0,2.0,3.0,Hibernating
CUST_000519,6064.68,25,749,0,6064.68,0.0023540570099137,Low,2.0,5.0,5.0,At Risk
CUST_000520,977.47,25,749,0,977.47,0.0053040942319952,Low,2.0,5.0,3.0,At Risk
CUST_000521,12346.0,25,748,0,12346.0,0.0041102964866974,Low,2.0,5.0,5.0,At Risk
CUST_000522,2805.74,25,748,0,2805.74,0.0028162982454977,Low,2.0,5.0,4.0,At Risk
CUST_000523,3905.93,25,747,0,3905.93,0.0055475057036493,Low,2.0,5.0,4.0,At Risk
CUST_000524,1598.96,25,747,0,1598.96,0.0061964112913591,Low,2.0,5.0,3.0,At Risk
CUST_000525,530.98,10,746,1,530.98,1.0,High,1.0,3.0,2.0,At Risk
CUST_000526,4835.84,20,746,1,4835.84,0.9992221716928492,High,1.0,4.0,5.0,At Risk
CUST_000527,18282.07,25,745,0,18282.07,0.0032280756565497,Low,2.0,5.0,5.0,At Risk
CUST_000528,535.45,9,745,1,535.45,1.0,High,1.0,3.0,2.0,At Risk
CUST_000529,3746.9,25,745,0,3746.9,0.0024943653330865,Low,2.0,5.0,4.0,At Risk
CUST_000530,4259.93,25,743,0,4259.93,0.0012726891636648,Low,3.0,5.0,4.0,Potential Loyalists
CUST_000531,44022.58,25,742,0,44022.58,0.0014535362565467,Low,3.0,5.0,5.0,Potential Loyalists
CUST_000532,3213.0,17,740,1,3213.0,0.9999998872491688,High,1.0,4.0,4.0,At Risk
CUST_000533,5594.94,25,740,0,5594.94,0.0030442828214794,Low,3.0,4.0,5.0,Potential Loyalists
CUST_000534,977.61,25,737,0,977.61,0.0094834244319069,Low,3.0,4.0,2.0,Promising
CUST_000535,1815.61,25,736,0,1815.61,0.0023976202693656,Low,3.0,5.0,3.0,Potential Loyalists
CUST_000536,1561.88,25,735,0,1561.88,0.0016764259392588,Low,3.0,5.0,3.0,Potential Loyalists
