transaction_id,customer_id,transaction_date,amount,payment_method,transaction_status
TXN_00000381,CUST_000009,2023-10-22,273.38,Credit Card,Completed
TXN_00000382,CUST_000009,2023-11-20,315.68,Wire Transfer,Completed
TXN_00000383,CUST_000009,2023-12-19,314.24,Credit Card,Completed
TXN_00000384,CUST_000009,2024-01-20,247.6,Credit Card,Completed
TXN_00000385,CUST_000009,2024-02-20,248.6,Credit Card,Completed
TXN_00000386,CUST_000009,2024-03-21,276.45,Bank Transfer,Completed
TXN_00000387,CUST_000009,2024-04-20,277.02,Bank Transfer,Completed
TXN_00000388,CUST_000009,2024-05-17,353.52,Credit Card,Completed
TXN_00000389,CUST_000009,2024-06-17,256.14,Bank Transfer,Completed
TXN_00000390,CUST_000009,2024-07-17,265.46,Bank Transfer,Completed
TXN_00000391,CUST_000009,2024-08-16,258.47,Credit Card,Completed
TXN_00000392,CUST_000009,2024-09-16,278.99,Bank Transfer,Completed
TXN_00000393,CUST_000009,2024-10-16,345.99,Credit Card,Completed
TXN_00000394,CUST_000009,2024-11-12,313.59,Credit Card,Completed
TXN_00000395,CUST_000009,2024-12-13,451.38,Credit Card,Completed
TXN_00000396,CUST_000010,2021-01-02,34.04,Bank Transfer,Completed
TXN_00000397,CUST_000010,2021-02-03,34.16,Credit Card,Completed
TXN_00000398,CUST_000010,2021-03-06,38.78,Credit Card,Completed
TXN_00000399,CUST_000010,2021-04-05,38.15,Bank Transfer,Completed
TXN_00000400,CUST_000010,2021-05-02,38.17,PayPal,Completed
TXN_00000401,CUST_000010,2021-06-04,35.72,Credit Card,Completed
TXN_00000402,CUST_000010,2021-07-02,36.95,Credit Card,Completed
TXN_00000403,CUST_000010,2021-08-01,36.43,Credit Card,Completed
TXN_00000404,CUST_000010,2021-09-03,38.42,Credit Card,Completed
TXN_00000405,CUST_000010,2021-09-29,37.68,Bank Transfer,Completed
TXN_00000406,CUST_000010,2021-10-30,37.82,Credit Card,Failed
TXN_00000407,CUST_000010,2021-11-30,43.18,Credit Card,Completed
TXN_00000408,CUST_000010,2021-12-30,43.77,Credit Card,Completed
TXN_00000409,CUST_000010,2022-01-29,34.64,PayPal,Pending
TXN_00000410,CUST_000010,2022-02-28,33.96,Wire Transfer,Completed
TXN_00000411,CUST_000010,2022-03-30,37.92,Bank Transfer,Completed
TXN_00000412,CUST_000010,2022-04-28,38.54,PayPal,Completed
TXN_00000413,CUST_000010,2022-05-28,38.3,Credit Card,Completed
TXN_00000414,CUST_000010,2022-06-29,35.82,Credit Card,Completed
TXN_00000415,CUST_000010,2022-07-28,36.97,Bank Transfer,Completed
TXN_00000416,CUST_000010,2022-08-25,36.83,PayPal,Completed
TXN_00000417,CUST_000010,2022-09-28,38.8,Credit Card,Completed
TXN_00000418,CUST_000010,2022-10-25,37.83,Credit Card,Completed
TXN_00000419,CUST_000010,2022-11-27,44.32,Bank Transfer,Completed
TXN_00000420,CUST_000010,2022-12-24,43.69,Credit Card,Completed
TXN_00000421,CUST_000010,2023-01-23,50.74,Bank Transfer,Completed
TXN_00000422,CUST_000010,2023-02-22,34.07,Credit Card,Completed
TXN_00000423,CUST_000010,2023-03-24,38.84,Credit Card,Completed
TXN_00000424,CUST_000010,2023-04-26,47.35,Bank Transfer,Completed
TXN_00000425,CUST_000010,2023-05-22,37.81,PayPal,Completed
TXN_00000426,CUST_000010,2023-06-25,36.73,ACH,Completed
TXN_00000427,CUST_000010,2023-07-25,35.69,Credit Card,Completed
TXN_00000428,CUST_000010,2023-08-23,35.84,Credit Card,Completed
TXN_00000429,CUST_000010,2023-09-20,37.64,Bank Transfer,Completed
TXN_00000430,CUST_000010,2023-10-21,38.11,Credit Card,Completed
TXN_00000431,CUST_000010,2023-11-18,43.05,Credit Card,Completed
TXN_00000432,CUST_000010,2023-12-18,43.77,Bank Transfer,Completed
TXN_00000433,CUST_000010,2024-01-17,34.49,Credit Card,Completed
TXN_00000434,CUST_000010,2024-02-16,33.85,Credit Card,Completed
TXN_00000435,CUST_000010,2024-03-20,38.87,Bank Transfer,Completed
TXN_00000436,CUST_000010,2024-04-20,38.57,PayPal,Completed
TXN_00000437,CUST_000010,2024-05-20,38.46,Credit Card,Completed
TXN_00000438,CUST_000010,2024-06-17,36.82,Credit Card,Completed
TXN_00000439,CUST_000010,2024-07-15,36.49,PayPal,Completed
TXN_00000440,CUST_000010,2024-08-16,36.25,Credit Card,Completed
TXN_00000441,CUST_000010,2024-09-17,37.59,Wire Transfer,Completed
TXN_00000442,CUST_000010,2024-10-15,37.92,Credit Card,Completed
TXN_00000443,CUST_000010,2024-11-12,43.63,Wire Transfer,Completed
TXN_00000444,CUST_000010,2024-12-15,44.4,ACH,Completed
TXN_00000445,CUST_000011,2021-01-08,36.23,Credit Card,Completed
TXN_00000446,CUST_000011,2021-02-10,35.57,PayPal,Completed
TXN_00000447,CUST_000011,2021-03-13,39.96,Credit Card,Completed
TXN_00000448,CUST_000011,2021-04-11,39.8,Bank Transfer,Completed
TXN_00000449,CUST_000011,2021-05-09,39.84,PayPal,Completed
TXN_00000450,CUST_000011,2021-06-08,51.03,ACH,Completed
TXN_00000451,CUST_000011,2021-07-08,37.5,PayPal,Completed
TXN_00000452,CUST_000011,2021-08-09,37.14,ACH,Completed
TXN_00000453,CUST_000011,2021-09-05,39.6,Bank Transfer,Completed
TXN_00000454,CUST_000011,2021-10-08,39.24,Credit Card,Failed
TXN_00000455,CUST_000011,2021-11-07,45.13,Bank Transfer,Completed
TXN_00000456,CUST_000011,2021-12-04,46.18,Bank Transfer,Failed
TXN_00000457,CUST_000011,2022-01-06,35.33,Credit Card,Completed
TXN_00000458,CUST_000011,2022-02-03,36.08,Bank Transfer,Completed
TXN_00000459,CUST_000011,2022-03-05,39.68,ACH,Completed
TXN_00000460,CUST_000011,2022-04-03,39.64,Credit Card,Completed
TXN_00000461,CUST_000011,2022-05-05,40.3,Credit Card,Completed
TXN_00000462,CUST_000011,2022-06-02,38.03,Credit Card,Completed
TXN_00000463,CUST_000011,2022-07-04,37.42,Credit Card,Pending
TXN_00000464,CUST_000011,2022-08-01,37.34,Wire Transfer,Completed
TXN_00000465,CUST_000011,2022-09-02,-39.9,Credit Card,Refunded
TXN_00000466,CUST_000011,2022-10-01,40.2,Bank Transfer,Completed
TXN_00000467,CUST_000011,2022-10-31,46.14,Credit Card,Completed
TXN_00000468,CUST_000011,2022-12-02,44.9,Credit Card,Completed
TXN_00000469,CUST_000011,2022-12-30,45.0,ACH,Completed
TXN_00000470,CUST_000011,2023-01-30,36.21,ACH,Completed
TXN_00000471,CUST_000011,2023-03-02,39.72,Credit Card,Completed
TXN_00000472,CUST_000011,2023-03-29,39.38,Bank Transfer,Completed
TXN_00000473,CUST_000011,2023-04-28,40.29,PayPal,Completed
TXN_00000474,CUST_000011,2023-05-30,39.8,Credit Card,Completed
TXN_00000475,CUST_000011,2023-06-30,37.19,PayPal,Completed
TXN_00000476,CUST_000011,2023-07-30,38.04,Credit Card,Completed
TXN_00000477,CUST_000011,2023-08-28,37.67,Bank Transfer,Completed
TXN_00000478,CUST_000011,2023-09-29,39.6,Bank Transfer,Completed
TXN_00000479,CUST_000011,2023-10-25,40.56,PayPal,Completed
TXN_00000480,CUST_000011,2023-11-24,45.39,Credit Card,Completed
TXN_00000481,CUST_000011,2023-12-24,45.49,Bank Transfer,Completed
TXN_00000482,CUST_000011,2024-01-27,36.42,PayPal,Completed
TXN_00000483,CUST_000011,2024-02-25,35.8,Credit Card,Completed
TXN_00000484,CUST_000011,2024-03-25,39.24,Bank Transfer,Completed
TXN_00000485,CUST_000011,2024-04-25,40.26,Credit Card,Completed
TXN_00000486,CUST_000011,2024-05-25,39.43,Credit Card,Completed
TXN_00000487,CUST_000011,2024-06-24,38.37,Bank Transfer,Completed
TXN_00000488,CUST_000011,2024-07-22,37.57,Credit Card,Completed
TXN_00000489,CUST_000011,2024-08-24,38.51,Wire Transfer,Completed
TXN_00000490,CUST_000011,2024-09-21,39.32,Bank Transfer,Completed
TXN_00000491,CUST_000011,2024-10-22,39.03,Wire Transfer,Completed
TXN_00000492,CUST_000011,2024-11-22,45.34,ACH,Completed
TXN_00000493,CUST_000011,2024-12-21,45.03,ACH,Completed
TXN_00000494,CUST_000012,2021-01-11,79.89,Bank Transfer,Failed
TXN_00000495,CUST_000012,2021-02-11,76.95,Bank Transfer,Completed
TXN_00000496,CUST_000012,2021-03-11,86.89,PayPal,Completed
TXN_00000497,CUST_000012,2021-04-12,87.05,Bank Transfer,Completed
TXN_00000498,CUST_000012,2021-05-09,87.66,Wire Transfer,Completed
TXN_00000499,CUST_000012,2021-06-11,120.01,Credit Card,Completed
TXN_00000500,CUST_000012,2021-07-12,82.84,Bank Transfer,Completed
TXN_00000501,CUST_000012,2021-08-10,82.44,Credit Card,Failed
TXN_00000502,CUST_000012,2021-09-08,86.89,Bank Transfer,Pending
TXN_00000503,CUST_000013,2021-01-14,779.03,Bank Transfer,Completed
TXN_00000504,CUST_000013,2021-02-14,763.35,Credit Card,Failed
TXN_00000505,CUST_000013,2021-03-17,877.13,Bank Transfer,Completed
TXN_00000506,CUST_000013,2021-04-17,856.39,Credit Card,Completed
TXN_00000507,CUST_000013,2021-05-14,862.88,Credit Card,Completed
TXN_00000508,CUST_000013,2021-06-14,820.01,PayPal,Completed
TXN_00000509,CUST_000013,2021-07-16,833.16,Credit Card,Completed
TXN_00000510,CUST_000013,2021-08-12,810.65,Bank Transfer,Completed
TXN_00000511,CUST_000013,2021-09-11,882.06,PayPal,Completed
TXN_00000512,CUST_000013,2021-10-12,866.56,PayPal,Completed
TXN_00000513,CUST_000013,2021-11-13,978.53,Credit Card,Completed
TXN_00000514,CUST_000013,2021-12-10,980.11,Credit Card,Completed
TXN_00000515,CUST_000013,2022-01-11,775.4,Credit Card,Completed
TXN_00000516,CUST_000013,2022-02-08,774.91,Wire Transfer,Completed
TXN_00000517,CUST_000013,2022-03-13,870.86,PayPal,Completed
TXN_00000518,CUST_000013,2022-04-12,1136.98,Credit Card,Completed
TXN_00000519,CUST_000013,2022-05-09,865.74,PayPal,Completed
TXN_00000520,CUST_000013,2022-06-11,808.37,Credit Card,Completed
TXN_00000521,CUST_000013,2022-07-09,827.06,PayPal,Completed
TXN_00000522,CUST_000013,2022-08-10,811.31,PayPal,Completed
TXN_00000523,CUST_000013,2022-09-07,858.81,ACH,Completed
TXN_00000524,CUST_000013,2022-10-05,876.26,Bank Transfer,Completed
TXN_00000525,CUST_000013,2022-11-08,993.12,ACH,Completed
TXN_00000526,CUST_000013,2022-12-06,1159.36,Credit Card,Completed
TXN_00000527,CUST_000013,2023-01-05,774.81,Credit Card,Pending
TXN_00000528,CUST_000013,2023-02-03,769.88,Credit Card,Completed
TXN_00000529,CUST_000013,2023-03-04,866.27,Credit Card,Completed
TXN_00000530,CUST_000013,2023-04-03,867.89,Bank Transfer,Completed
TXN_00000531,CUST_000013,2023-05-05,875.81,ACH,Completed
TXN_00000532,CUST_000013,2023-06-06,825.06,Credit Card,Failed
TXN_00000533,CUST_000013,2023-07-06,838.11,Credit Card,Completed
TXN_00000534,CUST_000013,2023-08-03,806.91,Credit Card,Completed
TXN_00000535,CUST_000013,2023-09-02,859.0,Credit Card,Completed
TXN_00000536,CUST_000013,2023-10-04,872.13,PayPal,Completed
TXN_00000537,CUST_000013,2023-11-02,979.32,PayPal,Completed
TXN_00000538,CUST_000013,2023-11-29,984.24,Bank Transfer,Completed
TXN_00000539,CUST_000013,2023-12-29,1012.41,Credit Card,Completed
TXN_00000540,CUST_000013,2024-02-01,771.44,PayPal,Completed
TXN_00000541,CUST_000013,2024-03-01,777.57,PayPal,Completed
TXN_00000542,CUST_000013,2024-03-30,870.07,Bank Transfer,Completed
TXN_00000543,CUST_000013,2024-05-01,859.17,Credit Card,Completed
TXN_00000544,CUST_000013,2024-05-30,876.94,Bank Transfer,Completed
TXN_00000545,CUST_000013,2024-06-30,958.18,PayPal,Completed
TXN_00000546,CUST_000013,2024-07-30,830.67,Credit Card,Completed
TXN_00000547,CUST_000013,2024-08-26,809.1,Wire Transfer,Completed
TXN_00000548,CUST_000013,2024-09-24,875.02,Credit Card,Completed
TXN_00000549,CUST_000013,2024-10-24,853.12,Bank Transfer,Completed
TXN_00000550,CUST_000013,2024-11-24,994.18,Credit Card,Completed
TXN_00000551,CUST_000013,2024-12-26,981.22,Bank Transfer,Completed
TXN_00000552,CUST_000014,2021-01-21,218.24,Credit Card,Completed
TXN_00000553,CUST_000014,2021-02-18,258.5,Credit Card,Completed
TXN_00000554,CUST_000014,2021-03-19,239.02,Credit Card,Completed
TXN_00000555,CUST_000014,2021-04-20,240.51,Bank Transfer,Completed
TXN_00000556,CUST_000014,2021-05-20,245.24,Credit Card,Completed
TXN_00000557,CUST_000014,2021-06-20,234.34,Credit Card,Completed
TXN_00000558,CUST_000014,2021-07-17,293.79,Credit Card,Completed
TXN_00000559,CUST_000014,2021-08-16,231.95,Bank Transfer,Completed
TXN_00000560,CUST_000014,2021-09-15,243.89,PayPal,Completed
TXN_00000561,CUST_000014,2021-10-18,239.35,Credit Card,Completed
TXN_00000562,CUST_000014,2021-11-18,276.97,PayPal,Completed
TXN_00000563,CUST_000014,2021-12-15,279.55,Bank Transfer,Completed
TXN_00000564,CUST_000014,2022-01-15,220.31,Credit Card,Completed
TXN_00000565,CUST_000014,2022-02-16,216.34,Wire Transfer,Completed
TXN_00000566,CUST_000014,2022-03-16,247.12,ACH,Completed
TXN_00000567,CUST_000014,2022-04-15,242.18,ACH,Completed
TXN_00000568,CUST_000014,2022-05-13,246.49,PayPal,Completed
TXN_00000569,CUST_000014,2022-06-16,235.42,Bank Transfer,Completed
TXN_00000570,CUST_000014,2022-07-13,231.62,Credit Card,Completed
TXN_00000571,CUST_000014,2022-08-11,229.07,Credit Card,Completed
TXN_00000572,CUST_000014,2022-09-14,238.86,PayPal,Completed
TXN_00000573,CUST_000014,2022-10-10,239.88,Credit Card,Completed
TXN_00000574,CUST_000014,2022-11-09,408.64,Credit Card,Completed
TXN_00000575,CUST_000014,2022-12-13,284.12,Bank Transfer,Completed
TXN_00000576,CUST_000014,2023-01-10,215.76,Credit Card,Completed
TXN_00000577,CUST_000014,2023-02-08,219.5,Bank Transfer,Completed
TXN_00000578,CUST_000014,2023-03-12,243.5,Bank Transfer,Completed
TXN_00000579,CUST_000014,2023-04-09,242.47,Credit Card,Completed
TXN_00000580,CUST_000014,2023-05-12,244.36,Credit Card,Completed
TXN_00000581,CUST_000014,2023-06-11,234.57,PayPal,Completed
TXN_00000582,CUST_000014,2023-07-07,230.71,Credit Card,Completed
TXN_00000583,CUST_000014,2023-08-10,234.05,Bank Transfer,Completed
TXN_00000584,CUST_000014,2023-09-06,245.57,Credit Card,Completed
TXN_00000585,CUST_000014,2023-10-08,247.08,Credit Card,Completed
TXN_00000586,CUST_000014,2023-11-05,281.11,Credit Card,Completed
TXN_00000587,CUST_000014,2023-12-07,276.42,PayPal,Completed
TXN_00000588,CUST_000014,2024-01-06,218.77,Credit Card,Completed
TXN_00000589,CUST_000014,2024-02-03,222.06,Credit Card,Completed
TXN_00000590,CUST_000014,2024-03-07,240.04,Bank Transfer,Completed
TXN_00000591,CUST_000014,2024-04-05,243.17,Credit Card,Completed
TXN_00000592,CUST_000014,2024-05-06,239.82,Credit Card,Completed
TXN_00000593,CUST_000014,2024-06-01,230.56,Credit Card,Completed
TXN_00000594,CUST_000014,2024-07-04,235.53,PayPal,Completed
TXN_00000595,CUST_000014,2024-08-01,231.2,Credit Card,Completed
TXN_00000596,CUST_000014,2024-09-02,241.08,Credit Card,Completed
TXN_00000597,CUST_000014,2024-10-01,247.74,Credit Card,Completed
TXN_00000598,CUST_000014,2024-10-29,239.63,ACH,Completed
TXN_00000599,CUST_000014,2024-11-30,274.46,Credit Card,Completed
TXN_00000600,CUST_000014,2024-12-29,282.63,PayPal,Completed
TXN_00000601,CUST_000015,2021-01-21,51.74,Wire Transfer,Completed
TXN_00000602,CUST_000015,2021-02-21,51.86,Bank Transfer,Failed
TXN_00000603,CUST_000015,2021-03-24,57.35,Credit Card,Completed
TXN_00000604,CUST_000015,2021-04-22,57.74,Credit Card,Completed
TXN_00000605,CUST_000015,2021-05-24,-84.29,Credit Card,Refunded
TXN_00000606,CUST_000015,2021-06-24,55.02,Credit Card,Completed
TXN_00000607,CUST_000015,2021-07-24,54.86,Bank Transfer,Completed
TXN_00000608,CUST_000015,2021-08-20,55.65,Credit Card,Completed
TXN_00000609,CUST_000015,2021-09-19,58.41,Credit Card,Completed
TXN_00000610,CUST_000015,2021-10-19,58.5,PayPal,Completed
TXN_00000611,CUST_000015,2021-11-20,67.67,Bank Transfer,Completed
TXN_00000612,CUST_000015,2021-12-17,66.74,PayPal,Completed
TXN_00000613,CUST_000015,2022-01-18,51.01,Credit Card,Completed
TXN_00000614,CUST_000015,2022-02-19,52.87,PayPal,Completed
TXN_00000615,CUST_000015,2022-03-21,58.23,Credit Card,Completed
TXN_00000616,CUST_000015,2022-04-19,58.75,Credit Card,Completed
TXN_00000617,CUST_000015,2022-05-16,57.78,Credit Card,Completed
TXN_00000618,CUST_000015,2022-06-15,78.86,Credit Card,Completed
TXN_00000619,CUST_000015,2022-07-16,54.99,PayPal,Completed
TXN_00000620,CUST_000015,2022-08-14,54.03,Bank Transfer,Completed
TXN_00000621,CUST_000015,2022-09-17,57.16,Credit Card,Completed
TXN_00000622,CUST_000015,2022-10-14,57.92,Credit Card,Completed
TXN_00000623,CUST_000015,2022-11-13,66.26,Credit Card,Completed
TXN_00000624,CUST_000015,2022-12-15,66.71,Credit Card,Completed
TXN_00000625,CUST_000015,2023-01-13,52.41,PayPal,Completed
TXN_00000626,CUST_000015,2023-02-14,52.57,Bank Transfer,Completed
TXN_00000627,CUST_000015,2023-03-13,56.85,Credit Card,Completed
TXN_00000628,CUST_000015,2023-04-12,58.55,Credit Card,Completed
TXN_00000629,CUST_000015,2023-05-11,56.69,Credit Card,Completed
TXN_00000630,CUST_000015,2023-06-13,54.37,Credit Card,Completed
TXN_00000631,CUST_000015,2023-07-13,54.86,Credit Card,Completed
TXN_00000632,CUST_000015,2023-08-11,54.94,Credit Card,Completed
TXN_00000633,CUST_000015,2023-09-12,58.74,PayPal,Completed
TXN_00000634,CUST_000015,2023-10-11,57.61,Bank Transfer,Completed
TXN_00000635,CUST_000015,2023-11-11,67.63,Credit Card,Completed
TXN_00000636,CUST_000015,2023-12-07,67.14,ACH,Completed
TXN_00000637,CUST_000015,2024-01-10,51.53,Credit Card,Completed
TXN_00000638,CUST_000015,2024-02-09,51.76,Credit Card,Completed
TXN_00000639,CUST_000015,2024-03-06,56.63,Bank Transfer,Completed
TXN_00000640,CUST_000015,2024-04-05,57.62,ACH,Completed
TXN_00000641,CUST_000015,2024-05-07,57.94,PayPal,Completed
TXN_00000642,CUST_000015,2024-06-08,55.46,PayPal,Completed
TXN_00000643,CUST_000015,2024-07-06,55.21,Bank Transfer,Completed
TXN_00000644,CUST_000015,2024-08-05,53.87,Credit Card,Completed
TXN_00000645,CUST_000015,2024-09-03,69.07,Credit Card,Completed
TXN_00000646,CUST_000015,2024-10-03,57.36,PayPal,Completed
TXN_00000647,CUST_000015,2024-11-03,65.16,Credit Card,Completed
TXN_00000648,CUST_000015,2024-12-05,66.75,Credit Card,Completed
TXN_00000649,CUST_000016,2021-01-25,87.22,Bank Transfer,Completed
TXN_00000650,CUST_000016,2021-02-21,85.55,Credit Card,Completed
TXN_00000651,CUST_000016,2021-03-26,97.12,Bank Transfer,Completed
TXN_00000652,CUST_000016,2021-04-25,98.03,Bank Transfer,Completed
TXN_00000653,CUST_000016,2021-05-21,96.07,Credit Card,Completed
TXN_00000654,CUST_000016,2021-06-20,92.74,ACH,Completed
TXN_00000655,CUST_000016,2021-07-21,93.55,Bank Transfer,Completed
TXN_00000656,CUST_000016,2021-08-21,93.59,Wire Transfer,Completed
TXN_00000657,CUST_000016,2021-09-19,96.26,Credit Card,Completed
TXN_00000658,CUST_000016,2021-10-21,98.42,Credit Card,Completed
TXN_00000659,CUST_000016,2021-11-18,112.48,Credit Card,Completed
TXN_00000660,CUST_000016,2021-12-18,111.47,Credit Card,Completed
TXN_00000661,CUST_000016,2022-01-16,87.92,PayPal,Completed
TXN_00000662,CUST_000017,2021-01-26,1437.38,Bank Transfer,Completed
TXN_00000663,CUST_000017,2021-02-24,1425.16,Bank Transfer,Completed
TXN_00000664,CUST_000017,2021-03-30,1574.73,Bank Transfer,Completed
TXN_00000665,CUST_000017,2021-04-29,1555.01,Credit Card,Completed
TXN_00000666,CUST_000017,2021-05-26,1573.87,Credit Card,Completed
TXN_00000667,CUST_000017,2021-06-28,1463.11,PayPal,Completed
TXN_00000668,CUST_000017,2021-07-25,1479.35,Credit Card,Completed
TXN_00000669,CUST_000017,2021-08-24,1477.81,ACH,Completed
TXN_00000670,CUST_000017,2021-09-26,1543.51,Bank Transfer,Completed
TXN_00000671,CUST_000017,2021-10-26,1571.24,Credit Card,Completed
TXN_00000672,CUST_000017,2021-11-21,1798.88,Credit Card,Completed
TXN_00000673,CUST_000017,2021-12-21,1800.18,Credit Card,Completed
TXN_00000674,CUST_000017,2022-01-22,1438.43,Bank Transfer,Completed
TXN_00000675,CUST_000017,2022-02-19,1399.33,Bank Transfer,Completed
TXN_00000676,CUST_000018,2021-01-26,423.72,Credit Card,Completed
TXN_00000677,CUST_000018,2021-02-26,424.0,Credit Card,Completed
TXN_00000678,CUST_000018,2021-03-27,458.45,PayPal,Completed
TXN_00000679,CUST_000018,2021-04-26,471.15,Bank Transfer,Failed
TXN_00000680,CUST_000018,2021-05-30,462.63,Bank Transfer,Completed
TXN_00000681,CUST_000018,2021-06-27,434.99,Bank Transfer,Completed
TXN_00000682,CUST_000018,2021-07-26,442.61,Bank Transfer,Completed
TXN_00000683,CUST_000018,2021-08-27,432.84,PayPal,Completed
TXN_00000684,CUST_000018,2021-09-26,455.69,Credit Card,Completed
TXN_00000685,CUST_000018,2021-10-24,469.1,Bank Transfer,Completed
TXN_00000686,CUST_000018,2021-11-25,540.52,Credit Card,Completed
TXN_00000687,CUST_000018,2021-12-22,538.8,Credit Card,Completed
TXN_00000688,CUST_000018,2022-01-25,413.33,Bank Transfer,Completed
TXN_00000689,CUST_000018,2022-02-22,418.37,Bank Transfer,Completed
TXN_00000690,CUST_000018,2022-03-23,470.43,Bank Transfer,Completed
TXN_00000691,CUST_000018,2022-04-23,471.78,Credit Card,Completed
TXN_00000692,CUST_000018,2022-05-25,459.68,Bank Transfer,Completed
