customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,RFM_total,segment,country,industry,subscription_type
CUST_000317,19,31,7215.76,3,5,5,355,13,Potential Loyalists,Germany,Technology,Professional
CUST_000318,18,33,5315.01,3,5,5,355,13,Potential Loyalists,USA,Real Estate,Professional
CUST_000319,14,30,2340.54,4,5,4,454,13,Champions,Germany,Media,Basic
CUST_000320,17,31,2407.39,3,5,4,354,12,Potential Loyalists,USA,Manufacturing,Basic
CUST_000321,286,22,1190.56,1,5,3,153,9,At Risk,USA,Manufacturing,Basic
CUST_000322,15,33,1468.49,4,5,3,453,12,Loyal Customers,USA,Retail,Basic
CUST_000323,11,32,20768.49,4,5,5,455,14,Champions,USA,Finance,Enterprise
CUST_000324,14,29,7344.86,4,5,5,455,14,Champions,France,Real Estate,Professional
CUST_000325,307,22,4018.8,1,5,4,154,10,At Risk,Australia,Consulting,Professional
CUST_000326,8,30,8404.86,5,5,5,555,15,Champions,USA,Energy,Professional
CUST_000327,542,15,3862.06,1,4,4,144,9,At Risk,France,Energy,Professional
CUST_000328,601,12,986.12,1,4,3,143,8,At Risk,UK,Retail,Basic
CUST_000329,33,30,2772.33,1,5,4,154,10,At Risk,USA,Consulting,Basic
CUST_000330,361,20,4077.08,1,4,4,144,9,At Risk,France,Healthcare,Professional
CUST_000331,31,31,75780.53,1,5,5,155,11,At Risk,UK,Energy,Premium
CUST_000332,30,32,3015.68,2,5,4,254,11,At Risk,France,Healthcare,Basic
CUST_000333,26,29,973.43,2,5,3,253,10,At Risk,USA,Healthcare,Basic
CUST_000334,296,21,1985.09,1,5,4,154,10,At Risk,USA,Energy,Basic
CUST_000335,27,31,2166.99,2,5,4,254,11,At Risk,USA,Retail,Basic
CUST_000336,24,32,13345.19,2,5,5,255,12,At Risk,USA,Finance,Enterprise
CUST_000337,54,30,5664.7300000000005,1,5,5,155,11,At Risk,USA,Energy,Professional
CUST_000338,384,19,46546.59,1,4,5,145,10,At Risk,UK,Retail,Premium
CUST_000339,24,30,1067.0,2,5,3,253,10,At Risk,USA,Real Estate,Basic
CUST_000340,20,30,18200.87,3,5,5,355,13,Potential Loyalists,India,Energy,Enterprise
CUST_000341,801,6,352.74,1,3,2,132,6,At Risk,Australia,Technology,Basic
CUST_000342,617,12,2219.38,1,4,4,144,9,At Risk,USA,Energy,Professional
CUST_000343,17,30,3352.47,3,5,4,354,12,Potential Loyalists,Brazil,Consulting,Professional
CUST_000344,311,20,1539.11,1,4,3,143,8,At Risk,France,Real Estate,Basic
CUST_000345,11,31,2551.59,4,5,4,454,13,Champions,Australia,Manufacturing,Basic
CUST_000346,764,7,1080.9099999999999,1,3,3,133,7,At Risk,UK,Media,Professional
CUST_000347,9,32,2591.75,4,5,4,454,13,Champions,Germany,Technology,Basic
CUST_000348,9,31,3529.11,4,5,4,454,13,Champions,USA,Consulting,Professional
CUST_000349,309,22,3715.15,1,5,4,154,10,At Risk,USA,Media,Professional
CUST_000350,11,30,6450.29,4,5,5,455,14,Champions,USA,Healthcare,Professional
CUST_000351,6,32,3131.17,5,5,4,554,14,Champions,Germany,Technology,Basic
CUST_000352,6,29,2867.96,5,5,4,554,14,Champions,UK,Healthcare,Basic
CUST_000353,8,31,33015.38,5,5,5,555,15,Champions,USA,Real Estate,Premium
CUST_000354,7,31,13275.21,5,5,5,555,15,Champions,UK,Media,Enterprise
CUST_000355,7,28,7197.41,5,5,5,555,15,Champions,USA,Finance,Professional
CUST_000356,3,31,5409.93,5,5,5,555,15,Champions,Australia,Media,Professional
CUST_000357,30,29,5608.47,2,5,5,255,12,At Risk,Germany,Media,Professional
CUST_000358,899,2,1080.27,1,1,3,113,5,Hibernating,UK,Media,Enterprise
CUST_000359,27,29,37166.99,2,5,5,255,12,At Risk,Japan,Energy,Premium
CUST_000360,29,29,3597.13,2,5,4,254,11,At Risk,USA,Education,Professional
CUST_000361,29,31,1790.49,2,5,3,253,10,At Risk,India,Energy,Basic
CUST_000362,26,29,7321.71,2,5,5,255,12,At Risk,USA,Finance,Professional
CUST_000363,28,29,26018.09,2,5,5,255,12,At Risk,France,Retail,Enterprise
CUST_000364,626,10,9681.69,1,3,5,135,9,At Risk,USA,Technology,Enterprise
CUST_000365,28,28,2134.25,2,5,4,254,11,At Risk,USA,Real Estate,Basic
CUST_000366,83,26,15476.74,1,5,5,155,11,At Risk,USA,Energy,Enterprise
CUST_000367,24,29,7789.5599999999995,2,5,5,255,12,At Risk,France,Media,Professional
CUST_000368,21,30,18620.11,3,5,5,355,13,Potential Loyalists,UK,Retail,Enterprise
CUST_000369,620,9,4410.25,1,3,4,134,8,At Risk,UK,Finance,Enterprise
CUST_000370,17,29,904.64,3,5,3,353,11,Potential Loyalists,UK,Healthcare,Basic
CUST_000371,15,28,2088.25,4,5,4,454,13,Champions,Germany,Media,Basic
CUST_000372,197,25,3660.18,1,5,4,154,10,At Risk,Canada,Technology,Professional
CUST_000373,9,30,11434.72,4,5,5,455,14,Champions,USA,Healthcare,Enterprise
CUST_000374,13,28,5425.82,4,5,5,455,14,Champions,UK,Technology,Professional
CUST_000375,9,29,4389.76,4,5,4,454,13,Champions,Brazil,Technology,Professional
CUST_000376,6,30,55785.75,5,5,5,555,15,Champions,USA,Technology,Premium
CUST_000377,10,30,2067.83,4,5,4,454,13,Champions,France,Retail,Basic
CUST_000378,8,28,11279.02,5,5,5,555,15,Champions,USA,Technology,Enterprise
CUST_000379,4,30,4442.95,5,5,4,554,14,Champions,France,Manufacturing,Professional
CUST_000380,34,30,15802.07,1,5,5,155,11,At Risk,Brazil,Consulting,Enterprise
CUST_000381,31,28,2382.28,1,5,4,154,10,At Risk,USA,Consulting,Basic
CUST_000382,32,28,4115.61,1,5,4,154,10,At Risk,USA,Education,Professional
CUST_000383,28,28,8816.14,2,5,5,255,12,At Risk,USA,Finance,Professional
CUST_000384,53,29,13144.61,1,5,5,155,11,At Risk,Australia,Energy,Enterprise
CUST_000385,19,30,14876.05,3,5,5,355,13,Potential Loyalists,UK,Manufacturing,Enterprise
CUST_000386,21,28,27336.98,3,5,5,355,13,Potential Loyalists,USA,Energy,Enterprise
CUST_000387,20,29,2147.5,3,5,4,354,12,Potential Loyalists,USA,Finance,Basic
CUST_000388,857,2,130.07999999999998,1,1,1,111,3,Hibernating,Australia,Media,Basic
CUST_000389,768,5,1485.1999999999998,1,2,3,123,6,Hibernating,USA,Technology,Professional
CUST_000390,19,28,7481.84,3,5,5,355,13,Potential Loyalists,Canada,Media,Professional
CUST_000391,47,29,6937.39,1,5,5,155,11,At Risk,Canada,Education,Professional
CUST_000392,15,28,1111.67,4,5,3,453,12,Loyal Customers,USA,Media,Basic
CUST_000393,12,29,12779.92,4,5,5,455,14,Champions,USA,Media,Enterprise
CUST_000394,15,30,6037.09,4,5,5,455,14,Champions,France,Energy,Professional
CUST_000395,10,27,43034.42,4,5,5,455,14,Champions,Germany,Retail,Premium
CUST_000396,11,29,7733.36,4,5,5,455,14,Champions,USA,Finance,Professional
CUST_000397,11,30,6378.16,4,5,5,455,14,Champions,Germany,Technology,Professional
CUST_000398,13,27,18755.57,4,5,5,455,14,Champions,USA,Media,Enterprise
CUST_000399,191,24,4275.63,1,5,4,154,10,At Risk,India,Finance,Professional
CUST_000400,7,25,11422.11,5,5,5,555,15,Champions,Canada,Manufacturing,Enterprise
CUST_000401,6,29,2807.48,5,5,4,554,14,Champions,Canada,Healthcare,Basic
CUST_000402,7,30,3617.9,5,5,4,554,14,Champions,France,Education,Professional
CUST_000403,247,19,2054.58,1,4,4,144,9,At Risk,UK,Retail,Professional
CUST_000404,6,29,23255.41,5,5,5,555,15,Champions,India,Media,Enterprise
CUST_000405,3,29,953.41,5,5,3,553,13,Loyal Customers,Germany,Consulting,Basic
CUST_000406,602,10,4433.35,1,3,4,134,8,At Risk,Singapore,Healthcare,Enterprise
CUST_000407,363,17,14119.73,1,4,5,145,10,At Risk,USA,Consulting,Enterprise
CUST_000408,484,14,2046.31,1,4,4,144,9,At Risk,Japan,Energy,Professional
CUST_000409,61,25,2287.73,1,5,4,154,10,At Risk,France,Retail,Basic
CUST_000410,28,28,1454.66,2,5,3,253,10,At Risk,USA,Education,Basic
CUST_000411,28,29,1276.1,2,5,3,253,10,At Risk,Australia,Technology,Basic
CUST_000412,23,27,2657.5299999999997,2,5,4,254,11,At Risk,UK,Retail,Basic
CUST_000413,740,5,4324.57,1,2,4,124,7,Hibernating,Germany,Healthcare,Enterprise
CUST_000414,438,15,1391.82,1,4,3,143,8,At Risk,UK,Real Estate,Basic
CUST_000415,801,3,706.71,1,2,2,122,5,Hibernating,Canada,Consulting,Professional
CUST_000416,767,3,881.6400000000001,1,2,3,123,6,Hibernating,USA,Media,Professional
CUST_000417,21,27,1475.77,3,5,3,353,11,Potential Loyalists,USA,Energy,Basic
CUST_000418,408,14,2558.9,1,4,4,144,9,At Risk,Germany,Manufacturing,Professional
CUST_000419,796,3,219.27,1,2,1,121,4,Hibernating,Brazil,Energy,Basic
CUST_000420,616,7,1096.69,1,3,3,133,7,At Risk,France,Manufacturing,Professional
CUST_000421,17,27,7670.6,3,5,5,355,13,Potential Loyalists,USA,Energy,Professional
CUST_000422,16,26,31400.43,3,5,5,355,13,Potential Loyalists,USA,Real Estate,Premium
CUST_000423,135,20,5134.83,1,4,5,145,10,At Risk,USA,Real Estate,Professional
CUST_000424,14,29,82335.47,4,5,5,455,14,Champions,USA,Education,Premium
CUST_000425,10,28,4743.83,4,5,4,454,13,Champions,Germany,Education,Professional
CUST_000426,12,28,5959.3,4,5,5,455,14,Champions,USA,Technology,Professional
CUST_000427,13,28,23356.0,4,5,5,455,14,Champions,USA,Retail,Enterprise
CUST_000428,9,27,1327.49,4,5,3,453,12,Loyal Customers,USA,Technology,Basic
CUST_000429,8,28,6123.91,5,5,5,555,15,Champions,USA,Consulting,Professional
CUST_000430,8,24,1215.07,5,5,3,553,13,Loyal Customers,Germany,Media,Basic
CUST_000431,157,22,3724.87,1,5,4,154,10,At Risk,Australia,Retail,Professional
CUST_000432,3,27,5895.19,5,5,5,555,15,Champions,Germany,Media,Professional
CUST_000433,5,27,5500.9800000000005,5,5,5,555,15,Champions,UK,Retail,Professional
CUST_000434,3,29,1417.78,5,5,3,553,13,Loyal Customers,USA,Education,Basic
CUST_000435,5,25,73241.1,5,5,5,555,15,Champions,Japan,Real Estate,Premium
CUST_000436,1,26,1656.61,5,5,3,553,13,Loyal Customers,UK,Real Estate,Basic
CUST_000437,389,15,2011.3999999999999,1,4,4,144,9,At Risk,France,Education,Professional
CUST_000438,28,26,1689.44,2,5,3,253,10,At Risk,USA,Energy,Basic
CUST_000439,28,25,7553.11,2,5,5,255,12,At Risk,Canada,Energy,Professional
CUST_000440,28,23,1536.97,2,5,3,253,10,At Risk,USA,Technology,Basic
CUST_000441,717,5,1509.33,1,2,3,123,6,Hibernating,USA,Healthcare,Professional
CUST_000442,24,26,2261.18,2,5,4,254,11,At Risk,USA,Technology,Basic
CUST_000443,25,26,1013.69,2,5,3,253,10,At Risk,Australia,Media,Basic
CUST_000444,23,27,914.51,2,5,3,253,10,At Risk,France,Retail,Basic
CUST_000445,21,27,830.05,3,5,2,352,10,Promising,USA,Finance,Basic
CUST_000446,15,27,17193.89,4,5,5,455,14,Champions,Canada,Energy,Enterprise
CUST_000447,12,26,1935.37,4,5,4,454,13,Champions,Japan,Technology,Basic
CUST_000448,41,23,2193.2200000000003,1,5,4,154,10,At Risk,France,Consulting,Basic
CUST_000449,12,26,8179.14,4,5,5,455,14,Champions,USA,Real Estate,Enterprise
CUST_000450,610,8,565.31,1,3,2,132,6,At Risk,USA,Energy,Basic
CUST_000451,7,28,863.1800000000001,5,5,2,552,12,Loyal Customers,USA,Technology,Basic
CUST_000452,9,26,5621.87,4,5,5,455,14,Champions,USA,Manufacturing,Professional
CUST_000453,5,28,8994.62,5,5,5,555,15,Champions,UK,Manufacturing,Enterprise
CUST_000454,695,3,276.3,1,2,1,121,4,Hibernating,Australia,Media,Basic
CUST_000455,5,26,950.72,5,5,3,553,13,Loyal Customers,USA,Finance,Basic
CUST_000456,306,17,1125.59,1,4,3,143,8,At Risk,France,Healthcare,Basic
CUST_000457,694,5,698.76,1,2,2,122,5,Hibernating,France,Retail,Professional
CUST_000458,303,18,2686.57,1,4,4,144,9,At Risk,Germany,Energy,Professional
CUST_000459,6,26,40523.14,5,5,5,555,15,Champions,USA,Education,Premium
CUST_000460,1,28,977.88,5,5,3,553,13,Loyal Customers,Australia,Media,Basic
CUST_000461,180,21,3967.32,1,5,4,154,10,At Risk,Japan,Media,Professional
CUST_000462,29,25,24713.73,2,5,5,255,12,At Risk,Brazil,Retail,Enterprise
CUST_000463,31,26,1350.75,1,5,3,153,9,At Risk,UK,Retail,Basic
CUST_000464,31,26,6087.44,1,5,5,155,11,At Risk,USA,Healthcare,Professional
CUST_000465,27,27,997.03,2,5,3,253,10,At Risk,France,Technology,Basic
CUST_000466,28,26,15008.57,2,5,5,255,12,At Risk,USA,Media,Enterprise
CUST_000467,26,26,2949.81,2,5,4,254,11,At Risk,Singapore,Real Estate,Professional
CUST_000468,178,21,1657.76,1,5,3,153,9,At Risk,USA,Technology,Basic
CUST_000469,25,25,16763.65,2,5,5,255,12,At Risk,USA,Healthcare,Enterprise
CUST_000470,24,25,5810.93,2,5,5,255,12,At Risk,USA,Media,Professional
CUST_000471,24,25,5545.21,2,5,5,255,12,At Risk,USA,Education,Professional
CUST_000472,24,24,22528.41,2,5,5,255,12,At Risk,France,Healthcare,Enterprise
CUST_000473,51,26,1175.1,1,5,3,153,9,At Risk,USA,Technology,Basic
CUST_000474,23,24,15290.24,2,5,5,255,12,At Risk,USA,Consulting,Enterprise
CUST_000475,17,26,7516.42,3,5,5,355,13,Potential Loyalists,Japan,Technology,Professional
CUST_000476,18,25,7012.63,3,5,5,355,13,Potential Loyalists,France,Manufacturing,Professional
CUST_000477,15,24,18477.89,4,5,5,455,14,Champions,USA,Consulting,Enterprise
CUST_000478,585,8,761.48,1,3,2,132,6,At Risk,UK,Finance,Basic
CUST_000479,17,25,763.79,3,5,2,352,10,Promising,Germany,Education,Basic
CUST_000480,42,22,4811.23,1,5,5,155,11,At Risk,USA,Retail,Professional
CUST_000481,14,25,7217.69,4,5,5,455,14,Champions,USA,Media,Professional
CUST_000482,11,27,1105.93,4,5,3,453,12,Loyal Customers,USA,Manufacturing,Basic
CUST_000483,9,26,1828.8700000000001,4,5,3,453,12,Loyal Customers,USA,Retail,Basic
CUST_000484,456,11,828.86,1,3,2,132,6,At Risk,Canada,Media,Basic
CUST_000485,8,24,4032.64,5,5,4,554,14,Champions,Germany,Energy,Professional
CUST_000486,400,14,36591.82,1,4,5,145,10,At Risk,France,Finance,Premium
CUST_000487,7,26,1697.62,5,5,3,553,13,Loyal Customers,Canada,Healthcare,Basic
CUST_000488,6,26,887.12,5,5,3,553,13,Loyal Customers,USA,Education,Basic
CUST_000489,7,26,1184.51,5,5,3,553,13,Loyal Customers,France,Media,Basic
CUST_000490,5,27,4590.42,5,5,4,554,14,Champions,Germany,Healthcare,Professional
CUST_000491,392,14,14109.720000000001,1,4,5,145,10,At Risk,UK,Consulting,Enterprise
CUST_000492,301,16,1572.73,1,4,3,143,8,At Risk,USA,Media,Basic
CUST_000493,540,9,936.4300000000001,1,3,3,133,7,At Risk,Canada,Education,Professional
CUST_000494,267,17,4460.93,1,4,4,144,9,At Risk,Canada,Manufacturing,Professional
CUST_000495,148,20,12691.43,1,4,5,145,10,At Risk,USA,Real Estate,Enterprise
CUST_000496,88,21,4375.86,1,5,4,154,10,At Risk,Australia,Education,Professional
CUST_000497,598,7,1391.87,1,3,3,133,7,At Risk,USA,Media,Professional
CUST_000498,24,25,1942.8700000000001,2,5,4,254,11,At Risk,UK,Consulting,Basic
CUST_000499,22,25,2198.69,3,5,4,354,12,Potential Loyalists,Brazil,Healthcare,Basic
CUST_000500,413,12,3127.91,1,4,4,144,9,At Risk,India,Manufacturing,Professional
CUST_000501,20,26,3012.26,3,5,4,354,12,Potential Loyalists,USA,Healthcare,Professional
CUST_000502,17,22,3926.0299999999997,3,5,4,354,12,Potential Loyalists,Japan,Finance,Professional
CUST_000503,18,25,6481.29,3,5,5,355,13,Potential Loyalists,Australia,Finance,Professional
CUST_000504,46,22,12164.15,1,5,5,155,11,At Risk,Canada,Education,Enterprise
CUST_000505,587,7,713.41,1,3,2,132,6,At Risk,USA,Healthcare,Professional
CUST_000506,492,9,17096.05,1,3,5,135,9,At Risk,USA,Manufacturing,Premium
CUST_000507,13,25,927.13,4,5,3,453,12,Loyal Customers,India,Manufacturing,Basic
CUST_000508,9,25,11037.41,4,5,5,455,14,Champions,Canada,Healthcare,Enterprise
CUST_000509,12,25,5282.79,4,5,5,455,14,Champions,USA,Real Estate,Professional
CUST_000510,11,25,1463.91,4,5,3,453,12,Loyal Customers,Brazil,Energy,Basic
CUST_000511,7,25,898.51,5,5,3,553,13,Loyal Customers,Canada,Technology,Basic
CUST_000512,5,23,28009.95,5,5,5,555,15,Champions,Brazil,Energy,Premium
CUST_000513,5,25,6553.62,5,5,5,555,15,Champions,India,Consulting,Professional
CUST_000514,2,24,7360.72,5,5,5,555,15,Champions,Japan,Media,Enterprise
CUST_000515,2,24,13820.36,5,5,5,555,15,Champions,UK,Media,Enterprise
CUST_000516,30,23,5763.55,2,5,5,255,12,At Risk,USA,Healthcare,Professional
CUST_000517,121,22,2047.6200000000001,1,5,4,154,10,At Risk,USA,Energy,Basic
CUST_000518,632,5,1102.28,1,2,3,123,6,Hibernating,USA,Retail,Professional
CUST_000519,30,25,6064.68,2,5,5,255,12,At Risk,UK,Finance,Professional
CUST_000520,29,25,977.47,2,5,3,253,10,At Risk,USA,Finance,Basic
CUST_000521,26,23,11306.25,2,5,5,255,12,At Risk,Germany,Manufacturing,Enterprise
CUST_000522,26,24,2675.3,2,5,4,254,11,At Risk,UK,Finance,Professional
CUST_000523,29,21,3312.43,2,5,4,254,11,At Risk,Brazil,Media,Professional
CUST_000524,28,24,1535.94,2,5,3,253,10,At Risk,USA,Manufacturing,Basic
CUST_000525,477,8,425.2,1,3,2,132,6,At Risk,Japan,Healthcare,Basic
CUST_000526,174,20,4835.84,1,4,5,145,10,At Risk,Japan,Retail,Professional
CUST_000527,27,23,16639.58,2,5,5,255,12,At Risk,India,Real Estate,Enterprise
CUST_000528,505,9,535.45,1,3,2,132,6,At Risk,Singapore,Retail,Basic
CUST_000529,27,23,3721.06,2,5,4,254,11,At Risk,Australia,Finance,Professional
CUST_000530,21,24,4069.55,3,5,4,354,12,Potential Loyalists,Germany,Media,Professional
CUST_000531,20,23,40250.49,3,5,5,355,13,Potential Loyalists,Japan,Consulting,Premium
CUST_000532,260,16,3037.2,1,4,4,144,9,At Risk,Australia,Education,Professional
CUST_000533,19,20,5333.95,3,4,5,345,12,Potential Loyalists,UK,Media,Professional
CUST_000534,17,20,781.17,3,4,2,342,9,Promising,USA,Consulting,Basic
CUST_000535,17,24,1747.1299999999999,3,5,3,353,11,Potential Loyalists,UK,Education,Basic
CUST_000536,17,24,1506.34,3,5,3,353,11,Potential Loyalists,USA,Retail,Basic
CUST_000537,15,24,2332.47,4,5,4,454,13,Champions,USA,Finance,Basic
CUST_000538,14,22,3495.29,4,5,4,454,13,Champions,Singapore,Education,Professional
CUST_000539,13,24,6992.1,4,5,5,455,14,Champions,UK,Real Estate,Professional
CUST_000540,12,23,38103.11,4,5,5,455,14,Champions,USA,Retail,Premium
CUST_000541,7,24,2113.2,5,5,4,554,14,Champions,Australia,Manufacturing,Basic
CUST_000542,8,25,14000.89,5,5,5,555,15,Champions,UK,Media,Enterprise
CUST_000543,7,24,3461.5299999999997,5,5,4,554,14,Champions,India,Consulting,Professional
CUST_000544,5,25,1057.31,5,5,3,553,13,Loyal Customers,France,Energy,Basic
CUST_000545,35,23,708.91,1,5,2,152,8,At Risk,Singapore,Energy,Basic
CUST_000546,6,25,7155.14,5,5,5,555,15,Champions,India,Real Estate,Professional
CUST_000547,6,23,4406.7,5,5,4,554,14,Champions,France,Retail,Professional
CUST_000548,337,12,1070.3,1,4,3,143,8,At Risk,USA,Manufacturing,Basic
CUST_000549,4,23,1994.11,5,5,4,554,14,Champions,USA,Healthcare,Basic
CUST_000550,4,24,1815.7,5,5,3,553,13,Loyal Customers,Australia,Media,Basic
CUST_000551,332,13,28515.07,1,4,5,145,10,At Risk,USA,Finance,Premium
CUST_000552,422,9,4248.08,1,3,4,134,8,At Risk,Brazil,Retail,Enterprise
CUST_000553,3,22,1766.41,5,5,3,553,13,Loyal Customers,Singapore,Finance,Basic
CUST_000554,33,24,8641.25,1,5,5,155,11,At Risk,UK,Media,Enterprise
CUST_000555,541,6,360.09000000000003,1,3,2,132,6,At Risk,Canada,Consulting,Basic
CUST_000556,28,24,1629.37,2,5,3,253,10,At Risk,Australia,Media,Basic
CUST_000557,417,9,1829.3899999999999,1,3,3,133,7,At Risk,USA,Media,Professional
CUST_000558,28,23,5534.48,2,5,5,255,12,At Risk,France,Education,Professional
CUST_000559,21,22,16029.36,3,5,5,355,13,Potential Loyalists,USA,Energy,Enterprise
CUST_000560,24,24,912.01,2,5,3,253,10,At Risk,USA,Healthcare,Basic
CUST_000561,24,22,51127.72,2,5,5,255,12,At Risk,Brazil,Retail,Premium
CUST_000562,20,21,9000.3,3,5,5,355,13,Potential Loyalists,Japan,Education,Enterprise
CUST_000563,21,24,2607.98,3,5,4,354,12,Potential Loyalists,France,Consulting,Professional
CUST_000564,19,23,6798.02,3,5,5,355,13,Potential Loyalists,USA,Media,Professional
CUST_000565,18,24,2310.04,3,5,4,354,12,Potential Loyalists,UK,Education,Basic
CUST_000566,105,20,2376.68,1,4,4,144,9,At Risk,Canada,Media,Professional
CUST_000567,16,23,1077.75,3,5,3,353,11,Potential Loyalists,USA,Healthcare,Basic
CUST_000568,13,23,1890.42,4,5,3,453,12,Loyal Customers,Canada,Energy,Basic
CUST_000569,639,3,617.46,1,2,2,122,5,Hibernating,Japan,Energy,Professional
CUST_000570,491,8,1106.93,1,3,3,133,7,At Risk,Germany,Consulting,Professional
CUST_000571,159,17,945.19,1,4,3,143,8,At Risk,Japan,Education,Basic
CUST_000572,12,23,5467.17,4,5,5,455,14,Champions,Canada,Consulting,Professional
CUST_000573,9,23,12403.13,4,5,5,455,14,Champions,USA,Finance,Enterprise
CUST_000574,9,23,4525.85,4,5,4,454,13,Champions,Australia,Technology,Professional
CUST_000575,6,20,11814.869999999999,5,4,5,545,14,Champions,Japan,Manufacturing,Enterprise
CUST_000576,8,23,9130.61,5,5,5,555,15,Champions,Canada,Healthcare,Enterprise
CUST_000577,7,22,3883.57,5,5,4,554,14,Champions,Canada,Finance,Professional
CUST_000578,5,23,14505.7,5,5,5,555,15,Champions,France,Education,Enterprise
CUST_000579,2,23,15204.44,5,5,5,555,15,Champions,USA,Retail,Enterprise
CUST_000580,575,5,302.1,1,2,1,121,4,Hibernating,Japan,Education,Basic
CUST_000581,3,24,1969.43,5,5,4,554,14,Champions,Japan,Real Estate,Basic
CUST_000582,5,23,3793.82,5,5,4,554,14,Champions,UK,Real Estate,Professional
CUST_000583,5,23,7829.04,5,5,5,555,15,Champions,USA,Manufacturing,Enterprise
CUST_000584,59,20,2121.23,1,4,4,144,9,At Risk,Japan,Healthcare,Professional
CUST_000585,29,21,1588.29,2,5,3,253,10,At Risk,USA,Education,Basic
CUST_000586,28,22,63256.82,2,5,5,255,12,At Risk,France,Finance,Premium
CUST_000587,568,4,270.18,1,2,1,121,4,Hibernating,France,Retail,Basic
CUST_000588,28,21,2791.26,2,5,4,254,11,At Risk,France,Energy,Professional
CUST_000589,24,23,1411.52,2,5,3,253,10,At Risk,Australia,Energy,Basic
CUST_000590,22,20,3008.37,3,4,4,344,11,Potential Loyalists,Australia,Real Estate,Professional
CUST_000591,23,21,1575.93,2,5,3,253,10,At Risk,India,Media,Basic
CUST_000592,23,22,51057.38,2,5,5,255,12,At Risk,France,Finance,Premium
CUST_000593,560,5,8704.84,1,2,5,125,8,Hibernating,USA,Media,Premium
CUST_000594,15,22,2076.87,4,5,4,454,13,Champions,Canada,Consulting,Basic
CUST_000595,17,22,4856.55,3,5,5,355,13,Potential Loyalists,UK,Real Estate,Professional
CUST_000596,43,22,2182.81,1,5,4,154,10,At Risk,USA,Media,Professional
CUST_000597,12,22,3099.56,4,5,4,454,13,Champions,UK,Retail,Professional
CUST_000598,12,21,14928.789999999999,4,5,5,455,14,Champions,USA,Healthcare,Enterprise
