customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,RFM_total,rfm_segment,country,industry,subscription_type,signup_date,cluster,behavioral_segment
CUST_000233,9,34,3289.02,5,5,4,554,14,Champions,India,Manufacturing,Basic,2022-01-09,1,VIP Elite
CUST_000234,906,7,4728.47,1,3,4,134,8,At Risk,USA,Consulting,Enterprise,2022-01-13,2,Growth Potential
CUST_000235,1,32,70747.84,5,5,5,555,15,Champions,USA,Technology,Premium,2022-01-16,1,VIP Elite
CUST_000236,483,19,39684.63,1,4,5,145,10,At Risk,USA,Finance,Premium,2022-01-16,1,VIP Elite
CUST_000237,32,33,27850.4,1,5,5,155,11,At Risk,USA,Consulting,Enterprise,2022-01-17,1,VIP Elite
CUST_000238,33,35,46024.41,1,5,5,155,11,At Risk,Germany,Media,Premium,2022-01-17,1,VIP Elite
CUST_000239,34,35,3694.69,1,5,4,154,10,At Risk,USA,Retail,Professional,2022-01-17,1,VIP Elite
CUST_000240,31,33,4770.76,2,5,4,254,11,At Risk,India,Healthcare,Professional,2022-01-17,1,VIP Elite
CUST_000241,28,36,5866.29,2,5,5,255,12,At Risk,France,Real Estate,Professional,2022-01-19,1,VIP Elite
CUST_000242,29,33,5987.33,2,5,5,255,12,At Risk,Germany,Finance,Professional,2022-01-19,1,VIP Elite
CUST_000243,31,34,20439.12,2,5,5,255,12,At Risk,France,Retail,Enterprise,2022-01-20,1,VIP Elite
CUST_000244,28,34,3206.05,2,5,4,254,11,At Risk,USA,Consulting,Basic,2022-01-20,1,VIP Elite
CUST_000245,30,35,28227.95,2,5,5,255,12,At Risk,India,Technology,Enterprise,2022-01-21,1,VIP Elite
CUST_000246,26,36,5086.37,2,5,5,255,12,At Risk,Germany,Energy,Professional,2022-01-21,1,VIP Elite
CUST_000247,25,35,3455.09,2,5,4,254,11,At Risk,USA,Education,Basic,2022-01-24,1,VIP Elite
CUST_000248,23,36,2416.13,3,5,4,354,12,Loyal Customers,Germany,Real Estate,Basic,2022-01-25,1,VIP Elite
CUST_000249,381,23,2233.87,1,5,4,154,10,At Risk,France,Education,Basic,2022-01-29,1,VIP Elite
CUST_000250,679,11,30903.57,1,3,5,135,9,At Risk,Singapore,Real Estate,Premium,2022-01-31,2,Growth Potential
CUST_000251,15,34,7067.47,4,5,5,455,14,Champions,Canada,Education,Professional,2022-02-01,1,VIP Elite
CUST_000252,6,35,25591.48,5,5,5,555,15,Champions,UK,Manufacturing,Enterprise,2022-02-10,1,VIP Elite
CUST_000253,639,9,915.32,1,3,3,133,7,At Risk,Canada,Retail,Basic,2022-02-10,2,Growth Potential
CUST_000254,668,13,8916.95,1,4,5,145,10,At Risk,Brazil,Manufacturing,Enterprise,2022-02-11,2,Growth Potential
CUST_000255,4,35,10192.52,5,5,5,555,15,Champions,India,Retail,Professional,2022-02-13,1,VIP Elite
CUST_000256,365,23,5987.16,1,5,5,155,11,At Risk,France,Manufacturing,Professional,2022-02-15,1,VIP Elite
CUST_000257,33,34,26596.17,1,5,5,155,11,At Risk,India,Retail,Enterprise,2022-02-17,1,VIP Elite
CUST_000258,27,33,1708.45,2,5,3,253,10,At Risk,USA,Real Estate,Basic,2022-02-20,1,VIP Elite
CUST_000259,27,34,23466.36,2,5,5,255,12,At Risk,UK,Education,Enterprise,2022-02-20,1,VIP Elite
CUST_000260,988,3,143.74,1,2,1,121,4,Hibernating,Singapore,Manufacturing,Basic,2022-02-21,2,Growth Potential
CUST_000261,26,32,2486.51,2,5,4,254,11,At Risk,France,Consulting,Basic,2022-02-22,1,VIP Elite
CUST_000262,28,34,31528.65,2,5,5,255,12,At Risk,India,Media,Enterprise,2022-02-22,1,VIP Elite
CUST_000263,27,31,8313.98,2,5,5,255,12,At Risk,Japan,Media,Professional,2022-02-23,1,VIP Elite
CUST_000264,771,9,450.39,1,3,2,132,6,Lost,UK,Finance,Basic,2022-02-26,2,Growth Potential
CUST_000265,22,34,33675.42,3,5,5,355,13,Loyal Customers,USA,Manufacturing,Enterprise,2022-02-28,1,VIP Elite
CUST_000266,19,33,56490.14,3,5,5,355,13,Loyal Customers,Australia,Healthcare,Premium,2022-02-28,1,VIP Elite
CUST_000267,648,13,3001.51,1,4,4,144,9,At Risk,Singapore,Real Estate,Professional,2022-03-03,2,Growth Potential
CUST_000268,47,32,46529.86,1,5,5,155,11,At Risk,Australia,Real Estate,Premium,2022-03-05,1,VIP Elite
CUST_000269,15,32,1575.78,4,5,3,453,12,Potential Loyalists,Japan,Energy,Basic,2022-03-05,1,VIP Elite
CUST_000270,431,18,1452.18,1,4,3,143,8,At Risk,Germany,Energy,Basic,2022-03-07,2,Growth Potential
CUST_000271,10,35,4227.28,4,5,4,454,13,Champions,India,Finance,Professional,2022-03-08,1,VIP Elite
CUST_000272,10,33,4801.53,4,5,4,454,13,Champions,USA,Consulting,Professional,2022-03-08,1,VIP Elite
CUST_000273,12,34,2592.99,4,5,4,454,13,Champions,France,Technology,Basic,2022-03-09,1,VIP Elite
CUST_000274,853,7,986.47,1,3,3,133,7,At Risk,USA,Energy,Professional,2022-03-09,2,Growth Potential
CUST_000275,673,11,3667.02,1,3,4,134,8,At Risk,Germany,Retail,Enterprise,2022-03-09,2,Growth Potential
CUST_000276,761,9,4840.93,1,3,5,135,9,At Risk,Germany,Media,Enterprise,2022-03-09,2,Growth Potential
CUST_000277,10,33,4033.26,4,5,4,454,13,Champions,Germany,Real Estate,Professional,2022-03-10,1,VIP Elite
CUST_000278,972,3,298.31,1,2,1,121,4,Hibernating,Japan,Finance,Professional,2022-03-10,2,Growth Potential
CUST_000279,10,33,3292.67,4,5,4,454,13,Champions,USA,Energy,Basic,2022-03-11,1,VIP Elite
CUST_000280,3,35,6378.67,5,5,5,555,15,Champions,Australia,Finance,Professional,2022-03-15,1,VIP Elite
CUST_000281,6,30,1893.8,5,5,3,553,13,Potential Loyalists,Canada,Real Estate,Basic,2022-03-16,1,VIP Elite
CUST_000282,5,32,2684.59,5,5,4,554,14,Champions,USA,Retail,Basic,2022-03-16,1,VIP Elite
CUST_000283,1,33,5467.93,5,5,5,555,15,Champions,UK,Manufacturing,Professional,2022-03-17,1,VIP Elite
CUST_000284,31,33,9335.19,2,5,5,255,12,At Risk,UK,Technology,Professional,2022-03-18,1,VIP Elite
CUST_000285,34,32,2490.7,1,5,4,154,10,At Risk,Brazil,Healthcare,Basic,2022-03-18,1,VIP Elite
CUST_000286,31,33,22864.010000000002,2,5,5,255,12,At Risk,Germany,Retail,Enterprise,2022-03-19,1,VIP Elite
CUST_000287,28,34,9797.27,2,5,5,255,12,At Risk,UK,Technology,Professional,2022-03-21,1,VIP Elite
CUST_000288,27,31,56566.88,2,5,5,255,12,At Risk,Japan,Finance,Premium,2022-03-24,1,VIP Elite
CUST_000289,27,31,30248.13,2,5,5,255,12,At Risk,USA,Finance,Enterprise,2022-03-25,1,VIP Elite
CUST_000290,56,29,2882.93,1,5,4,154,10,At Risk,Germany,Technology,Basic,2022-03-26,1,VIP Elite
CUST_000291,23,32,86216.31999999999,3,5,5,355,13,Loyal Customers,Germany,Media,Premium,2022-03-28,1,VIP Elite
CUST_000292,774,8,763.81,1,3,2,132,6,Lost,Germany,Finance,Basic,2022-03-28,2,Growth Potential
CUST_000293,653,11,973.56,1,3,3,133,7,At Risk,France,Manufacturing,Basic,2022-03-28,2,Growth Potential
CUST_000294,382,20,1012.35,1,4,3,143,8,At Risk,USA,Technology,Basic,2022-03-29,0,Engaged Regulars
CUST_000295,19,32,1197.08,3,5,3,353,11,Promising,USA,Consulting,Basic,2022-03-29,1,VIP Elite
CUST_000296,20,31,4846.51,3,5,5,355,13,Loyal Customers,USA,Education,Professional,2022-03-29,1,VIP Elite
CUST_000297,20,33,2296.5299999999997,3,5,4,354,12,Loyal Customers,USA,Energy,Basic,2022-03-30,1,VIP Elite
CUST_000298,17,31,8793.66,3,5,5,355,13,Loyal Customers,Brazil,Finance,Professional,2022-03-31,1,VIP Elite
CUST_000299,19,32,1533.76,3,5,3,353,11,Promising,France,Real Estate,Basic,2022-03-31,1,VIP Elite
CUST_000300,19,33,1760.61,3,5,3,353,11,Promising,USA,Healthcare,Basic,2022-04-01,1,VIP Elite
CUST_000301,18,32,2374.68,3,5,4,354,12,Loyal Customers,USA,Real Estate,Basic,2022-04-01,1,VIP Elite
CUST_000302,14,32,959.2,4,5,3,453,12,Potential Loyalists,USA,Finance,Basic,2022-04-03,1,VIP Elite
CUST_000303,17,33,8538.84,3,5,5,355,13,Loyal Customers,USA,Education,Professional,2022-04-03,1,VIP Elite
CUST_000304,14,33,2545.98,4,5,4,454,13,Champions,USA,Consulting,Basic,2022-04-04,1,VIP Elite
CUST_000305,15,34,4572.21,4,5,4,454,13,Champions,Germany,Retail,Professional,2022-04-04,1,VIP Elite
CUST_000306,12,31,28187.03,4,5,5,455,14,Champions,USA,Media,Enterprise,2022-04-06,1,VIP Elite
CUST_000307,11,33,1730.29,4,5,3,453,12,Potential Loyalists,France,Energy,Basic,2022-04-09,1,VIP Elite
CUST_000308,4,31,23968.21,5,5,5,555,15,Champions,Japan,Media,Enterprise,2022-04-15,1,VIP Elite
CUST_000309,3,33,3295.97,5,5,4,554,14,Champions,USA,Finance,Basic,2022-04-16,1,VIP Elite
CUST_000310,33,33,5405.82,1,5,5,155,11,At Risk,Australia,Real Estate,Professional,2022-04-17,1,VIP Elite
CUST_000311,840,5,142.06,1,2,1,121,4,Hibernating,USA,Retail,Basic,2022-04-17,2,Growth Potential
CUST_000312,448,17,2513.47,1,4,4,144,9,At Risk,UK,Media,Professional,2022-04-19,2,Growth Potential
CUST_000313,30,31,3013.29,2,5,4,254,11,At Risk,France,Manufacturing,Basic,2022-04-20,1,VIP Elite
CUST_000314,58,28,6087.69,1,5,5,155,11,At Risk,Germany,Manufacturing,Professional,2022-04-20,1,VIP Elite
CUST_000315,29,31,978.95,2,5,3,253,10,At Risk,USA,Consulting,Basic,2022-04-20,1,VIP Elite
CUST_000316,746,8,6586.46,1,3,5,135,9,At Risk,Canada,Education,Enterprise,2022-04-24,2,Growth Potential
CUST_000317,20,31,7215.76,3,5,5,355,13,Loyal Customers,Germany,Technology,Professional,2022-04-29,1,VIP Elite
CUST_000318,19,33,5315.01,3,5,5,355,13,Loyal Customers,USA,Real Estate,Professional,2022-05-01,1,VIP Elite
CUST_000319,15,30,2340.54,4,5,4,454,13,Champions,Germany,Media,Basic,2022-05-02,1,VIP Elite
CUST_000320,18,31,2407.39,3,5,4,354,12,Loyal Customers,USA,Manufacturing,Basic,2022-05-03,1,VIP Elite
CUST_000321,287,22,1190.56,1,5,3,153,9,At Risk,USA,Manufacturing,Basic,2022-05-03,0,Engaged Regulars
CUST_000322,16,33,1468.49,4,5,3,453,12,Potential Loyalists,USA,Retail,Basic,2022-05-03,1,VIP Elite
CUST_000323,12,32,20768.49,4,5,5,455,14,Champions,USA,Finance,Enterprise,2022-05-06,1,VIP Elite
CUST_000324,15,29,7344.86,4,5,5,455,14,Champions,France,Real Estate,Professional,2022-05-06,1,VIP Elite
CUST_000325,308,22,4018.8,1,5,4,154,10,At Risk,Australia,Consulting,Professional,2022-05-11,1,VIP Elite
CUST_000326,9,30,8404.86,5,5,5,555,15,Champions,USA,Energy,Professional,2022-05-12,1,VIP Elite
CUST_000327,543,15,3862.06,1,4,4,144,9,At Risk,France,Energy,Professional,2022-05-16,2,Growth Potential
CUST_000328,602,12,986.12,1,4,3,143,8,At Risk,UK,Retail,Basic,2022-05-17,2,Growth Potential
CUST_000329,34,30,2772.33,1,5,4,154,10,At Risk,USA,Consulting,Basic,2022-05-17,1,VIP Elite
CUST_000330,362,20,4077.08,1,4,4,144,9,At Risk,France,Healthcare,Professional,2022-05-18,0,Engaged Regulars
CUST_000331,32,31,75780.53,1,5,5,155,11,At Risk,UK,Energy,Premium,2022-05-19,1,VIP Elite
CUST_000332,31,32,3015.68,2,5,4,254,11,At Risk,France,Healthcare,Basic,2022-05-20,1,VIP Elite
CUST_000333,27,29,973.43,2,5,3,253,10,At Risk,USA,Healthcare,Basic,2022-05-20,1,VIP Elite
CUST_000334,297,21,1985.09,1,5,4,154,10,At Risk,USA,Energy,Basic,2022-05-21,1,VIP Elite
CUST_000335,28,31,2166.99,2,5,4,254,11,At Risk,USA,Retail,Basic,2022-05-21,1,VIP Elite
CUST_000336,25,32,13345.19,2,5,5,255,12,At Risk,USA,Finance,Enterprise,2022-05-22,1,VIP Elite
CUST_000337,55,30,5664.7300000000005,1,5,5,155,11,At Risk,USA,Energy,Professional,2022-05-22,1,VIP Elite
CUST_000338,385,19,46546.59,1,4,5,145,10,At Risk,UK,Retail,Premium,2022-05-26,1,VIP Elite
CUST_000339,25,30,1067.0,2,5,3,253,10,At Risk,USA,Real Estate,Basic,2022-05-26,1,VIP Elite
CUST_000340,21,30,18200.87,3,5,5,355,13,Loyal Customers,India,Energy,Enterprise,2022-05-27,1,VIP Elite
CUST_000341,802,6,352.74,1,3,2,132,6,Lost,Australia,Technology,Basic,2022-05-28,2,Growth Potential
CUST_000342,618,12,2219.38,1,4,4,144,9,At Risk,USA,Energy,Professional,2022-05-29,2,Growth Potential
CUST_000343,18,30,3352.47,3,5,4,354,12,Loyal Customers,Brazil,Consulting,Professional,2022-06-02,1,VIP Elite
CUST_000344,312,20,1539.11,1,4,3,143,8,At Risk,France,Real Estate,Basic,2022-06-04,0,Engaged Regulars
CUST_000345,12,31,2551.59,4,5,4,454,13,Champions,Australia,Manufacturing,Basic,2022-06-05,1,VIP Elite
CUST_000346,765,7,1080.9099999999999,1,3,3,133,7,At Risk,UK,Media,Professional,2022-06-05,2,Growth Potential
CUST_000347,10,32,2591.75,4,5,4,454,13,Champions,Germany,Technology,Basic,2022-06-06,1,VIP Elite
CUST_000348,10,31,3529.11,4,5,4,454,13,Champions,USA,Consulting,Professional,2022-06-07,1,VIP Elite
CUST_000349,310,22,3715.15,1,5,4,154,10,At Risk,USA,Media,Professional,2022-06-08,1,VIP Elite
CUST_000350,12,30,6450.29,4,5,5,455,14,Champions,USA,Healthcare,Professional,2022-06-08,1,VIP Elite
CUST_000351,7,32,3131.17,5,5,4,554,14,Champions,Germany,Technology,Basic,2022-06-09,1,VIP Elite
CUST_000352,7,29,2867.96,5,5,4,554,14,Champions,UK,Healthcare,Basic,2022-06-09,1,VIP Elite
CUST_000353,9,31,33015.38,5,5,5,555,15,Champions,USA,Real Estate,Premium,2022-06-10,1,VIP Elite
CUST_000354,8,31,13275.21,5,5,5,555,15,Champions,UK,Media,Enterprise,2022-06-10,1,VIP Elite
CUST_000355,8,28,7197.41,5,5,5,555,15,Champions,USA,Finance,Professional,2022-06-11,1,VIP Elite
CUST_000356,4,31,5409.93,5,5,5,555,15,Champions,Australia,Media,Professional,2022-06-12,1,VIP Elite
CUST_000357,31,29,5608.47,2,5,5,255,12,At Risk,Germany,Media,Professional,2022-06-18,1,VIP Elite
CUST_000358,900,2,1080.27,1,1,3,113,5,Hibernating,UK,Media,Enterprise,2022-06-18,2,Growth Potential
CUST_000359,28,29,37166.99,2,5,5,255,12,At Risk,Japan,Energy,Premium,2022-06-18,1,VIP Elite
CUST_000360,30,29,3597.13,2,5,4,254,11,At Risk,USA,Education,Professional,2022-06-19,1,VIP Elite
CUST_000361,30,31,1790.49,2,5,3,253,10,At Risk,India,Energy,Basic,2022-06-20,1,VIP Elite
CUST_000362,27,29,7321.71,2,5,5,255,12,At Risk,USA,Finance,Professional,2022-06-20,1,VIP Elite
CUST_000363,29,29,26018.09,2,5,5,255,12,At Risk,France,Retail,Enterprise,2022-06-21,1,VIP Elite
CUST_000364,627,10,9681.69,1,3,5,135,9,At Risk,USA,Technology,Enterprise,2022-06-21,2,Growth Potential
CUST_000365,29,28,2134.25,2,5,4,254,11,At Risk,USA,Real Estate,Basic,2022-06-21,1,VIP Elite
CUST_000366,84,26,15476.74,1,5,5,155,11,At Risk,USA,Energy,Enterprise,2022-06-24,1,VIP Elite
CUST_000367,25,29,7789.5599999999995,2,5,5,255,12,At Risk,France,Media,Professional,2022-06-25,1,VIP Elite
CUST_000368,22,30,18620.11,3,5,5,355,13,Loyal Customers,UK,Retail,Enterprise,2022-06-26,1,VIP Elite
CUST_000369,621,9,4410.25,1,3,4,134,8,At Risk,UK,Finance,Enterprise,2022-06-29,2,Growth Potential
CUST_000370,18,29,904.64,3,5,3,353,11,Promising,UK,Healthcare,Basic,2022-06-29,1,VIP Elite
CUST_000371,16,28,2088.25,4,5,4,454,13,Champions,Germany,Media,Basic,2022-07-01,1,VIP Elite
CUST_000372,198,25,3660.18,1,5,4,154,10,At Risk,Canada,Technology,Professional,2022-07-01,1,VIP Elite
CUST_000373,10,30,11434.72,4,5,5,455,14,Champions,USA,Healthcare,Enterprise,2022-07-06,1,VIP Elite
CUST_000374,14,28,5425.82,4,5,5,455,14,Champions,UK,Technology,Professional,2022-07-06,1,VIP Elite
CUST_000375,10,29,4389.76,4,5,4,454,13,Champions,Brazil,Technology,Professional,2022-07-08,1,VIP Elite
CUST_000376,7,30,55785.75,5,5,5,555,15,Champions,USA,Technology,Premium,2022-07-09,1,VIP Elite
CUST_000377,11,30,2067.83,4,5,4,454,13,Champions,France,Retail,Basic,2022-07-09,1,VIP Elite
CUST_000378,9,28,11279.02,5,5,5,555,15,Champions,USA,Technology,Enterprise,2022-07-10,1,VIP Elite
CUST_000379,5,30,4442.95,5,5,4,554,14,Champions,France,Manufacturing,Professional,2022-07-14,1,VIP Elite
CUST_000380,35,30,15802.07,1,5,5,155,11,At Risk,Brazil,Consulting,Enterprise,2022-07-14,1,VIP Elite
CUST_000381,32,28,2382.28,1,5,4,154,10,At Risk,USA,Consulting,Basic,2022-07-17,1,VIP Elite
CUST_000382,33,28,4115.61,1,5,4,154,10,At Risk,USA,Education,Professional,2022-07-17,1,VIP Elite
CUST_000383,29,28,8816.14,2,5,5,255,12,At Risk,USA,Finance,Professional,2022-07-21,1,VIP Elite
CUST_000384,54,29,13144.61,1,5,5,155,11,At Risk,Australia,Energy,Enterprise,2022-07-24,1,VIP Elite
CUST_000385,20,30,14876.05,3,5,5,355,13,Loyal Customers,UK,Manufacturing,Enterprise,2022-07-27,1,VIP Elite
CUST_000386,22,28,27336.98,3,5,5,355,13,Loyal Customers,USA,Energy,Enterprise,2022-07-27,1,VIP Elite
CUST_000387,21,29,2147.5,3,5,4,354,12,Loyal Customers,USA,Finance,Basic,2022-07-28,1,VIP Elite
CUST_000388,858,2,130.07999999999998,1,1,1,111,3,Hibernating,Australia,Media,Basic,2022-07-29,2,Growth Potential
CUST_000389,769,5,1485.1999999999998,1,2,3,123,6,Hibernating,USA,Technology,Professional,2022-07-30,2,Growth Potential
CUST_000390,20,28,7481.84,3,5,5,355,13,Loyal Customers,Canada,Media,Professional,2022-07-30,1,VIP Elite
CUST_000391,48,29,6937.39,1,5,5,155,11,At Risk,Canada,Education,Professional,2022-07-30,1,VIP Elite
CUST_000392,16,28,1111.67,4,5,3,453,12,Potential Loyalists,USA,Media,Basic,2022-08-01,1,VIP Elite
CUST_000393,13,29,12779.92,4,5,5,455,14,Champions,USA,Media,Enterprise,2022-08-03,1,VIP Elite
CUST_000394,16,30,6037.09,4,5,5,455,14,Champions,France,Energy,Professional,2022-08-03,1,VIP Elite
CUST_000395,11,27,43034.42,4,5,5,455,14,Champions,Germany,Retail,Premium,2022-08-04,1,VIP Elite
CUST_000396,12,29,7733.36,4,5,5,455,14,Champions,USA,Finance,Professional,2022-08-04,1,VIP Elite
CUST_000397,12,30,6378.16,4,5,5,455,14,Champions,Germany,Technology,Professional,2022-08-04,1,VIP Elite
CUST_000398,14,27,18755.57,4,5,5,455,14,Champions,USA,Media,Enterprise,2022-08-04,1,VIP Elite
CUST_000399,192,24,4275.63,1,5,4,154,10,At Risk,India,Finance,Professional,2022-08-05,1,VIP Elite
CUST_000400,8,25,11422.11,5,5,5,555,15,Champions,Canada,Manufacturing,Enterprise,2022-08-08,1,VIP Elite
CUST_000401,7,29,2807.48,5,5,4,554,14,Champions,Canada,Healthcare,Basic,2022-08-09,1,VIP Elite
CUST_000402,8,30,3617.9,5,5,4,554,14,Champions,France,Education,Professional,2022-08-10,1,VIP Elite
CUST_000403,248,19,2054.58,1,4,4,144,9,At Risk,UK,Retail,Professional,2022-08-10,0,Engaged Regulars
CUST_000404,7,29,23255.41,5,5,5,555,15,Champions,India,Media,Enterprise,2022-08-11,1,VIP Elite
CUST_000405,4,29,953.41,5,5,3,553,13,Potential Loyalists,Germany,Consulting,Basic,2022-08-13,1,VIP Elite
CUST_000406,603,10,4433.35,1,3,4,134,8,At Risk,Singapore,Healthcare,Enterprise,2022-08-13,2,Growth Potential
CUST_000407,364,17,14119.73,1,4,5,145,10,At Risk,USA,Consulting,Enterprise,2022-08-14,1,VIP Elite
CUST_000408,485,14,2046.31,1,4,4,144,9,At Risk,Japan,Energy,Professional,2022-08-14,2,Growth Potential
CUST_000409,62,25,2287.73,1,5,4,154,10,At Risk,France,Retail,Basic,2022-08-16,1,VIP Elite
CUST_000410,29,28,1454.66,2,5,3,253,10,At Risk,USA,Education,Basic,2022-08-17,1,VIP Elite
CUST_000411,29,29,1276.1,2,5,3,253,10,At Risk,Australia,Technology,Basic,2022-08-20,1,VIP Elite
CUST_000412,24,27,2657.5299999999997,2,5,4,254,11,At Risk,UK,Retail,Basic,2022-08-21,1,VIP Elite
CUST_000413,741,5,4324.57,1,2,4,124,7,Hibernating,Germany,Healthcare,Enterprise,2022-08-26,2,Growth Potential
CUST_000414,439,15,1391.82,1,4,3,143,8,At Risk,UK,Real Estate,Basic,2022-08-26,2,Growth Potential
CUST_000415,802,3,706.71,1,2,2,122,5,Hibernating,Canada,Consulting,Professional,2022-08-26,2,Growth Potential
CUST_000416,768,3,881.6400000000001,1,2,3,123,6,Hibernating,USA,Media,Professional,2022-08-27,2,Growth Potential
CUST_000417,22,27,1475.77,3,5,3,353,11,Promising,USA,Energy,Basic,2022-08-27,1,VIP Elite
CUST_000418,409,14,2558.9,1,4,4,144,9,At Risk,Germany,Manufacturing,Professional,2022-08-27,2,Growth Potential
CUST_000419,797,3,219.27,1,2,1,121,4,Hibernating,Brazil,Energy,Basic,2022-08-28,2,Growth Potential
CUST_000420,617,7,1096.69,1,3,3,133,7,At Risk,France,Manufacturing,Professional,2022-08-30,2,Growth Potential
CUST_000421,18,27,7670.6,3,5,5,355,13,Loyal Customers,USA,Energy,Professional,2022-08-31,1,VIP Elite
CUST_000422,17,26,31400.43,3,5,5,355,13,Loyal Customers,USA,Real Estate,Premium,2022-09-01,1,VIP Elite
CUST_000423,136,20,5134.83,1,4,5,145,10,At Risk,USA,Real Estate,Professional,2022-09-02,1,VIP Elite
CUST_000424,15,29,82335.47,4,5,5,455,14,Champions,USA,Education,Premium,2022-09-03,1,VIP Elite
CUST_000425,11,28,4743.83,4,5,4,454,13,Champions,Germany,Education,Professional,2022-09-03,1,VIP Elite
CUST_000426,13,28,5959.3,4,5,5,455,14,Champions,USA,Technology,Professional,2022-09-04,1,VIP Elite
CUST_000427,14,28,23356.0,4,5,5,455,14,Champions,USA,Retail,Enterprise,2022-09-04,1,VIP Elite
CUST_000428,10,27,1327.49,4,5,3,453,12,Potential Loyalists,USA,Technology,Basic,2022-09-07,1,VIP Elite
CUST_000429,9,28,6123.91,5,5,5,555,15,Champions,USA,Consulting,Professional,2022-09-07,1,VIP Elite
CUST_000430,9,24,1215.07,5,5,3,553,13,Potential Loyalists,Germany,Media,Basic,2022-09-08,1,VIP Elite
CUST_000431,158,22,3724.87,1,5,4,154,10,At Risk,Australia,Retail,Professional,2022-09-08,1,VIP Elite
CUST_000432,4,27,5895.19,5,5,5,555,15,Champions,Germany,Media,Professional,2022-09-10,1,VIP Elite
CUST_000433,6,27,5500.9800000000005,5,5,5,555,15,Champions,UK,Retail,Professional,2022-09-10,1,VIP Elite
CUST_000434,4,29,1417.78,5,5,3,553,13,Potential Loyalists,USA,Education,Basic,2022-09-10,1,VIP Elite
CUST_000435,6,25,73241.1,5,5,5,555,15,Champions,Japan,Real Estate,Premium,2022-09-11,1,VIP Elite
CUST_000436,2,26,1656.61,5,5,3,553,13,Potential Loyalists,UK,Real Estate,Basic,2022-09-13,1,VIP Elite
CUST_000437,390,15,2011.3999999999999,1,4,4,144,9,At Risk,France,Education,Professional,2022-09-14,0,Engaged Regulars
CUST_000438,29,26,1689.44,2,5,3,253,10,At Risk,USA,Energy,Basic,2022-09-15,1,VIP Elite
CUST_000439,29,25,7553.11,2,5,5,255,12,At Risk,Canada,Energy,Professional,2022-09-17,1,VIP Elite
CUST_000440,29,23,1536.97,2,5,3,253,10,At Risk,USA,Technology,Basic,2022-09-18,1,VIP Elite
CUST_000441,718,5,1509.33,1,2,3,123,6,Hibernating,USA,Healthcare,Professional,2022-09-19,2,Growth Potential
CUST_000442,25,26,2261.18,2,5,4,254,11,At Risk,USA,Technology,Basic,2022-09-20,1,VIP Elite
CUST_000443,26,26,1013.69,2,5,3,253,10,At Risk,Australia,Media,Basic,2022-09-20,1,VIP Elite
CUST_000444,24,27,914.51,2,5,3,253,10,At Risk,France,Retail,Basic,2022-09-22,1,VIP Elite
CUST_000445,22,27,830.05,3,5,2,352,10,Promising,USA,Finance,Basic,2022-09-24,1,VIP Elite
CUST_000446,16,27,17193.89,4,5,5,455,14,Champions,Canada,Energy,Enterprise,2022-10-02,1,VIP Elite
CUST_000447,13,26,1935.37,4,5,4,454,13,Champions,Japan,Technology,Basic,2022-10-03,1,VIP Elite
CUST_000448,42,23,2193.2200000000003,1,5,4,154,10,At Risk,France,Consulting,Basic,2022-10-05,1,VIP Elite
CUST_000449,13,26,8179.14,4,5,5,455,14,Champions,USA,Real Estate,Enterprise,2022-10-05,1,VIP Elite
