customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,RFM_total,rfm_segment,behavioral_segment,country,industry,subscription_type,revenue_formatted
CUST_000234,906,7,4728.47,1,3,4,134,8,At Risk,Growth Potential,USA,Consulting,Enterprise,"$4,728.47"
CUST_000235,1,32,70747.84,5,5,5,555,15,Champions,VIP Elite,USA,Technology,Premium,"$70,747.84"
CUST_000236,483,19,39684.63,1,4,5,145,10,At Risk,VIP Elite,USA,Finance,Premium,"$39,684.63"
CUST_000237,32,33,27850.4,1,5,5,155,11,At Risk,VIP Elite,USA,Consulting,Enterprise,"$27,850.40"
CUST_000238,33,35,46024.41,1,5,5,155,11,At Risk,VIP Elite,Germany,Media,Premium,"$46,024.41"
CUST_000239,34,35,3694.69,1,5,4,154,10,At Risk,VIP Elite,USA,Retail,Professional,"$3,694.69"
CUST_000240,31,33,4770.76,2,5,4,254,11,At Risk,VIP Elite,India,Healthcare,Professional,"$4,770.76"
CUST_000241,28,36,5866.29,2,5,5,255,12,At Risk,VIP Elite,France,Real Estate,Professional,"$5,866.29"
CUST_000242,29,33,5987.33,2,5,5,255,12,At Risk,VIP Elite,Germany,Finance,Professional,"$5,987.33"
CUST_000243,31,34,20439.12,2,5,5,255,12,At Risk,VIP Elite,France,Retail,Enterprise,"$20,439.12"
CUST_000244,28,34,3206.05,2,5,4,254,11,At Risk,VIP Elite,USA,Consulting,Basic,"$3,206.05"
CUST_000245,30,35,28227.95,2,5,5,255,12,At Risk,VIP Elite,India,Technology,Enterprise,"$28,227.95"
CUST_000246,26,36,5086.37,2,5,5,255,12,At Risk,VIP Elite,Germany,Energy,Professional,"$5,086.37"
CUST_000247,25,35,3455.09,2,5,4,254,11,At Risk,VIP Elite,USA,Education,Basic,"$3,455.09"
CUST_000248,23,36,2416.13,3,5,4,354,12,Loyal Customers,VIP Elite,Germany,Real Estate,Basic,"$2,416.13"
CUST_000249,381,23,2233.87,1,5,4,154,10,At Risk,VIP Elite,France,Education,Basic,"$2,233.87"
CUST_000250,679,11,30903.57,1,3,5,135,9,At Risk,Growth Potential,Singapore,Real Estate,Premium,"$30,903.57"
CUST_000251,15,34,7067.47,4,5,5,455,14,Champions,VIP Elite,Canada,Education,Professional,"$7,067.47"
CUST_000252,6,35,25591.48,5,5,5,555,15,Champions,VIP Elite,UK,Manufacturing,Enterprise,"$25,591.48"
CUST_000253,639,9,915.32,1,3,3,133,7,At Risk,Growth Potential,Canada,Retail,Basic,$915.32
CUST_000254,668,13,8916.95,1,4,5,145,10,At Risk,Growth Potential,Brazil,Manufacturing,Enterprise,"$8,916.95"
CUST_000255,4,35,10192.52,5,5,5,555,15,Champions,VIP Elite,India,Retail,Professional,"$10,192.52"
CUST_000256,365,23,5987.16,1,5,5,155,11,At Risk,VIP Elite,France,Manufacturing,Professional,"$5,987.16"
CUST_000257,33,34,26596.17,1,5,5,155,11,At Risk,VIP Elite,India,Retail,Enterprise,"$26,596.17"
CUST_000258,27,33,1708.45,2,5,3,253,10,At Risk,VIP Elite,USA,Real Estate,Basic,"$1,708.45"
CUST_000259,27,34,23466.36,2,5,5,255,12,At Risk,VIP Elite,UK,Education,Enterprise,"$23,466.36"
CUST_000260,988,3,143.74,1,2,1,121,4,Hibernating,Growth Potential,Singapore,Manufacturing,Basic,$143.74
CUST_000261,26,32,2486.51,2,5,4,254,11,At Risk,VIP Elite,France,Consulting,Basic,"$2,486.51"
CUST_000262,28,34,31528.65,2,5,5,255,12,At Risk,VIP Elite,India,Media,Enterprise,"$31,528.65"
CUST_000263,27,31,8313.98,2,5,5,255,12,At Risk,VIP Elite,Japan,Media,Professional,"$8,313.98"
CUST_000264,771,9,450.39,1,3,2,132,6,Lost,Growth Potential,UK,Finance,Basic,$450.39
CUST_000265,22,34,33675.42,3,5,5,355,13,Loyal Customers,VIP Elite,USA,Manufacturing,Enterprise,"$33,675.42"
CUST_000266,19,33,56490.14,3,5,5,355,13,Loyal Customers,VIP Elite,Australia,Healthcare,Premium,"$56,490.14"
CUST_000267,648,13,3001.51,1,4,4,144,9,At Risk,Growth Potential,Singapore,Real Estate,Professional,"$3,001.51"
CUST_000268,47,32,46529.86,1,5,5,155,11,At Risk,VIP Elite,Australia,Real Estate,Premium,"$46,529.86"
CUST_000269,15,32,1575.78,4,5,3,453,12,Potential Loyalists,VIP Elite,Japan,Energy,Basic,"$1,575.78"
CUST_000270,431,18,1452.18,1,4,3,143,8,At Risk,Growth Potential,Germany,Energy,Basic,"$1,452.18"
CUST_000271,10,35,4227.28,4,5,4,454,13,Champions,VIP Elite,India,Finance,Professional,"$4,227.28"
CUST_000272,10,33,4801.53,4,5,4,454,13,Champions,VIP Elite,USA,Consulting,Professional,"$4,801.53"
CUST_000273,12,34,2592.99,4,5,4,454,13,Champions,VIP Elite,France,Technology,Basic,"$2,592.99"
CUST_000274,853,7,986.47,1,3,3,133,7,At Risk,Growth Potential,USA,Energy,Professional,$986.47
CUST_000275,673,11,3667.02,1,3,4,134,8,At Risk,Growth Potential,Germany,Retail,Enterprise,"$3,667.02"
CUST_000276,761,9,4840.93,1,3,5,135,9,At Risk,Growth Potential,Germany,Media,Enterprise,"$4,840.93"
CUST_000277,10,33,4033.26,4,5,4,454,13,Champions,VIP Elite,Germany,Real Estate,Professional,"$4,033.26"
CUST_000278,972,3,298.31,1,2,1,121,4,Hibernating,Growth Potential,Japan,Finance,Professional,$298.31
CUST_000279,10,33,3292.67,4,5,4,454,13,Champions,VIP Elite,USA,Energy,Basic,"$3,292.67"
CUST_000280,3,35,6378.67,5,5,5,555,15,Champions,VIP Elite,Australia,Finance,Professional,"$6,378.67"
CUST_000281,6,30,1893.8,5,5,3,553,13,Potential Loyalists,VIP Elite,Canada,Real Estate,Basic,"$1,893.80"
CUST_000282,5,32,2684.59,5,5,4,554,14,Champions,VIP Elite,USA,Retail,Basic,"$2,684.59"
CUST_000283,1,33,5467.93,5,5,5,555,15,Champions,VIP Elite,UK,Manufacturing,Professional,"$5,467.93"
CUST_000284,31,33,9335.19,2,5,5,255,12,At Risk,VIP Elite,UK,Technology,Professional,"$9,335.19"
CUST_000285,34,32,2490.7,1,5,4,154,10,At Risk,VIP Elite,Brazil,Healthcare,Basic,"$2,490.70"
CUST_000286,31,33,22864.010000000002,2,5,5,255,12,At Risk,VIP Elite,Germany,Retail,Enterprise,"$22,864.01"
CUST_000287,28,34,9797.27,2,5,5,255,12,At Risk,VIP Elite,UK,Technology,Professional,"$9,797.27"
CUST_000288,27,31,56566.88,2,5,5,255,12,At Risk,VIP Elite,Japan,Finance,Premium,"$56,566.88"
CUST_000289,27,31,30248.13,2,5,5,255,12,At Risk,VIP Elite,USA,Finance,Enterprise,"$30,248.13"
CUST_000290,56,29,2882.93,1,5,4,154,10,At Risk,VIP Elite,Germany,Technology,Basic,"$2,882.93"
CUST_000291,23,32,86216.31999999999,3,5,5,355,13,Loyal Customers,VIP Elite,Germany,Media,Premium,"$86,216.32"
CUST_000292,774,8,763.81,1,3,2,132,6,Lost,Growth Potential,Germany,Finance,Basic,$763.81
CUST_000293,653,11,973.56,1,3,3,133,7,At Risk,Growth Potential,France,Manufacturing,Basic,$973.56
CUST_000294,382,20,1012.35,1,4,3,143,8,At Risk,Engaged Regulars,USA,Technology,Basic,"$1,012.35"
CUST_000295,19,32,1197.08,3,5,3,353,11,Promising,VIP Elite,USA,Consulting,Basic,"$1,197.08"
CUST_000296,20,31,4846.51,3,5,5,355,13,Loyal Customers,VIP Elite,USA,Education,Professional,"$4,846.51"
CUST_000297,20,33,2296.5299999999997,3,5,4,354,12,Loyal Customers,VIP Elite,USA,Energy,Basic,"$2,296.53"
CUST_000298,17,31,8793.66,3,5,5,355,13,Loyal Customers,VIP Elite,Brazil,Finance,Professional,"$8,793.66"
CUST_000299,19,32,1533.76,3,5,3,353,11,Promising,VIP Elite,France,Real Estate,Basic,"$1,533.76"
CUST_000300,19,33,1760.61,3,5,3,353,11,Promising,VIP Elite,USA,Healthcare,Basic,"$1,760.61"
CUST_000301,18,32,2374.68,3,5,4,354,12,Loyal Customers,VIP Elite,USA,Real Estate,Basic,"$2,374.68"
CUST_000302,14,32,959.2,4,5,3,453,12,Potential Loyalists,VIP Elite,USA,Finance,Basic,$959.20
CUST_000303,17,33,8538.84,3,5,5,355,13,Loyal Customers,VIP Elite,USA,Education,Professional,"$8,538.84"
CUST_000304,14,33,2545.98,4,5,4,454,13,Champions,VIP Elite,USA,Consulting,Basic,"$2,545.98"
CUST_000305,15,34,4572.21,4,5,4,454,13,Champions,VIP Elite,Germany,Retail,Professional,"$4,572.21"
CUST_000306,12,31,28187.03,4,5,5,455,14,Champions,VIP Elite,USA,Media,Enterprise,"$28,187.03"
CUST_000307,11,33,1730.29,4,5,3,453,12,Potential Loyalists,VIP Elite,France,Energy,Basic,"$1,730.29"
CUST_000308,4,31,23968.21,5,5,5,555,15,Champions,VIP Elite,Japan,Media,Enterprise,"$23,968.21"
CUST_000309,3,33,3295.97,5,5,4,554,14,Champions,VIP Elite,USA,Finance,Basic,"$3,295.97"
CUST_000310,33,33,5405.82,1,5,5,155,11,At Risk,VIP Elite,Australia,Real Estate,Professional,"$5,405.82"
CUST_000311,840,5,142.06,1,2,1,121,4,Hibernating,Growth Potential,USA,Retail,Basic,$142.06
CUST_000312,448,17,2513.47,1,4,4,144,9,At Risk,Growth Potential,UK,Media,Professional,"$2,513.47"
CUST_000313,30,31,3013.29,2,5,4,254,11,At Risk,VIP Elite,France,Manufacturing,Basic,"$3,013.29"
CUST_000314,58,28,6087.69,1,5,5,155,11,At Risk,VIP Elite,Germany,Manufacturing,Professional,"$6,087.69"
CUST_000315,29,31,978.95,2,5,3,253,10,At Risk,VIP Elite,USA,Consulting,Basic,$978.95
CUST_000316,746,8,6586.46,1,3,5,135,9,At Risk,Growth Potential,Canada,Education,Enterprise,"$6,586.46"
CUST_000317,20,31,7215.76,3,5,5,355,13,Loyal Customers,VIP Elite,Germany,Technology,Professional,"$7,215.76"
CUST_000318,19,33,5315.01,3,5,5,355,13,Loyal Customers,VIP Elite,USA,Real Estate,Professional,"$5,315.01"
CUST_000319,15,30,2340.54,4,5,4,454,13,Champions,VIP Elite,Germany,Media,Basic,"$2,340.54"
CUST_000320,18,31,2407.39,3,5,4,354,12,Loyal Customers,VIP Elite,USA,Manufacturing,Basic,"$2,407.39"
CUST_000321,287,22,1190.56,1,5,3,153,9,At Risk,Engaged Regulars,USA,Manufacturing,Basic,"$1,190.56"
CUST_000322,16,33,1468.49,4,5,3,453,12,Potential Loyalists,VIP Elite,USA,Retail,Basic,"$1,468.49"
CUST_000323,12,32,20768.49,4,5,5,455,14,Champions,VIP Elite,USA,Finance,Enterprise,"$20,768.49"
CUST_000324,15,29,7344.86,4,5,5,455,14,Champions,VIP Elite,France,Real Estate,Professional,"$7,344.86"
CUST_000325,308,22,4018.8,1,5,4,154,10,At Risk,VIP Elite,Australia,Consulting,Professional,"$4,018.80"
CUST_000326,9,30,8404.86,5,5,5,555,15,Champions,VIP Elite,USA,Energy,Professional,"$8,404.86"
CUST_000327,543,15,3862.06,1,4,4,144,9,At Risk,Growth Potential,France,Energy,Professional,"$3,862.06"
CUST_000328,602,12,986.12,1,4,3,143,8,At Risk,Growth Potential,UK,Retail,Basic,$986.12
CUST_000329,34,30,2772.33,1,5,4,154,10,At Risk,VIP Elite,USA,Consulting,Basic,"$2,772.33"
CUST_000330,362,20,4077.08,1,4,4,144,9,At Risk,Engaged Regulars,France,Healthcare,Professional,"$4,077.08"
CUST_000331,32,31,75780.53,1,5,5,155,11,At Risk,VIP Elite,UK,Energy,Premium,"$75,780.53"
CUST_000332,31,32,3015.68,2,5,4,254,11,At Risk,VIP Elite,France,Healthcare,Basic,"$3,015.68"
CUST_000333,27,29,973.43,2,5,3,253,10,At Risk,VIP Elite,USA,Healthcare,Basic,$973.43
CUST_000334,297,21,1985.09,1,5,4,154,10,At Risk,VIP Elite,USA,Energy,Basic,"$1,985.09"
CUST_000335,28,31,2166.99,2,5,4,254,11,At Risk,VIP Elite,USA,Retail,Basic,"$2,166.99"
CUST_000336,25,32,13345.19,2,5,5,255,12,At Risk,VIP Elite,USA,Finance,Enterprise,"$13,345.19"
CUST_000337,55,30,5664.7300000000005,1,5,5,155,11,At Risk,VIP Elite,USA,Energy,Professional,"$5,664.73"
CUST_000338,385,19,46546.59,1,4,5,145,10,At Risk,VIP Elite,UK,Retail,Premium,"$46,546.59"
CUST_000339,25,30,1067.0,2,5,3,253,10,At Risk,VIP Elite,USA,Real Estate,Basic,"$1,067.00"
CUST_000340,21,30,18200.87,3,5,5,355,13,Loyal Customers,VIP Elite,India,Energy,Enterprise,"$18,200.87"
CUST_000341,802,6,352.74,1,3,2,132,6,Lost,Growth Potential,Australia,Technology,Basic,$352.74
CUST_000342,618,12,2219.38,1,4,4,144,9,At Risk,Growth Potential,USA,Energy,Professional,"$2,219.38"
CUST_000343,18,30,3352.47,3,5,4,354,12,Loyal Customers,VIP Elite,Brazil,Consulting,Professional,"$3,352.47"
CUST_000344,312,20,1539.11,1,4,3,143,8,At Risk,Engaged Regulars,France,Real Estate,Basic,"$1,539.11"
CUST_000345,12,31,2551.59,4,5,4,454,13,Champions,VIP Elite,Australia,Manufacturing,Basic,"$2,551.59"
CUST_000346,765,7,1080.9099999999999,1,3,3,133,7,At Risk,Growth Potential,UK,Media,Professional,"$1,080.91"
CUST_000347,10,32,2591.75,4,5,4,454,13,Champions,VIP Elite,Germany,Technology,Basic,"$2,591.75"
CUST_000348,10,31,3529.11,4,5,4,454,13,Champions,VIP Elite,USA,Consulting,Professional,"$3,529.11"
CUST_000349,310,22,3715.15,1,5,4,154,10,At Risk,VIP Elite,USA,Media,Professional,"$3,715.15"
CUST_000350,12,30,6450.29,4,5,5,455,14,Champions,VIP Elite,USA,Healthcare,Professional,"$6,450.29"
CUST_000351,7,32,3131.17,5,5,4,554,14,Champions,VIP Elite,Germany,Technology,Basic,"$3,131.17"
CUST_000352,7,29,2867.96,5,5,4,554,14,Champions,VIP Elite,UK,Healthcare,Basic,"$2,867.96"
CUST_000353,9,31,33015.38,5,5,5,555,15,Champions,VIP Elite,USA,Real Estate,Premium,"$33,015.38"
CUST_000354,8,31,13275.21,5,5,5,555,15,Champions,VIP Elite,UK,Media,Enterprise,"$13,275.21"
CUST_000355,8,28,7197.41,5,5,5,555,15,Champions,VIP Elite,USA,Finance,Professional,"$7,197.41"
CUST_000356,4,31,5409.93,5,5,5,555,15,Champions,VIP Elite,Australia,Media,Professional,"$5,409.93"
CUST_000357,31,29,5608.47,2,5,5,255,12,At Risk,VIP Elite,Germany,Media,Professional,"$5,608.47"
CUST_000358,900,2,1080.27,1,1,3,113,5,Hibernating,Growth Potential,UK,Media,Enterprise,"$1,080.27"
CUST_000359,28,29,37166.99,2,5,5,255,12,At Risk,VIP Elite,Japan,Energy,Premium,"$37,166.99"
CUST_000360,30,29,3597.13,2,5,4,254,11,At Risk,VIP Elite,USA,Education,Professional,"$3,597.13"
CUST_000361,30,31,1790.49,2,5,3,253,10,At Risk,VIP Elite,India,Energy,Basic,"$1,790.49"
CUST_000362,27,29,7321.71,2,5,5,255,12,At Risk,VIP Elite,USA,Finance,Professional,"$7,321.71"
CUST_000363,29,29,26018.09,2,5,5,255,12,At Risk,VIP Elite,France,Retail,Enterprise,"$26,018.09"
CUST_000364,627,10,9681.69,1,3,5,135,9,At Risk,Growth Potential,USA,Technology,Enterprise,"$9,681.69"
CUST_000365,29,28,2134.25,2,5,4,254,11,At Risk,VIP Elite,USA,Real Estate,Basic,"$2,134.25"
CUST_000366,84,26,15476.74,1,5,5,155,11,At Risk,VIP Elite,USA,Energy,Enterprise,"$15,476.74"
CUST_000367,25,29,7789.5599999999995,2,5,5,255,12,At Risk,VIP Elite,France,Media,Professional,"$7,789.56"
CUST_000368,22,30,18620.11,3,5,5,355,13,Loyal Customers,VIP Elite,UK,Retail,Enterprise,"$18,620.11"
CUST_000369,621,9,4410.25,1,3,4,134,8,At Risk,Growth Potential,UK,Finance,Enterprise,"$4,410.25"
CUST_000370,18,29,904.64,3,5,3,353,11,Promising,VIP Elite,UK,Healthcare,Basic,$904.64
CUST_000371,16,28,2088.25,4,5,4,454,13,Champions,VIP Elite,Germany,Media,Basic,"$2,088.25"
CUST_000372,198,25,3660.18,1,5,4,154,10,At Risk,VIP Elite,Canada,Technology,Professional,"$3,660.18"
CUST_000373,10,30,11434.72,4,5,5,455,14,Champions,VIP Elite,USA,Healthcare,Enterprise,"$11,434.72"
CUST_000374,14,28,5425.82,4,5,5,455,14,Champions,VIP Elite,UK,Technology,Professional,"$5,425.82"
CUST_000375,10,29,4389.76,4,5,4,454,13,Champions,VIP Elite,Brazil,Technology,Professional,"$4,389.76"
CUST_000376,7,30,55785.75,5,5,5,555,15,Champions,VIP Elite,USA,Technology,Premium,"$55,785.75"
CUST_000377,11,30,2067.83,4,5,4,454,13,Champions,VIP Elite,France,Retail,Basic,"$2,067.83"
CUST_000378,9,28,11279.02,5,5,5,555,15,Champions,VIP Elite,USA,Technology,Enterprise,"$11,279.02"
CUST_000379,5,30,4442.95,5,5,4,554,14,Champions,VIP Elite,France,Manufacturing,Professional,"$4,442.95"
CUST_000380,35,30,15802.07,1,5,5,155,11,At Risk,VIP Elite,Brazil,Consulting,Enterprise,"$15,802.07"
CUST_000381,32,28,2382.28,1,5,4,154,10,At Risk,VIP Elite,USA,Consulting,Basic,"$2,382.28"
CUST_000382,33,28,4115.61,1,5,4,154,10,At Risk,VIP Elite,USA,Education,Professional,"$4,115.61"
CUST_000383,29,28,8816.14,2,5,5,255,12,At Risk,VIP Elite,USA,Finance,Professional,"$8,816.14"
CUST_000384,54,29,13144.61,1,5,5,155,11,At Risk,VIP Elite,Australia,Energy,Enterprise,"$13,144.61"
CUST_000385,20,30,14876.05,3,5,5,355,13,Loyal Customers,VIP Elite,UK,Manufacturing,Enterprise,"$14,876.05"
CUST_000386,22,28,27336.98,3,5,5,355,13,Loyal Customers,VIP Elite,USA,Energy,Enterprise,"$27,336.98"
CUST_000387,21,29,2147.5,3,5,4,354,12,Loyal Customers,VIP Elite,USA,Finance,Basic,"$2,147.50"
CUST_000388,858,2,130.07999999999998,1,1,1,111,3,Hibernating,Growth Potential,Australia,Media,Basic,$130.08
CUST_000389,769,5,1485.1999999999998,1,2,3,123,6,Hibernating,Growth Potential,USA,Technology,Professional,"$1,485.20"
CUST_000390,20,28,7481.84,3,5,5,355,13,Loyal Customers,VIP Elite,Canada,Media,Professional,"$7,481.84"
CUST_000391,48,29,6937.39,1,5,5,155,11,At Risk,VIP Elite,Canada,Education,Professional,"$6,937.39"
CUST_000392,16,28,1111.67,4,5,3,453,12,Potential Loyalists,VIP Elite,USA,Media,Basic,"$1,111.67"
CUST_000393,13,29,12779.92,4,5,5,455,14,Champions,VIP Elite,USA,Media,Enterprise,"$12,779.92"
CUST_000394,16,30,6037.09,4,5,5,455,14,Champions,VIP Elite,France,Energy,Professional,"$6,037.09"
CUST_000395,11,27,43034.42,4,5,5,455,14,Champions,VIP Elite,Germany,Retail,Premium,"$43,034.42"
CUST_000396,12,29,7733.36,4,5,5,455,14,Champions,VIP Elite,USA,Finance,Professional,"$7,733.36"
CUST_000397,12,30,6378.16,4,5,5,455,14,Champions,VIP Elite,Germany,Technology,Professional,"$6,378.16"
CUST_000398,14,27,18755.57,4,5,5,455,14,Champions,VIP Elite,USA,Media,Enterprise,"$18,755.57"
CUST_000399,192,24,4275.63,1,5,4,154,10,At Risk,VIP Elite,India,Finance,Professional,"$4,275.63"
CUST_000400,8,25,11422.11,5,5,5,555,15,Champions,VIP Elite,Canada,Manufacturing,Enterprise,"$11,422.11"
CUST_000401,7,29,2807.48,5,5,4,554,14,Champions,VIP Elite,Canada,Healthcare,Basic,"$2,807.48"
CUST_000402,8,30,3617.9,5,5,4,554,14,Champions,VIP Elite,France,Education,Professional,"$3,617.90"
CUST_000403,248,19,2054.58,1,4,4,144,9,At Risk,Engaged Regulars,UK,Retail,Professional,"$2,054.58"
CUST_000404,7,29,23255.41,5,5,5,555,15,Champions,VIP Elite,India,Media,Enterprise,"$23,255.41"
CUST_000405,4,29,953.41,5,5,3,553,13,Potential Loyalists,VIP Elite,Germany,Consulting,Basic,$953.41
CUST_000406,603,10,4433.35,1,3,4,134,8,At Risk,Growth Potential,Singapore,Healthcare,Enterprise,"$4,433.35"
CUST_000407,364,17,14119.73,1,4,5,145,10,At Risk,VIP Elite,USA,Consulting,Enterprise,"$14,119.73"
CUST_000408,485,14,2046.31,1,4,4,144,9,At Risk,Growth Potential,Japan,Energy,Professional,"$2,046.31"
CUST_000409,62,25,2287.73,1,5,4,154,10,At Risk,VIP Elite,France,Retail,Basic,"$2,287.73"
CUST_000410,29,28,1454.66,2,5,3,253,10,At Risk,VIP Elite,USA,Education,Basic,"$1,454.66"
CUST_000411,29,29,1276.1,2,5,3,253,10,At Risk,VIP Elite,Australia,Technology,Basic,"$1,276.10"
CUST_000412,24,27,2657.5299999999997,2,5,4,254,11,At Risk,VIP Elite,UK,Retail,Basic,"$2,657.53"
CUST_000413,741,5,4324.57,1,2,4,124,7,Hibernating,Growth Potential,Germany,Healthcare,Enterprise,"$4,324.57"
CUST_000414,439,15,1391.82,1,4,3,143,8,At Risk,Growth Potential,UK,Real Estate,Basic,"$1,391.82"
CUST_000415,802,3,706.71,1,2,2,122,5,Hibernating,Growth Potential,Canada,Consulting,Professional,$706.71
CUST_000416,768,3,881.6400000000001,1,2,3,123,6,Hibernating,Growth Potential,USA,Media,Professional,$881.64
CUST_000417,22,27,1475.77,3,5,3,353,11,Promising,VIP Elite,USA,Energy,Basic,"$1,475.77"
CUST_000418,409,14,2558.9,1,4,4,144,9,At Risk,Growth Potential,Germany,Manufacturing,Professional,"$2,558.90"
CUST_000419,797,3,219.27,1,2,1,121,4,Hibernating,Growth Potential,Brazil,Energy,Basic,$219.27
CUST_000420,617,7,1096.69,1,3,3,133,7,At Risk,Growth Potential,France,Manufacturing,Professional,"$1,096.69"
CUST_000421,18,27,7670.6,3,5,5,355,13,Loyal Customers,VIP Elite,USA,Energy,Professional,"$7,670.60"
CUST_000422,17,26,31400.43,3,5,5,355,13,Loyal Customers,VIP Elite,USA,Real Estate,Premium,"$31,400.43"
CUST_000423,136,20,5134.83,1,4,5,145,10,At Risk,VIP Elite,USA,Real Estate,Professional,"$5,134.83"
CUST_000424,15,29,82335.47,4,5,5,455,14,Champions,VIP Elite,USA,Education,Premium,"$82,335.47"
CUST_000425,11,28,4743.83,4,5,4,454,13,Champions,VIP Elite,Germany,Education,Professional,"$4,743.83"
CUST_000426,13,28,5959.3,4,5,5,455,14,Champions,VIP Elite,USA,Technology,Professional,"$5,959.30"
CUST_000427,14,28,23356.0,4,5,5,455,14,Champions,VIP Elite,USA,Retail,Enterprise,"$23,356.00"
CUST_000428,10,27,1327.49,4,5,3,453,12,Potential Loyalists,VIP Elite,USA,Technology,Basic,"$1,327.49"
CUST_000429,9,28,6123.91,5,5,5,555,15,Champions,VIP Elite,USA,Consulting,Professional,"$6,123.91"
CUST_000430,9,24,1215.07,5,5,3,553,13,Potential Loyalists,VIP Elite,Germany,Media,Basic,"$1,215.07"
CUST_000431,158,22,3724.87,1,5,4,154,10,At Risk,VIP Elite,Australia,Retail,Professional,"$3,724.87"
CUST_000432,4,27,5895.19,5,5,5,555,15,Champions,VIP Elite,Germany,Media,Professional,"$5,895.19"
CUST_000433,6,27,5500.9800000000005,5,5,5,555,15,Champions,VIP Elite,UK,Retail,Professional,"$5,500.98"
CUST_000434,4,29,1417.78,5,5,3,553,13,Potential Loyalists,VIP Elite,USA,Education,Basic,"$1,417.78"
CUST_000435,6,25,73241.1,5,5,5,555,15,Champions,VIP Elite,Japan,Real Estate,Premium,"$73,241.10"
CUST_000436,2,26,1656.61,5,5,3,553,13,Potential Loyalists,VIP Elite,UK,Real Estate,Basic,"$1,656.61"
CUST_000437,390,15,2011.3999999999999,1,4,4,144,9,At Risk,Engaged Regulars,France,Education,Professional,"$2,011.40"
CUST_000438,29,26,1689.44,2,5,3,253,10,At Risk,VIP Elite,USA,Energy,Basic,"$1,689.44"
CUST_000439,29,25,7553.11,2,5,5,255,12,At Risk,VIP Elite,Canada,Energy,Professional,"$7,553.11"
CUST_000440,29,23,1536.97,2,5,3,253,10,At Risk,VIP Elite,USA,Technology,Basic,"$1,536.97"
CUST_000441,718,5,1509.33,1,2,3,123,6,Hibernating,Growth Potential,USA,Healthcare,Professional,"$1,509.33"
CUST_000442,25,26,2261.18,2,5,4,254,11,At Risk,VIP Elite,USA,Technology,Basic,"$2,261.18"
CUST_000443,26,26,1013.69,2,5,3,253,10,At Risk,VIP Elite,Australia,Media,Basic,"$1,013.69"
CUST_000444,24,27,914.51,2,5,3,253,10,At Risk,VIP Elite,France,Retail,Basic,$914.51
CUST_000445,22,27,830.05,3,5,2,352,10,Promising,VIP Elite,USA,Finance,Basic,$830.05
CUST_000446,16,27,17193.89,4,5,5,455,14,Champions,VIP Elite,Canada,Energy,Enterprise,"$17,193.89"
CUST_000447,13,26,1935.37,4,5,4,454,13,Champions,VIP Elite,Japan,Technology,Basic,"$1,935.37"
CUST_000448,42,23,2193.2200000000003,1,5,4,154,10,At Risk,VIP Elite,France,Consulting,Basic,"$2,193.22"
CUST_000449,13,26,8179.14,4,5,5,455,14,Champions,VIP Elite,USA,Real Estate,Enterprise,"$8,179.14"
CUST_000450,611,8,565.31,1,3,2,132,6,Lost,Growth Potential,USA,Energy,Basic,$565.31
CUST_000451,8,28,863.1800000000001,5,5,2,552,12,Potential Loyalists,VIP Elite,USA,Technology,Basic,$863.18
CUST_000452,10,26,5621.87,4,5,5,455,14,Champions,VIP Elite,USA,Manufacturing,Professional,"$5,621.87"
CUST_000453,6,28,8994.62,5,5,5,555,15,Champions,VIP Elite,UK,Manufacturing,Enterprise,"$8,994.62"
CUST_000454,696,3,276.3,1,2,1,121,4,Hibernating,Growth Potential,Australia,Media,Basic,$276.30
