customer_id,signup_date,country,industry,subscription_type,monthly_fee,total_revenue,customer_tenure_days,is_churned,churn_probability,churn_risk_level,retention_action,urgency,recommended_discount_pct,specific_recommendation,gross_profit,profit_margin,profitability_tier,total_cost,customer_segment,behavioral_segment,R_score,F_score,M_score,RFM_total,signup_cohort,signup_year,signup_quarter,lifetime_months,customer_value_tier
CUST_000087,2021-06-02,Germany,Retail,Basic,49.03,2179.29,1310,0,0.0030816274751404,Low,Loyalty Rewards Program,Normal,6,Enroll in basic rewards program,1240.5257166666663,62.47768712279552,High Profit,745.0242833333333,Loyal Customers,VIP Elite,3.0,5.0,4.0,12.0,2021-06,2021,2,43.7,Gold
CUST_000088,2021-06-04,France,Technology,Basic,89.61,3843.85,1308,0,0.0062804362882971,Low,Loyalty Rewards Program,Normal,6,Enroll in basic rewards program,2327.6992,68.55852968897267,High Profit,1067.5008,Loyal Customers,VIP Elite,3.0,5.0,4.0,12.0,2021-06,2021,2,43.6,Gold
CUST_000089,2021-06-04,Canada,Education,Basic,48.13,2084.31,1308,0,0.0066435066265986,Low,Loyalty Rewards Program,Normal,6,Enroll in basic rewards program,1239.62545,62.48269613649538,High Profit,744.3245499999999,At Risk,VIP Elite,1.0,5.0,4.0,10.0,2021-06,2021,2,43.6,Gold
CUST_000090,2021-06-05,India,Education,Basic,59.59,1250.15,1307,1,1.0,High,Immediate Retention Call,Critical,21,Re-engagement campaign - 706 days inactive,632.5337766666667,53.5405808878092,High Profit,548.8762233333334,At Risk,Growth Potential,1.0,4.0,3.0,8.0,2021-06,2021,2,43.6,Silver
CUST_000091,2021-06-05,UK,Media,Basic,81.03,3631.05,1307,0,0.0018858968184628,Low,Loyalty Rewards Program,Normal,6,Enroll in basic rewards program,2326.8250166666667,68.56004292077336,High Profit,1067.0249833333332,Loyal Customers,VIP Elite,3.0,5.0,4.0,12.0,2021-06,2021,2,43.6,Gold
CUST_000092,2021-06-07,Brazil,Media,Enterprise,536.33,22522.82,1305,0,0.000888817426595,Low,Loyalty Rewards Program,Normal,6,Enroll in enterprise loyalty program,15401.46741,68.38801889460856,High Profit,7119.24259,Champions,VIP Elite,4.0,5.0,5.0,14.0,2021-06,2021,2,43.5,Platinum
CUST_000093,2021-06-08,USA,Finance,Professional,198.24,762.05,1304,1,1.0,High,Immediate Retention Call,Critical,21,Address payment issues - offer alternative payment methods,-311.60790999999995,-54.30696073476359,Loss-Making,885.3979099999999,Hibernating,Growth Potential,1.0,2.0,2.0,5.0,2021-06,2021,2,43.5,Silver
CUST_000094,2021-06-09,Australia,Real Estate,Professional,172.47,3285.37,1303,1,1.0,High,Immediate Retention Call,Critical,22,Re-engagement campaign - 763 days inactive,1772.0202699999998,53.93670332413092,High Profit,1513.34973,At Risk,Growth Potential,1.0,4.0,4.0,9.0,2021-06,2021,2,43.4,Gold
CUST_000095,2021-06-11,Germany,Energy,Basic,47.67,2111.66,1301,0,0.0032438598114479,Low,Loyalty Rewards Program,Normal,6,Enroll in basic rewards program,1199.828886666667,62.14089799497968,High Profit,730.9911133333333,Champions,VIP Elite,4.0,5.0,4.0,13.0,2021-06,2021,2,43.4,Gold
CUST_000096,2021-06-12,USA,Healthcare,Enterprise,807.96,35865.29,1300,0,0.000331840862061,Low,Loyalty Rewards Program,Normal,6,Enroll in enterprise loyalty program,25696.805256666667,71.64811787850222,High Profit,10168.484743333333,Champions,VIP Elite,4.0,5.0,5.0,14.0,2021-06,2021,2,43.3,Platinum
CUST_000097,2021-06-12,Brazil,Healthcare,Professional,185.12,8153.53,1300,0,0.0002297591381626,Low,Loyalty Rewards Program,Normal,6,Enroll in loyalty points program,5514.37163,67.631708352088,High Profit,2639.15837,Champions,VIP Elite,4.0,5.0,5.0,14.0,2021-06,2021,2,43.3,Platinum
CUST_000098,2021-06-14,UK,Finance,Basic,67.18,2975.6,1298,0,0.0014185114283773,Low,Loyalty Rewards Program,Normal,6,Enroll in basic rewards program,1748.8414166666666,66.18758318352414,High Profit,893.4085833333334,Champions,VIP Elite,4.0,5.0,4.0,13.0,2021-06,2021,2,43.3,Gold
CUST_000099,2021-06-18,Canada,Education,Enterprise,370.82,16266.72,1294,0,0.0003982120469225,Low,Loyalty Rewards Program,Normal,6,Enroll in enterprise loyalty program,10322.075396666669,64.86311040703264,High Profit,5591.554603333333,Champions,VIP Elite,5.0,5.0,5.0,15.0,2021-06,2021,2,43.1,Platinum
CUST_000100,2021-06-22,Brazil,Education,Enterprise,761.64,33230.98,1290,0,0.0063441968271437,Low,Loyalty Rewards Program,Normal,6,Enroll in enterprise loyalty program,21870.58057,70.81370974661539,High Profit,9014.08943,At Risk,VIP Elite,2.0,5.0,5.0,12.0,2021-06,2021,2,43.0,Platinum
CUST_000101,2021-06-24,France,Manufacturing,Basic,60.21,2635.69,1288,0,0.0056062754970171,Low,Loyalty Rewards Program,Normal,6,Enroll in basic rewards program,1599.2984133333334,65.39813915195927,High Profit,846.1815866666666,At Risk,VIP Elite,2.0,5.0,4.0,11.0,2021-06,2021,2,42.9,Gold
CUST_000102,2021-06-24,USA,Media,Enterprise,415.65,17834.5,1288,0,0.0030998759134892,Low,Loyalty Rewards Program,Normal,6,Enroll in enterprise loyalty program,11168.899116666667,65.69573533635865,High Profit,5832.050883333332,At Risk,VIP Elite,2.0,5.0,5.0,12.0,2021-06,2021,2,42.9,Platinum
CUST_000103,2021-06-28,France,Real Estate,Basic,53.61,2337.31,1284,0,0.0040944008031896,Low,Loyalty Rewards Program,Normal,6,Enroll in basic rewards program,1441.53229,64.35440738574727,High Profit,798.4577099999999,At Risk,VIP Elite,2.0,5.0,4.0,11.0,2021-06,2021,2,42.8,Gold
CUST_000104,2021-06-28,USA,Technology,Professional,244.36,10585.04,1284,0,0.0004715751835007,Low,Loyalty Rewards Program,Normal,6,Enroll in loyalty points program,7397.565840000001,69.88698994051983,High Profit,3187.47416,Loyal Customers,VIP Elite,3.0,5.0,5.0,13.0,2021-06,2021,2,42.8,Platinum
CUST_000105,2021-07-05,USA,Education,Basic,72.04,3106.26,1277,0,0.0035887026380271,Low,Loyalty Rewards Program,Normal,6,Enroll in basic rewards program,2005.1126166666663,67.52471389202265,High Profit,964.3373833333334,Loyal Customers,VIP Elite,3.0,5.0,4.0,12.0,2021-07,2021,3,42.6,Gold
CUST_000106,2021-07-06,Germany,Media,Professional,153.91,6712.9,1276,0,0.0003466360230722,Low,Loyalty Rewards Program,Normal,6,Enroll in loyalty points program,4416.1459,65.78596284765153,High Profit,2296.7541,Loyal Customers,VIP Elite,3.0,5.0,5.0,13.0,2021-07,2021,3,42.5,Platinum
CUST_000107,2021-07-06,France,Technology,Basic,34.25,1399.86,1276,0,0.0006294969890984,Low,Loyalty Rewards Program,Normal,6,Enroll in basic rewards program,825.1095833333334,57.34905878945844,High Profit,613.6404166666666,Potential Loyalists,VIP Elite,4.0,5.0,3.0,12.0,2021-07,2021,3,42.5,Gold
CUST_000108,2021-07-10,Canada,Media,Basic,54.43,2431.89,1272,0,0.0024743713387932,Low,Loyalty Rewards Program,Normal,6,Enroll in basic rewards program,1428.1431300000002,64.3299022986176,High Profit,791.88687,Champions,VIP Elite,4.0,5.0,4.0,13.0,2021-07,2021,3,42.4,Gold
CUST_000109,2021-07-11,UK,Finance,Professional,289.56,12026.58,1271,0,0.0003206418325526,Low,Loyalty Rewards Program,Normal,6,Enroll in loyalty points program,8738.636,70.95352387138682,High Profit,3577.364,Champions,VIP Elite,4.0,5.0,5.0,14.0,2021-07,2021,3,42.4,Platinum
CUST_000110,2021-07-11,France,Finance,Enterprise,893.07,9850.1,1271,1,1.0,High,Immediate Retention Call,Critical,22,Re-engagement campaign - 970 days inactive,5694.260433333333,57.809163697153664,High Profit,4155.839566666667,At Risk,Growth Potential,1.0,3.0,5.0,9.0,2021-07,2021,3,42.4,Platinum
CUST_000111,2021-07-12,France,Real Estate,Professional,105.96,4692.71,1270,0,0.0002830902968097,Low,Loyalty Rewards Program,Normal,6,Enroll in loyalty points program,2700.90301,60.23006906302195,High Profit,1783.4069900000002,Champions,VIP Elite,5.0,5.0,4.0,14.0,2021-07,2021,3,42.3,Platinum
CUST_000112,2021-07-12,USA,Healthcare,Basic,45.52,1892.0,1270,0,0.0029243924722156,Low,Loyalty Rewards Program,Normal,6,Enroll in basic rewards program,1024.8656733333332,60.40916649966008,High Profit,671.6743266666667,Potential Loyalists,VIP Elite,5.0,5.0,3.0,13.0,2021-07,2021,3,42.3,Gold
CUST_000113,2021-07-13,USA,Education,Basic,54.35,2226.24,1269,0,0.0008500187580587,Low,Loyalty Rewards Program,Normal,6,Enroll in basic rewards program,1434.29456,64.3943754040658,High Profit,793.0654400000001,Champions,VIP Elite,5.0,5.0,4.0,14.0,2021-07,2021,3,42.3,Gold
CUST_000114,2021-07-13,Singapore,Consulting,Basic,31.27,1341.95,1269,0,0.001624679438145,Low,Loyalty Rewards Program,Normal,6,Enroll in basic rewards program,701.0735599999999,54.92757215832523,High Profit,575.28644,Potential Loyalists,VIP Elite,5.0,5.0,3.0,13.0,2021-07,2021,3,42.3,Gold
CUST_000115,2021-07-13,Brazil,Finance,Professional,234.81,10096.37,1269,0,0.0012376102370693,Low,Loyalty Rewards Program,Normal,6,Enroll in loyalty points program,6133.763939999999,68.63997139704614,High Profit,2802.37606,Champions,VIP Elite,5.0,5.0,5.0,15.0,2021-07,2021,3,42.3,Platinum
CUST_000116,2021-07-14,Australia,Education,Professional,173.4,2591.11,1268,1,1.0,High,Immediate Retention Call,Critical,21,Address payment issues - offer alternative payment methods,836.8834899999999,40.87961986918654,Medium Profit,1210.30651,At Risk,Growth Potential,1.0,4.0,4.0,9.0,2021-07,2021,3,42.3,Gold
CUST_000117,2021-07-15,France,Healthcare,Professional,213.78,8940.12,1267,0,0.0005027089659504,Low,Loyalty Rewards Program,Normal,6,Enroll in loyalty points program,5820.303880000001,68.24710117397647,High Profit,2707.97612,Champions,VIP Elite,5.0,5.0,5.0,15.0,2021-07,2021,3,42.2,Platinum
CUST_000118,2021-07-16,USA,Energy,Professional,172.39,6894.85,1266,0,0.0011320908897595,Low,Loyalty Rewards Program,Normal,6,Enroll in loyalty points program,4437.06705,65.89491501511088,High Profit,2296.48295,Champions,VIP Elite,5.0,5.0,5.0,15.0,2021-07,2021,3,42.2,Platinum
CUST_000119,2021-07-20,USA,Education,Basic,74.47,3261.95,1262,0,0.0003657342330254,Low,Loyalty Rewards Program,Normal,6,Enroll in basic rewards program,2233.1301166666663,68.45997383977885,High Profit,1028.819883333333,Champions,VIP Elite,5.0,5.0,4.0,14.0,2021-07,2021,3,42.1,Gold
CUST_000120,2021-07-22,France,Retail,Basic,96.24,4083.41,1260,0,0.0036905785398481,Low,Loyalty Rewards Program,Normal,6,Enroll in basic rewards program,2703.85711,69.84166259838148,High Profit,1167.55289,At Risk,VIP Elite,1.0,5.0,4.0,10.0,2021-07,2021,3,42.0,Platinum
CUST_000121,2021-07-23,India,Technology,Premium,2470.35,104270.98,1259,0,0.0009603289182526,Low,Loyalty Rewards Program,Normal,7,Enroll in VIP loyalty rewards program,72826.20592000001,73.59488982524674,High Profit,26129.314080000004,At Risk,VIP Elite,2.0,5.0,5.0,12.0,2021-07,2021,3,42.0,Platinum
CUST_000122,2021-07-27,Brazil,Real Estate,Basic,65.24,2742.32,1255,0,0.0025594001639272,Low,Loyalty Rewards Program,Normal,6,Enroll in basic rewards program,1726.3762533333334,66.33479294427453,High Profit,876.1437466666666,At Risk,VIP Elite,2.0,5.0,4.0,11.0,2021-07,2021,3,41.8,Gold
CUST_000123,2021-07-27,USA,Energy,Enterprise,381.43,16584.2,1255,0,0.0050441968987042,Low,Loyalty Rewards Program,Normal,6,Enroll in enterprise loyalty program,10256.873386666666,65.08036249686977,High Profit,5503.446613333333,At Risk,VIP Elite,2.0,5.0,5.0,12.0,2021-07,2021,3,41.8,Platinum
CUST_000124,2021-07-31,UK,Manufacturing,Premium,2407.08,104455.77,1251,0,0.0010817482563904,Low,Loyalty Rewards Program,Normal,7,Enroll in VIP loyalty rewards program,70754.34414,73.51685769485655,High Profit,25487.995860000003,Loyal Customers,VIP Elite,3.0,5.0,5.0,13.0,2021-07,2021,3,41.7,Platinum
CUST_000125,2021-08-01,India,Retail,Enterprise,996.46,9975.52,1250,1,1.0,High,Immediate Retention Call,Critical,22,Re-engagement campaign - 982 days inactive,5819.459253333334,58.33740249464022,High Profit,4156.060746666666,At Risk,Growth Potential,1.0,3.0,5.0,9.0,2021-08,2021,3,41.7,Platinum
CUST_000126,2021-08-03,USA,Manufacturing,Basic,77.58,3276.19,1248,0,0.0033530452654378,Low,Loyalty Rewards Program,Normal,6,Enroll in basic rewards program,2005.99728,67.68602818118016,High Profit,957.68272,At Risk,VIP Elite,1.0,5.0,4.0,10.0,2021-08,2021,3,41.6,Gold
CUST_000127,2021-08-04,Japan,Real Estate,Basic,43.01,1765.87,1247,0,0.0011011177037259,Low,Loyalty Rewards Program,Normal,6,Enroll in basic rewards program,1082.467396666667,61.3077143380361,High Profit,683.1626033333332,Promising,VIP Elite,3.0,5.0,3.0,11.0,2021-08,2021,3,41.6,Gold
CUST_000128,2021-08-04,USA,Finance,Professional,269.57,2969.71,1247,1,1.0,High,Immediate Retention Call,Critical,21,Address payment issues - offer alternative payment methods,1114.13718,46.605308335215724,Medium Profit,1276.44282,At Risk,Growth Potential,1.0,3.0,4.0,8.0,2021-08,2021,3,41.6,Gold
CUST_000129,2021-08-07,India,Real Estate,Professional,133.53,5725.93,1244,0,0.0003275661928511,Low,Loyalty Rewards Program,Normal,6,Enroll in loyalty points program,3438.08674,63.39894485279203,High Profit,1984.85326,At Risk,VIP Elite,1.0,5.0,5.0,11.0,2021-08,2021,3,41.5,Platinum
CUST_000130,2021-08-10,France,Real Estate,Basic,98.81,2170.02,1241,1,1.0,High,Immediate Retention Call,Critical,21,Re-engagement campaign - 612 days inactive,1405.2520866666669,64.75756383197698,High Profit,764.7679133333332,At Risk,Growth Potential,1.0,5.0,4.0,10.0,2021-08,2021,3,41.4,Gold
CUST_000131,2021-08-11,France,Education,Premium,2334.68,99222.05,1240,0,0.0002851691611151,Low,Loyalty Rewards Program,Normal,7,Enroll in VIP loyalty rewards program,69534.06545,73.48463623638624,High Profit,25089.88455,Champions,VIP Elite,4.0,5.0,5.0,14.0,2021-08,2021,3,41.3,Platinum
CUST_000132,2021-08-14,USA,Healthcare,Professional,209.0,1693.07,1237,1,1.0,High,Immediate Retention Call,Critical,21,Address payment issues - offer alternative payment methods,438.51035,29.12045356443205,Medium Profit,1067.33965,At Risk,Growth Potential,1.0,3.0,3.0,7.0,2021-08,2021,3,41.2,Gold
CUST_000133,2021-08-19,Japan,Manufacturing,Professional,277.27,3314.38,1232,1,1.0,High,Immediate Retention Call,Critical,21,Re-engagement campaign - 901 days inactive,1620.81457,53.33960482711186,High Profit,1417.85543,At Risk,Growth Potential,1.0,3.0,4.0,8.0,2021-08,2021,3,41.1,Gold
CUST_000134,2021-08-19,Canada,Finance,Professional,241.36,10256.59,1232,0,0.0002186343209493,Low,Loyalty Rewards Program,Normal,6,Enroll in loyalty points program,6986.238069999999,69.7426325998261,High Profit,3030.93193,Champions,VIP Elite,5.0,5.0,5.0,15.0,2021-08,2021,3,41.1,Platinum
CUST_000135,2021-08-22,UK,Finance,Basic,84.56,3363.99,1229,0,0.0156567467198168,Low,Loyalty Rewards Program,Normal,6,Enroll in basic rewards program,2113.710396666667,68.21435268704772,High Profit,984.9196033333334,At Risk,VIP Elite,1.0,5.0,4.0,10.0,2021-08,2021,3,41.0,Gold
CUST_000136,2021-08-22,Australia,Energy,Enterprise,455.97,19228.47,1229,0,0.0021869052503449,Low,Loyalty Rewards Program,Normal,6,Enroll in enterprise loyalty program,12965.983703333335,67.43117732889478,High Profit,6262.486296666667,At Risk,VIP Elite,2.0,5.0,5.0,12.0,2021-08,2021,3,41.0,Platinum
CUST_000137,2021-08-23,Japan,Retail,Enterprise,853.45,36210.62,1228,0,0.0025477782963145,Low,Loyalty Rewards Program,Normal,6,Enroll in enterprise loyalty program,24803.146206666665,71.72739357400219,High Profit,9776.593793333332,At Risk,VIP Elite,2.0,5.0,5.0,12.0,2021-08,2021,3,40.9,Platinum
CUST_000138,2021-08-24,Germany,Retail,Professional,257.07,10714.27,1227,0,0.0016751483087549,Low,Loyalty Rewards Program,Normal,6,Enroll in loyalty points program,7141.00942,69.91379907225559,High Profit,3073.01058,At Risk,VIP Elite,2.0,5.0,5.0,12.0,2021-08,2021,3,40.9,Platinum
CUST_000139,2021-08-24,Australia,Technology,Professional,171.18,7108.02,1227,0,0.0008774505070365,Low,Loyalty Rewards Program,Normal,6,Enroll in loyalty points program,4459.710429999999,66.20385922304874,High Profit,2276.6195700000003,At Risk,VIP Elite,2.0,5.0,5.0,12.0,2021-08,2021,3,40.9,Platinum
CUST_000140,2021-08-30,Canada,Consulting,Enterprise,557.24,23078.25,1221,0,0.004692157526819,Low,Loyalty Rewards Program,Normal,6,Enroll in enterprise loyalty program,14604.331599999998,68.43770080038988,High Profit,6735.2684,At Risk,VIP Elite,2.0,5.0,5.0,12.0,2021-08,2021,3,40.7,Platinum
CUST_000141,2021-08-31,Brazil,Energy,Basic,38.08,1587.78,1220,0,0.0037021823105015,Low,Loyalty Rewards Program,Normal,6,Enroll in basic rewards program,868.0099566666667,58.61011598097669,High Profit,612.9800433333334,Promising,VIP Elite,3.0,5.0,3.0,11.0,2021-08,2021,3,40.7,Gold
CUST_000142,2021-08-31,UK,Healthcare,Basic,33.6,1411.01,1220,0,0.0026837073701772,Low,Loyalty Rewards Program,Normal,6,Enroll in basic rewards program,788.0572566666667,57.21796111687929,High Profit,589.2327433333332,Promising,VIP Elite,3.0,5.0,3.0,11.0,2021-08,2021,3,40.7,Gold
CUST_000143,2021-08-31,France,Media,Basic,98.97,4149.26,1220,0,0.012273561729039,Low,Loyalty Rewards Program,Normal,6,Address payment issues - offer alternative payment methods,2461.027026666666,69.3802091438409,High Profit,1086.1329733333332,Loyal Customers,VIP Elite,3.0,5.0,4.0,12.0,2021-08,2021,3,40.7,Platinum
CUST_000144,2021-09-02,Germany,Real Estate,Professional,204.14,8688.22,1218,0,0.0006405436082196,Low,Loyalty Rewards Program,Normal,6,Enroll in loyalty points program,5600.7955,68.21503562511418,High Profit,2609.7045,Loyal Customers,VIP Elite,3.0,5.0,5.0,13.0,2021-09,2021,3,40.6,Platinum
CUST_000145,2021-09-02,USA,Media,Professional,263.67,10452.88,1218,0,0.0020358864534521,Low,Loyalty Rewards Program,Normal,6,Enroll in loyalty points program,6767.526670000001,69.59776578425858,High Profit,2956.24333,Loyal Customers,VIP Elite,3.0,5.0,5.0,13.0,2021-09,2021,3,40.6,Platinum
CUST_000146,2021-09-04,USA,Healthcare,Basic,37.77,1579.91,1216,0,0.0013713889039562,Low,Loyalty Rewards Program,Normal,6,Enroll in basic rewards program,916.3398433333332,59.3942120762332,High Profit,626.4701566666666,Potential Loyalists,VIP Elite,4.0,5.0,3.0,12.0,2021-09,2021,3,40.5,Gold
CUST_000147,2021-09-09,Japan,Education,Basic,73.96,2735.53,1211,0,0.0031013166248537,Low,Loyalty Rewards Program,Normal,6,Enroll in basic rewards program,1785.1187166666668,66.89470748783671,High Profit,883.4312833333335,Champions,VIP Elite,4.0,5.0,4.0,13.0,2021-09,2021,3,40.4,Gold
CUST_000148,2021-09-10,USA,Real Estate,Professional,192.17,7567.11,1210,0,0.0005453393323933,Low,Loyalty Rewards Program,Normal,6,Enroll in loyalty points program,5038.0334,67.39483372127245,High Profit,2437.3666,At Risk,VIP Elite,1.0,5.0,5.0,11.0,2021-09,2021,3,40.3,Platinum
CUST_000149,2021-09-12,Australia,Energy,Basic,53.12,582.94,1208,1,1.0,High,Immediate Retention Call,Critical,21,Address payment issues - offer alternative payment methods,67.66514666666671,16.077063929544458,Low Profit,353.2148533333333,Lost,Growth Potential,1.0,3.0,2.0,6.0,2021-09,2021,3,40.3,Silver
CUST_000150,2021-09-12,France,Energy,Basic,73.79,1407.0,1208,1,1.0,High,Immediate Retention Call,Critical,21,Re-engagement campaign - 666 days inactive,823.9636666666668,58.5617389244255,High Profit,583.0363333333332,At Risk,Growth Potential,1.0,4.0,3.0,8.0,2021-09,2021,3,40.3,Gold
CUST_000151,2021-09-15,USA,Finance,Professional,252.56,2543.78,1205,1,1.0,High,Immediate Retention Call,Critical,21,Re-engagement campaign - 935 days inactive,1057.17251,46.18874043717041,Medium Profit,1231.6374899999998,At Risk,Growth Potential,1.0,3.0,4.0,8.0,2021-09,2021,3,40.2,Gold
CUST_000152,2021-09-16,Germany,Finance,Professional,185.52,7788.03,1204,0,0.0003322787242194,Low,Loyalty Rewards Program,Normal,6,Enroll in loyalty points program,4969.63109,67.31372678892397,High Profit,2413.15891,Champions,VIP Elite,5.0,5.0,5.0,15.0,2021-09,2021,3,40.1,Platinum
CUST_000153,2021-09-17,Canada,Technology,Premium,2661.78,64680.54,1203,1,1.0,High,Immediate Retention Call,Critical,24,Re-engagement campaign - 515 days inactive,42360.44585999999,71.49724708115053,High Profit,16887.21414,At Risk,VIP Elite,1.0,5.0,5.0,11.0,2021-09,2021,3,40.1,Platinum
CUST_000154,2021-09-18,Germany,Energy,Basic,39.71,1649.64,1202,0,0.0014213038903024,Low,Loyalty Rewards Program,Normal,6,Enroll in basic rewards program,884.4407766666668,59.02528524680607,High Profit,613.9692233333333,Potential Loyalists,VIP Elite,5.0,5.0,3.0,13.0,2021-09,2021,3,40.1,Gold
CUST_000155,2021-09-19,Australia,Finance,Basic,40.34,1553.88,1201,0,0.0129609088029997,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,898.7001733333334,59.27944997053728,High Profit,617.3398266666666,At Risk,VIP Elite,1.0,5.0,3.0,9.0,2021-09,2021,3,40.0,Gold
