customer_id,country,industry,subscription_type,monthly_fee,total_revenue,churn_probability,churn_risk_level,value_score,priority_rank,urgency,action_timeline,contact_channel,primary_action,secondary_action,specific_recommendation,recommended_discount_pct,action_1,action_2,action_3,action_4
CUST_000253,Canada,Retail,Basic,96.01,1455.52,1.0,High,16.24,87,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Address payment issues - offer alternative payment methods,21,Send win-back email with special offer,Offer 21% discount + free tier upgrade trial,Provide onboarding assistance call,Share success stories from similar customers
CUST_000312,UK,Media,Professional,146.1,2803.25,0.9999999999999968,High,16.23,88,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 447 days inactive,21,Initiate proactive outreach call,Offer 21% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
CUST_000294,USA,Technology,Basic,49.89,1120.73,0.9999999999985688,High,16.16,89,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 381 days inactive,21,Send win-back email with special offer,Offer 21% discount + free tier upgrade trial,Provide onboarding assistance call,Share success stories from similar customers
CUST_000399,India,Finance,Professional,176.68,4275.63,0.9998694573496354,High,15.98,90,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 191 days inactive,21,Initiate proactive outreach call,Offer 21% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
CUST_000334,USA,Energy,Basic,92.2,1994.21,0.999999998276286,High,15.94,91,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 296 days inactive,21,Send win-back email with special offer,Offer 21% discount + free tier upgrade trial,Provide onboarding assistance call,Share success stories from similar customers
CUST_000321,USA,Manufacturing,Basic,54.73,1074.47,0.9999999917388844,High,15.92,92,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 286 days inactive,21,Send win-back email with special offer,Offer 21% discount + free tier upgrade trial,Provide onboarding assistance call,Share success stories from similar customers
CUST_000327,France,Energy,Professional,259.4,3862.06,1.0,High,15.9,93,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 542 days inactive,21,Initiate proactive outreach call,Offer 21% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
CUST_000369,UK,Finance,Enterprise,491.95,5915.44,1.0,High,15.78,94,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Address payment issues - offer alternative payment methods,21,Escalate to enterprise success team immediately,Offer 21% discount + dedicated support,Schedule executive business review meeting,Provide custom integration support package
CUST_000344,France,Real Estate,Basic,76.09,1775.84,0.9999999961458436,High,15.71,96,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Address payment issues - offer alternative payment methods,21,Send win-back email with special offer,Offer 21% discount + free tier upgrade trial,Provide onboarding assistance call,Share success stories from similar customers
CUST_000431,Australia,Retail,Professional,164.97,4253.93,0.966844063130953,High,15.71,95,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 128 days inactive,21,Initiate proactive outreach call,Offer 21% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
CUST_000293,France,Manufacturing,Basic,90.37,988.27,1.0,High,15.33,97,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 652 days inactive,21,Send win-back email with special offer,Offer 21% discount + free tier upgrade trial,Provide onboarding assistance call,Share success stories from similar customers
CUST_000264,UK,Finance,Basic,49.33,499.65,1.0,High,15.28,98,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 770 days inactive,21,Send win-back email with special offer,Offer 21% discount + free tier upgrade trial,Provide onboarding assistance call,Share success stories from similar customers
CUST_000342,USA,Energy,Professional,182.08,2575.92,1.0,High,15.2,99,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Address payment issues - offer alternative payment methods,21,Initiate proactive outreach call,Offer 21% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
CUST_000496,Australia,Education,Professional,209.61,5021.08,0.7172322472010432,High,15.14,100,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Address payment issues - offer alternative payment methods,21,Initiate proactive outreach call,Offer 21% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
CUST_000274,USA,Energy,Professional,144.13,986.47,1.0,High,15.04,101,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 852 days inactive,21,Initiate proactive outreach call,Offer 21% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
CUST_000403,UK,Retail,Professional,109.31,2149.56,0.9999995158576804,High,14.98,102,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 247 days inactive,21,Initiate proactive outreach call,Offer 21% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
CUST_000461,Japan,Media,Professional,190.8,4155.47,0.9997405162942672,High,14.98,103,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 180 days inactive,21,Initiate proactive outreach call,Offer 21% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
CUST_000292,Germany,Finance,Basic,94.56,856.64,1.0,High,14.93,104,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 773 days inactive,21,Send win-back email with special offer,Offer 21% discount + free tier upgrade trial,Provide onboarding assistance call,Share success stories from similar customers
CUST_000413,Germany,Healthcare,Enterprise,821.82,6594.93,1.0,High,14.88,105,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Address payment issues - offer alternative payment methods,21,Escalate to enterprise success team immediately,Offer 21% discount + dedicated support,Schedule executive business review meeting,Provide custom integration support package
CUST_000328,UK,Retail,Basic,82.33,1063.77,1.0,High,14.73,106,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 601 days inactive,21,Send win-back email with special offer,Offer 21% discount + free tier upgrade trial,Provide onboarding assistance call,Share success stories from similar customers
CUST_000260,Singapore,Manufacturing,Basic,49.15,143.74,1.0,High,14.62,107,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 987 days inactive,21,Send win-back email with special offer,Offer 21% discount + free tier upgrade trial,Provide onboarding assistance call,Share success stories from similar customers
CUST_000278,Japan,Finance,Professional,100.04,298.08,1.0,High,14.62,108,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Address payment issues - offer alternative payment methods,21,Initiate proactive outreach call,Offer 21% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
CUST_000418,Germany,Manufacturing,Professional,175.13,3114.56,0.999999999998736,High,14.61,109,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Address payment issues - offer alternative payment methods,21,Initiate proactive outreach call,Offer 21% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
CUST_000406,Singapore,Healthcare,Enterprise,430.71,4433.35,1.0,High,14.5,110,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 602 days inactive,21,Escalate to enterprise success team immediately,Offer 21% discount + dedicated support,Schedule executive business review meeting,Provide custom integration support package
CUST_000526,Japan,Retail,Professional,243.18,4835.84,0.9992221716928492,High,14.29,111,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 174 days inactive,21,Initiate proactive outreach call,Offer 21% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
CUST_000468,USA,Technology,Basic,78.2,1805.9,0.997216128514127,High,14.22,112,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 144 days inactive,21,Send win-back email with special offer,Offer 21% discount + free tier upgrade trial,Provide onboarding assistance call,Share success stories from similar customers
CUST_000458,Germany,Energy,Professional,149.48,2836.6,0.9999999741038152,High,14.21,113,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 275 days inactive,21,Initiate proactive outreach call,Offer 21% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
CUST_000494,Canada,Manufacturing,Professional,255.71,3974.77,0.9999987774099284,High,14.2,114,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 236 days inactive,21,Initiate proactive outreach call,Offer 21% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
CUST_000311,USA,Retail,Basic,29.48,171.99,1.0,High,14.16,115,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 839 days inactive,21,Send win-back email with special offer,Offer 21% discount + free tier upgrade trial,Provide onboarding assistance call,Share success stories from similar customers
CUST_000408,Japan,Energy,Professional,142.4,2046.31,0.9999999999999998,High,14.08,116,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 484 days inactive,21,Initiate proactive outreach call,Offer 21% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
CUST_000437,France,Education,Professional,132.85,2161.49,0.9999999999994484,High,13.96,117,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 389 days inactive,21,Initiate proactive outreach call,Offer 21% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
CUST_000346,UK,Media,Professional,149.89,1080.91,1.0,High,13.93,118,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 764 days inactive,21,Initiate proactive outreach call,Offer 21% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
